AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1155036,,CAT,TORBI-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-13,NORMAL,TRANSFER,OTHER AGEN,,2019-11-14,RESCUE,,REHAB,,OUT OF COUNTY,2019-12-02
A1155037,,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2019-11-13,NORMAL,TRANSFER,OTHER AGEN,,2019-11-14,RESCUE,,REHAB,,OUT OF COUNTY,2019-12-02
A1155038,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2019-11-13,NORMAL,TRANSFER,OTHER AGEN,,2019-11-14,RESCUE,,REHAB,,OUT OF COUNTY,2019-12-02
A1155041,,CAT,BLACK,,DOMESTIC MH,SPAYED,2019-08-18,6 YEARS,2019-11-13,NORMAL,TRANSFER,OTHER AGEN,,2019-11-23,RESCUE,,HEALTHY,,OUT OF COUNTY,2019-11-23
A1155043,,BIRD,BROWN,RED,CHICKEN,MALE,,NO AGE,2019-11-13,NORMAL,OWNER SUR,OTC,OWNER PROB,2019-11-17,TRANSFER,,REHAB,,SAN JOSE,2019-11-17
A1155044,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-11-13,DEAD,DISPO REQ,OTC,,2019-11-13,DISPOSAL,,DEAD,"2100 BLOCK ASHWOOD LN, SAN JOSE CA 95132",SAN JOSE,2019-11-13
A1155045,KATHRYN,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2015-11-18,9 YEARS,2019-11-13,OTHER MED,STRAY,OTC,,2019-12-20,ADOPTION,,REHAB,"3200 BLOCK HICKERSON DR, SAN JOSE CA 95127",SAN JOSE,2019-12-20
A1155050,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-11-13,SICK,STRAY,FIELD,,2019-11-13,EUTH,,UNHEALTHY,2500 BLOCK OF LOGSDEN / GALAHAD,SAN JOSE,2019-11-13
A1155052,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2019-11-13,NORMAL,STRAY,OTC,,2019-11-16,TRANSFER,,UNHEALTHY,"100 BLOCK SAGEMEADOW CT, MILPITAS CA 95035",MILPITAS,2019-11-17
A1155053,,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2019-11-13,OTHER MED,STRAY,OTC,,2019-11-16,TRANSFER,,UNHEALTHY,"100 BLOCK SAGEMEADOW CT, MILPITAS CA 95035",MILPITAS,2019-11-17
A1155054,,CAT,GRAY,WHITE,DOMESTIC SH,SPAYED,2019-01-16,6 YEARS,2019-11-13,OTHER MED,STRAY,OTC,IP ADOPT,2019-11-21,ADOPTION,,HEALTHY,"0 BLOCK KENTUCKY PL, SAN JOSE CA 95116",SAN JOSE,2019-11-21
A1155056,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-13,NORMAL,STRAY,OTC,,2019-11-15,TRANSFER,,UNHEALTHY,"2900 BLOCK BRADBURY DR, SAN JOSE CA 95122",SAN JOSE,2019-11-16
A1155060,,DOG,WHITE,,CHIHUAHUA SH,MALE,2019-09-13,6 YEARS,2019-11-13,NORMAL,STRAY,OTC,,2019-11-14,RESCUE,,HEALTHY,"200 BLOCK E TAYLOR ST, SAN JOSE CA 95112",SAN JOSE,2019-11-14
A1155061,,DOG,WHITE,TAN,CHIHUAHUA SH,FEMALE,2019-09-13,6 YEARS,2019-11-13,NORMAL,STRAY,OTC,,2019-11-14,RESCUE,,HEALTHY,"200 BLOCK E TAYLOR ST, SAN JOSE CA 95112",SAN JOSE,2019-11-14
A1155062,,DOG,WHITE,TAN,CHIHUAHUA SH,MALE,2019-09-13,6 YEARS,2019-11-13,NORMAL,STRAY,OTC,,2019-11-14,RESCUE,,HEALTHY,"200 BLOCK E TAYLOR ST, SAN JOSE CA 95112",SAN JOSE,2019-11-14
A1155063,,DOG,WHITE,BLACK,CHIHUAHUA SH,FEMALE,2019-09-13,6 YEARS,2019-11-13,NORMAL,STRAY,OTC,,2019-11-14,RESCUE,,HEALTHY,"200 BLOCK E TAYLOR ST, SAN JOSE CA 95112",SAN JOSE,2019-11-14
A1155064,,DOG,WHITE,BLACK,CHIHUAHUA SH,FEMALE,2019-09-13,6 YEARS,2019-11-13,NORMAL,STRAY,OTC,,2019-11-14,RESCUE,,HEALTHY,"200 BLOCK E TAYLOR ST, SAN JOSE CA 95112",SAN JOSE,2019-11-14
A1155065,COOKIE,CAT,TABBY-BRN,,DOMESTIC MH,SPAYED,2013-11-16,11 YEARS,2019-11-13,NORMAL,STRAY,OTC,,2019-12-03,ADOPTION,,HEALTHY,"1800 BLOCK GLACIER BAY TER, SAN JOSE CA 95131",SAN JOSE,2019-12-03
A1155069,BELLA,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2019-09-15,6 YEARS,2019-11-13,NORMAL,STRAY,OTC,,2019-11-19,ADOPTION,,HEALTHY,"2600 BLOCK VAN WINKLE LN, SAN JOSE CA 95116",SAN JOSE,2019-11-19
A1155070,WILSON,CAT,TABBY-BRN,,DOMESTIC MH,NEUTERED,2019-07-15,6 YEARS,2019-11-13,OTHER MED,STRAY,OTC,,2019-12-17,ADOPTION,,REHAB,"2600 BLOCK VAN WINKLE LN, SAN JOSE CA 95116",SAN JOSE,2019-12-17
A1155077,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-11-13,DEAD,DISPO REQ,FIELD,,2019-11-13,DISPOSAL,,DEAD,HILLSDALE / MOUNTAIN SPRINGS,SAN JOSE,2019-11-13
A1155080,,CAT,BROWN,,DOMESTIC SH,FEMALE,,NO AGE,2019-11-13,DEAD,DISPO REQ,FIELD,,2019-11-13,DISPOSAL,,UNHEALTHY,2500 BLOCK ALVIN AVE,SAN JOSE,2019-12-02
A1155081,,CAT,WHITE,BLACK,DOMESTIC SH,UNKNOWN,,NO AGE,2019-11-13,DEAD,DISPO REQ,FIELD,,2019-11-13,DISPOSAL,,DEAD,LEMON WOOD CT X CAMDEN,SAN JOSE,2019-11-13
A1155082,,DOG,WHITE,,CHIHUAHUA SH,UNKNOWN,,NO AGE,2019-11-13,DEAD,DISPO REQ,FIELD,,2019-11-13,DISPOSAL,,DEAD,BLOSSOM HILL RD X ALMADEN,SAN JOSE,2019-11-13
A1155083,,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2019-11-14,OTHER MED,STRAY,OTC,,2019-11-16,TRANSFER,,UNHEALTHY,1200 BLOCK WHITTON AVE,SAN JOSE,2019-11-17
A1155092,,CAT,WHITE,,DOMESTIC SH,NEUTERED,,NO AGE,2019-11-14,NORMAL,STRAY,OTC,,2019-11-23,TRANSFER,,MANAGE,5300 BLOCK DENT AVE,SAN JOSE,2019-11-23
A1155093,,CAT,BLACK,WHITE,DOMESTIC MH,NEUTERED,,NO AGE,2019-11-14,NORMAL,STRAY,OTC,,2019-11-16,TRANSFER,,UNHEALTHY,2000 BLOCK INMAN WAY,SAN JOSE,2019-11-17
A1155095,,DOG,BROWN,,CHIHUAHUA SH,UNKNOWN,,NO AGE,2019-11-14,DEAD,DISPO REQ,OTC,,2019-11-14,DISPOSAL,,DEAD,FARRINGON DR & WHITE RD,SAN JOSE,2019-11-14
A1155096,MARYJANE,DOG,GRAY,,PIT BULL,FEMALE,2012-11-16,7 YEARS,2019-11-14,NORMAL,OWNER SUR,OTC,LANDLORD,2019-11-26,EUTH,,UNHEALTHY,,SAN JOSE,2019-11-26
A1155104,XIKA,DOG,BROWN,,CHIHUAHUA LH,SPAYED,2016-11-14,8 YEARS,2019-11-14,SICK,OWNER SUR,FIELD,,2019-11-18,RTO,,REHAB,,SAN JOSE,2019-11-18
A1155106,,CAT,WHITE,BLACK,DOMESTIC SH,UNKNOWN,,NO AGE,2019-11-14,DEAD,DISPO REQ,FIELD,,2019-11-14,DISPOSAL,,DEAD,HAVANA DR / FLORIDA AVE,SAN JOSE,2019-11-14
A1155108,DIESAL,DOG,BLACK,,GERM SHEPHERD,MALE,2017-11-15,7 YEARS,2019-11-14,NORMAL,STRAY,FIELD,,2019-11-15,RTO,,,BALLYBUNION / HERMOCILLA WAY,SAN JOSE,2019-11-15
A1155109,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2019-11-14,NORMAL,STRAY,OTC,,2019-11-20,TRANSFER,,UNHEALTHY,"2700 BLOCK KEPPLER CT, SAN JOSE CA 95148",SAN JOSE,2019-11-21
A1155110,,CAT,TABBY-ORG,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-14,OTHER MED,STRAY,OTC,,2019-11-20,TRANSFER,,UNHEALTHY,"2700 BLOCK KEPPLER CT, SAN JOSE CA 95148",SAN JOSE,2019-11-21
A1155111,DIESEL,DOG,BRINDLE-BN,,BOXER,MALE,2016-11-15,8 YEARS,2019-11-14,NORMAL,STRAY,OTC,,2019-11-15,RTO,,,DISCOVERY AVE. / VRANHAM LN.,SAN JOSE,2019-11-15
A1155112,,CAT,TORTIE-DIL,,DOMESTIC SH,SPAYED,2019-06-18,6 YEARS,2019-11-14,NORMAL,TRANSFER,SVACA,,2019-11-23,RESCUE,,HEALTHY,VISTA PARK / CAPITOL EXPY.,SAN JOSE,2020-01-03
A1155113,,CAT,CALICO-DIL,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-14,NORMAL,STRAY,OTC,,2019-11-20,ADOPTION,,UNHEALTHY,"1600 BLOCK TULLY RD, SAN JOSE CA 95122",SAN JOSE,2019-11-20
A1155115,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-14,NORMAL,STRAY,OTC,,2019-11-16,TRANSFER,,UNHEALTHY,"12200 BLOCK BERRYESSA RD, SAN JOSE CA 95133",SAN JOSE,2019-11-17
A1155116,BLACK,OTHER,BLACK,,RABBIT SH,MALE,,NO AGE,2019-11-14,DEAD,DISPO REQ,OTC,,2019-11-14,DISPOSAL,,DEAD,MOONLIGHT CIR. / MOONLIGHT WAY,MILPITAS,2019-11-14
A1155119,,DOG,WHITE,TAN,POODLE MIN,SPAYED,2019-02-17,6 YEARS,2019-11-14,NORMAL,STRAY,OTC,,2019-11-19,ADOPTION,,HEALTHY,"1600 BLOCK LA ROSSA CIR, SAN JOSE CA 95125",SAN JOSE,2019-11-19
A1155124,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2019-09-14,6 YEARS,2019-11-14,NORMAL,OWNER SUR,OTC,TOO MANY,2019-11-23,RESCUE,,HEALTHY,,SAN JOSE,2019-11-23
A1155125,,OTHER,BROWN,,RABBIT SH,UNKNOWN,,NO AGE,2019-11-14,DEAD,DISPO REQ,FIELD,,2019-11-14,DISPOSAL,,DEAD,SHELLY AVENUE,CUPERTINO,2019-11-14
A1155127,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-11-14,DEAD,DISPO REQ,OTC,,2019-11-14,DISPOSAL,,DEAD,"200 BLOCK EASTSIDE DR, SAN JOSE CA 95127",COUNTY,2019-11-14
A1155131,,DOG,BROWN,WHITE,POMERANIAN,FEMALE,2009-11-17,15 YEARS,2019-11-14,OTHER MED,STRAY,OTC,,2019-11-18,TRANSFER,,REHAB,ELKWOOD DR. / GINGERWOOD DR.,MILPITAS,2019-11-18
A1155132,HAMM,DOG,TAN,WHITE,CHIHUAHUA SH,NEUTERED,2013-11-17,11 YEARS,2019-11-14,NORMAL,STRAY,OTC,,2019-11-18,TRANSFER,,REHAB,ELKWOOD DR. / GINGERWOOD DR.,MILPITAS,2019-11-18
A1155132,HAMM,DOG,TAN,WHITE,CHIHUAHUA SH,NEUTERED,2013-11-17,11 YEARS,2019-11-23,NORMAL,TRANSFER,COUNTY,,2019-12-10,RESCUE,,MANAGE,ELKWOOD DR. / GINGERWOOD DR.,SAN JOSE,2019-12-10
A1155133,BUDDY,DOG,BLACK,WHITE,BORDER TERRIER,NEUTERED,2018-11-17,6 YEARS,2019-11-14,NORMAL,STRAY,OTC,,2019-11-19,ADOPTION,,REHAB,DORIS AVE. / FLORENCE AVE.,SAN JOSE,2019-11-19
A1155134,,CAT,PT-LILAC,,DOMESTIC SH,SPAYED,2019-09-14,6 YEARS,2019-11-14,NORMAL,OWNER SUR,OTC,TOO MANY,2019-11-23,RESCUE,,HEALTHY,,SAN JOSE,2019-11-23
A1155135,,CAT,PT-LILAC,,DOMESTIC SH,SPAYED,2019-09-14,6 YEARS,2019-11-14,NORMAL,OWNER SUR,OTC,TOO MANY,2019-11-23,RESCUE,,HEALTHY,,SAN JOSE,2019-11-23
A1155136,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2019-09-14,6 YEARS,2019-11-14,NORMAL,OWNER SUR,OTC,TOO MANY,2019-11-23,RESCUE,,HEALTHY,,SAN JOSE,2019-11-23
A1155137,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2019-09-14,6 YEARS,2019-11-14,NORMAL,OWNER SUR,OTC,TOO MANY,2019-11-23,RESCUE,,HEALTHY,,SAN JOSE,2019-11-23
A1155138,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2019-09-14,6 YEARS,2019-11-14,NORMAL,OWNER SUR,OTC,TOO MANY,2019-11-23,RESCUE,,HEALTHY,,SAN JOSE,2019-11-23
A1155139,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-14,NORMAL,STRAY,OTC,,2019-11-20,TRANSFER,,UNHEALTHY,"12200 BLOCK BERRYESSA RD, SAN JOSE CA 95133",SAN JOSE,2019-11-21
A1155141,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-14,NORMAL,STRAY,OTC,,2019-11-23,TRANSFER,,MANAGE,"12200 BLOCK BERRYESSA RD, SAN JOSE CA 95133",SAN JOSE,2019-11-23
A1155142,RAVEN,CAT,BLACK,,DOMESTIC SH,SPAYED,2018-11-18,6 YEARS,2019-11-14,NORMAL,STRAY,OTC,,2019-12-01,ADOPTION,,REHAB,"100 BLOCK BLOSSOM HILL RD, SAN JOSE CA 95123",SAN JOSE,2019-12-01
A1155143,KATIE,CAT,TORBI-BRN,WHITE,DOMESTIC SH,SPAYED,2016-11-18,8 YEARS,2019-11-14,NORMAL,STRAY,OTC,,2019-11-30,ADOPTION,,HEALTHY,"1500 BLOCK LUCRETIA AVE, SAN JOSE CA 95122",SAN JOSE,2019-11-30
A1155144,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-14,NORMAL,STRAY,OTC,,2019-11-16,TRANSFER,,UNHEALTHY,"2900 BLOCK BRADBURY DR, SAN JOSE CA 95122",SAN JOSE,2019-11-17
A1155144,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2019-10-30,OTHER MED,STRAY,OTC,,2019-11-05,TRANSFER,,UNHEALTHY,"2900 BLOCK BRADBURY DR, SAN JOSE CA 95122",SAN JOSE,2019-11-06
A1155145,STUART,OTHER,WHITE,BLACK,ANGORA-SATIN,NEUTERED,,NO AGE,2019-11-14,NORMAL,STRAY,FIELD,,2019-11-21,RESCUE,,HEALTHY,KING/ STORY,SAN JOSE,2019-11-21
A1155146,,CAT,BLACK,WHITE,DOMESTIC MH,NEUTERED,,NO AGE,2019-11-15,NORMAL,STRAY,OTC,,2019-11-22,TRANSFER,,UNHEALTHY,"1200 BLOCK WHITTON AVE, SAN JOSE CA 95116",SAN JOSE,2019-11-22
A1155147,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2019-11-15,NORMAL,STRAY,OTC,,2019-11-20,TRANSFER,,UNHEALTHY,"0 BLOCK S AUTUMN ST, SAN JOSE CA 95110",SAN JOSE,2019-11-21
A1155165,,BIRD,TAN,WHITE,OWL,UNKNOWN,,NO AGE,2019-11-15,DEAD,DISPO REQ,FIELD,,2019-11-15,DISPOSAL,,DEAD,EL DORADO AVE / DAVIS AVE,SAN JOSE,2019-11-15
A1155168,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2019-11-15,INJURED,WILDLIFE,FIELD,,2019-11-15,TRANSFER,,UNHEALTHY,600 BLOCK PAVIN DR,MILPITAS,2019-11-15
A1155169,,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2019-11-15,NORMAL,STRAY,OTC,,2019-11-19,TRANSFER,,UNHEALTHY,"1900 BLOCK SENTER RD, SAN JOSE CA 95112",SAN JOSE,2019-11-19
A1155174,CASSIE,DOG,TAN,,DACHSHUND,SPAYED,2018-05-18,7 YEARS,2019-11-15,OTHER MED,STRAY,OTC,,2019-11-20,ADOPTION,,REHAB,"100 BLOCK S SUNSET AVE, SAN JOSE CA 95116",SAN JOSE,2019-11-20
A1155174,CASSIE,DOG,TAN,,DACHSHUND,SPAYED,2018-05-18,7 YEARS,2019-12-01,NORMAL,RETURN,OTC,,2019-12-05,ADOPTION,,HEALTHY,,SAN JOSE,2019-12-05
A1155182,,CAT,BLACK,WHITE,DOMESTIC MH,SPAYED,2019-08-03,6 YEARS,2019-11-15,NORMAL,STRAY,OTC,,2019-11-23,RESCUE,,HEALTHY,"1000 BLOCK THORNDALE CT, SAN JOSE CA 95121",SAN JOSE,2019-11-23
A1155190,TINKERBELL,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2005-11-15,14 YEARS,2019-11-15,DEAD,DISPO REQ,FIELD,,2019-12-04,DISPOSAL,,DEAD,PIEDMONT / SIERRA,SAN JOSE,2019-12-04
A1155191,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-15,NORMAL,STRAY,OTC,,2019-11-19,TRANSFER,,UNHEALTHY,1000 BLOCK THORNDALE CT,SAN JOSE,2019-11-20
A1155192,,DOG,WHITE,,POODLE MIN,FEMALE,2009-11-18,15 YEARS,2019-11-15,OTHER MED,STRAY,OTC,,2019-11-22,RESCUE,,UNHEALTHY,QUIMBY & CAPITOL,SAN JOSE,2019-11-22
A1155194,ROCKY,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,2019-07-03,6 YEARS,2019-11-15,NORMAL,STRAY,OTC,IP ADOPT,2019-11-19,ADOPTION,,HEALTHY,1700 BLOCK  VILLA STONE DR,SAN JOSE,2019-11-19
A1155195,OREO,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2019-09-24,6 YEARS,2019-11-15,NORMAL,STRAY,OTC,IP ADOPT,2019-11-19,ADOPTION,,HEALTHY,1700 BLOCK  VILLA STONE DR,SAN JOSE,2019-12-02
A1155196,SHADOW,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2019-07-03,6 YEARS,2019-11-15,NORMAL,STRAY,OTC,,2019-11-19,ADOPTION,,HEALTHY,1700 BLOCK  VILLA STONE DR,SAN JOSE,2019-11-19
A1155200,FREDDY,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2017-11-18,7 YEARS,2019-11-15,NORMAL,STRAY,OTC,,2019-11-20,ADOPTION,,HEALTHY,900 BLOCK S. 7TH ST.,SAN JOSE,2019-11-25
A1155201,ELI,DOG,BROWN,WHITE,PARSON RUSS TER,MALE,,NO AGE,2019-11-15,NORMAL,STRAY,OTC,,2019-11-19,RTO,,MANAGE,800 BLOCK  FARM DR,SAN JOSE,2019-11-19
A1155206,ZIMBA,DOG,BROWN,WHITE,PIT BULL,MALE,2019-07-19,6 YEARS,2019-11-15,OTHER MED,EUTH REQ,OTC OWNED,,2019-11-19,TRANSFER,,MANAGE,,SAN JOSE,2019-11-22
A1155210,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-11-15,INJURED,STRAY,FIELD,,2019-11-15,EUTH,,UNHEALTHY,CENTERWOOD WAY / BRIGHTWOOD DRIVE,SAN JOSE,2019-11-15
A1155215,,OTHER,GREEN,,TURTLE,UNKNOWN,,NO AGE,2019-11-15,OTHER MED,STRAY,OTC,,2019-11-18,RESCUE,,MANAGE,BRAHMS AVE. / RIGOLETTO,SAN JOSE,2019-11-18
A1155216,MEL,CAT,BLACK,,DOMESTIC LH,SPAYED,2019-09-19,6 YEARS,2019-11-15,OTHER MED,STRAY,OTC,,2019-12-11,ADOPTION,,REHAB,700 BLOCK  MONTAGUE EXPY,MILPITAS,2019-12-11
A1155218,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2019-11-15,DEAD,DISPO REQ,FIELD,,2019-11-15,DISPOSAL,,DEAD,E. CAPITOL,SAN JOSE,2019-11-15
A1155220,CHICA,CAT,TABBY-BRN,,DOMESTIC LH,SPAYED,2019-09-19,6 YEARS,2019-11-15,NORMAL,STRAY,OTC,,2019-12-11,ADOPTION,,REHAB,700 BLOCK  MONTAGUE EXPY,MILPITAS,2019-12-11
A1155221,,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-15,NORMAL,STRAY,OTC,,2019-11-19,TRANSFER,,UNHEALTHY,"2600 BLOCK NUESTRA CASTILLO CT, SAN JOSE CA 95127",SAN JOSE,2019-11-19
A1155224,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-15,NORMAL,STRAY,OTC,,2019-11-19,TRANSFER,,UNHEALTHY,"2100 BLOCK LITTLE ORCHARD ST, SAN JOSE CA 95125",SAN JOSE,2019-11-20
A1155224,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2019-12-07,DEAD,DISPO REQ,FIELD,,2019-12-07,DISPOSAL,,DEAD,LITTLE ORCHARD ST / COTTLE RD,SAN JOSE,2019-12-07
A1155233,,DOG,BLACK,WHITE,SCHNAUZER GIANT,NEUTERED,2019-03-18,6 YEARS,2019-11-15,NORMAL,STRAY,OTC,IP ADOPT,2019-11-22,RESCUE,,REHAB,800 BLOCK DAWNBROOK CT. / TUERS RD.,SAN JOSE,2019-12-02
A1155246,,BIRD,BLACK,,CROW,UNKNOWN,2013-11-15,6 YEARS,2019-11-15,DEAD,DISPO REQ,FIELD,,2019-11-15,DISPOSAL,,DEAD,GLEN HAVEN DR/ CASTLE GLEN AVE,SAN JOSE,2019-11-15
A1155247,,BIRD,GRAY,WHITE,PIGEON,UNKNOWN,,NO AGE,2019-11-15,OTHER MED,STRAY,OTC,,2019-11-17,TRANSFER,,REHAB,S 1ST ST. / SAN CARLOS ST.,SAN JOSE,2019-11-17
A1155248,,CAT,GRAY,,DOMESTIC SH,SPAYED,2019-08-03,6 YEARS,2019-11-15,NORMAL,STRAY,OTC,,2019-11-23,RESCUE,,HEALTHY,"500 BLOCK DOYLE RD, SAN JOSE CA 95129",SAN JOSE,2019-11-23
A1155249,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2019-08-03,6 YEARS,2019-11-15,NORMAL,STRAY,OTC,,2019-11-23,RESCUE,,HEALTHY,"500 BLOCK DOYLE RD, SAN JOSE CA 95129",SAN JOSE,2019-11-23
A1155250,,OTHER,GRAY,WHITE,OPOSSUM,MALE,,NO AGE,2019-11-15,DEAD,DISPO REQ,FIELD,,2019-11-15,DISPOSAL,,DEAD,JOHNSON/ CASTANO,SAN JOSE,2019-11-15
A1155251,,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-15,NORMAL,STRAY,OTC,,2019-11-20,TRANSFER,,UNHEALTHY,"14100 BLOCK VERNICE AVE, SAN JOSE CA 95127",SAN JOSE,2019-11-21
A1155252,GREG,CAT,PT-SEAL,,DOMESTIC SH,NEUTERED,2019-08-18,6 YEARS,2019-11-15,NORMAL,STRAY,OTC,,2019-11-22,ADOPTION,,HEALTHY,"4700 BLOCK CAMPBELL AVE, SAN JOSE CA 95130",SAN JOSE,2019-12-02
A1155256,,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2019-11-15,NORMAL,STRAY,OTC,,2019-11-27,TRANSFER,,MANAGE,DOXEY DR. / DOXEY CT.,SAN JOSE,2019-11-28
A1155257,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-15,NORMAL,STRAY,OTC,,2019-11-27,TRANSFER,,MANAGE,DOXEY DR. / DOXEY CT.,SAN JOSE,2019-11-28
A1155258,,CAT,BLACK,,DOMESTIC MH,NEUTERED,,NO AGE,2019-11-15,NORMAL,STRAY,OTC,,2019-11-27,TRANSFER,,MANAGE,DOXEY DR. / DOXEY CT.,SAN JOSE,2019-11-28
A1155259,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2019-11-15,INJURED,WILDLIFE,FIELD,,2019-11-16,TRANSFER,,REHAB,800 BLOCK BARBER LN,MILPITAS,2019-11-16
A1155261,,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2019-11-16,OTHER MED,STRAY,OTC,,2019-11-19,TRANSFER,,UNHEALTHY,"2200 BLOCK SENTER RD, SAN JOSE CA 95112",SAN JOSE,2019-11-20
A1155262,,CAT,TABBY-ORG,,DOMESTIC SH,SPAYED,,NO AGE,2019-11-16,NORMAL,STRAY,OTC,,2019-11-20,TRANSFER,,UNHEALTHY,"600 BLOCK HAMMOND WAY, MILPITAS CA 95035",MILPITAS,2019-11-21
A1155263,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2019-11-16,NORMAL,STRAY,OTC,,2019-11-19,TRANSFER,,UNHEALTHY,"2000 BLOCK INMAN WAY, SAN JOSE CA 95122",SAN JOSE,2019-11-19
A1155265,,CAT,GRAY,,DOMESTIC MH,NEUTERED,,NO AGE,2019-11-16,NORMAL,STRAY,OTC,,2019-11-20,TRANSFER,,UNHEALTHY,1500 BLOCK SCHALLENBERGER RD,SAN JOSE,2019-11-21
A1155266,SATIVA,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,SPAYED,2019-07-18,6 YEARS,2019-11-16,NORMAL,STRAY,OTC,,2019-11-20,ADOPTION,,HEALTHY,LEIGH HIGH SCHOOL,SAN JOSE,2019-11-20
A1155266,SATIVA,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,SPAYED,2019-07-18,6 YEARS,2020-03-01,NORMAL,STRAY,OTC,,2020-03-08,RESCUE,,HEALTHY,3400 BLOCK DOMINICK WAY,SAN JOSE,2020-03-08
A1155267,,CAT,WHITE,TORBI-DIL,DOMESTIC SH,FEMALE,2019-07-18,6 YEARS,2019-11-16,NORMAL,STRAY,OTC,,2019-12-03,TRANSFER,,REHAB,LEIGH HIGH SCHOOL,SAN JOSE,2019-12-03
A1155269,,CAT,BLACK,,DOMESTIC SH,MALE,,NO AGE,2019-11-16,INJURED,STRAY,FIELD,,2019-11-21,EUTH,,UNHEALTHY,STORY RD / CAPITOL EXPY,SAN JOSE,2020-01-05
A1155271,BOB ROSS,OTHER,BLACK,WHITE,RAT,MALE,,NO AGE,2019-11-16,DEAD,DISPO REQ,OTC OWNED,DOA,2019-11-16,DISPOSAL,,DEAD,,SAN JOSE,2019-11-16
A1155272,PONCHO,DOG,WHITE,,PIT BULL,NEUTERED,2017-11-19,7 YEARS,2019-11-16,NORMAL,STRAY,OTC,,2019-11-23,ADOPTION,,MANAGE,100 BLOCK S KING,SAN JOSE,2019-11-23
A1155276,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2019-11-16,NORMAL,STRAY,OTC,,2019-11-19,TRANSFER,,UNHEALTHY,"1500 BLOCK DESDEMONA CT, SAN JOSE CA 95121",SAN JOSE,2019-11-20
