AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1368959,TNR,CAT,BUFF,,DOMESTIC MH,NEUTERED,2020-01-09,5 YEARS,2025-01-07,FERAL,STRAY,,,2025-01-11,RTF,,FERAL,BLUEFIELD DR / VISTAPARK DR,SAN JOSE,2025-01-11
A1368960,,DOG,WHITE,BLACK,SAMOYED,MALE,2023-01-07,2 YEARS,2025-01-07,HEALTHY,STRAY,FIELD,,2025-01-12,RESCUE,,HEALTHY,SENTER RD / SINGLETON RD,SAN JOSE,2025-01-13
A1368967,HONEY,DOG,BROWN,TAN,BASENJI,SPAYED,2024-01-08,1 YEAR 11 MONTHS,2025-01-07,HEALTHY,STRAY,OTC,,2025-01-11,FOSTER,,HEALTHY,E ALMA AVE / S 10TH ST,SAN JOSE,2025-01-11
A1368967,HONEY,DOG,BROWN,TAN,BASENJI,SPAYED,2024-01-08,1 YEAR 11 MONTHS,2025-01-12,HEALTHY,FOSTER,,OTHER PET,2025-01-12,FOSTER,,HEALTHY,,SAN JOSE,2025-01-29
A1368967,HONEY,DOG,BROWN,TAN,BASENJI,SPAYED,2024-01-08,1 YEAR 11 MONTHS,2025-01-30,HEALTHY,FOSTER,,IP ADOPT,2025-01-30,ADOPTION,,HEALTHY,,SAN JOSE,2025-01-30
A1368969,TNR,CAT,TABBY-GRAY,,DOMESTIC SH,NEUTERED,2021-01-09,4 YEARS,2025-01-07,HEALTHY,STRAY,OTC,,2025-01-12,RTF,,HEALTHY,KIELY BLVD/NORWALK DR,SAN JOSE,2025-01-12
A1368973,BELLA TEMPEST,DOG,SABLE,,GERM SHEPHERD,SPAYED,2023-08-10,2 YEARS,2025-01-07,HEALTHY,STRAY,FOUND,,2025-02-08,FOUND ANIM,,HEALTHY,SNELL AVE / CHYNOWETH AVE,SAN JOSE,2025-03-12
A1368974,PHILLIP,DOG,RED,WHITE,AKITA,NEUTERED,2018-01-07,7 YEARS,2025-01-07,MED R,STRAY,FIELD,,2025-01-30,ADOPTION,,HEALTHY,COLEMAN AVE / GUADALUPE PKWY,SAN JOSE,2025-01-30
A1368975,,CAT,BLACK,,DOMESTIC SH,SPAYED,2024-08-09,1 YEAR 4 MONTHS,2025-01-07,MED R,STRAY,OTC,,2025-01-11,RTF,,FERAL,VIRGIL PL/ALMADEN,SAN JOSE,2025-01-11
A1368976,BRUNO,CAT,BLACK,,DOMESTIC SH,NEUTERED,2023-01-07,2 YEARS,2025-01-07,MED R,STRAY,OTC,IP ADOPT,2025-01-14,ADOPTION,,MED R,SENTER RD/CAPITOL EXPY,SAN JOSE,2025-01-14
A1368979,,DOG,BLACK,WHITE,SIBERIAN HUSKY,MALE,,NO AGE,2025-01-07,HEALTHY,STRAY,FOUND,,2025-02-06,FOUND ANIM,,,TERILYN AVE,SAN JOSE,2025-03-08
A1368980,PELUCHE,DOG,TAN,BROWN,YORKSHIRE TERR,MALE,2023-01-08,2 YEARS,2025-01-07,HEALTHY,STRAY,OTC,,2025-01-09,RTO,,HEALTHY,HOME GATE DR/OCALA AVE,SAN JOSE,2025-01-09
A1368987,,OTHER,GRAY,WHITE,OPOSSUM,UNKNOWN,,NO AGE,2025-01-07,DEAD,DISPO REQ,FIELD,,2025-01-07,DISPOSAL,,DEAD,RAMSTAD DR / GLAMORGAN CT,SAN JOSE,2025-01-08
A1368988,COPPER,DOG,TAN,WHITE,BEAGLE,MALE,,NO AGE,2025-01-07,MED R,STRAY,FIELD,,2025-01-10,RTO,,MED R,MILLAR AVE / ALUM ROCK,SAN JOSE,2025-01-10
A1368992,,CAT,TABBY-ORG,,DOMESTIC MH,NEUTERED,2021-01-09,4 YEARS,2025-01-08,MED SEV,STRAY,OTC,,2025-01-10,EUTH,,MED SEV,FUMIA CT X WAYNE AVE,SAN JOSE,2025-01-10
A1368993,PHOEBE,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,2024-10-08,1 YEAR 2 MONTHS,2025-01-08,HEALTHY,STRAY,OTC,,2025-01-15,ADOPTION,,HEALTHY,"2400 BLOCK S KING RD, SAN JOSE CA 95122",SAN JOSE,2025-01-15
A1368994,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,VISTAPARK. SPRINGPARK,SAN JOSE,2025-01-08
A1369005,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2021-01-09,4 YEARS,2025-01-08,PREGNANT,STRAY,OTC,,2025-01-18,RESCUE,,FERAL,FALLWOOD LN / AMBERWOOD LN,SAN JOSE,2025-01-18
A1369006,LUNA,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,2024-10-21,1 YEAR 2 MONTHS,2025-01-08,MED R,STRAY,OTC,,2025-01-17,ADOPTION,,HEALTHY,FALLWOOD LN / AMBERWOOD LN,SAN JOSE,2025-01-17
A1369007,TEDDY,DOG,BROWN,BLACK,GERM SHEPHERD,NEUTERED,2023-01-14,2 YEARS,2025-01-08,HEALTHY,STRAY,FIELD,,2025-02-21,ADOPTION,,HEALTHY,PETALUMA X E CALAVERAS,MILPITAS,2025-02-21
A1369008,FELIX,CAT,BLACK,,DOMESTIC SH,SPAYED,2019-01-08,6 YEARS,2025-01-08,MED R,OWNER SUR,OTC,,2025-01-08,RESCUE,,MED R,,SAN JOSE,2025-01-08
A1369010,TARGET,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2017-01-08,8 YEARS,2025-01-08,MED R,OWNER SUR,OTC,,2025-01-08,RESCUE,,MED R,,SAN JOSE,2025-01-08
A1369011,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,OTC,,2025-01-08,DISPOSAL,,DEAD,E CALAVERAS BLVD / CALAVERAS CT,MILPITAS,2025-03-04
A1369015,TNR,CAT,CALICO-TRI,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2025-01-08,FERAL,STRAY,OTC,,2025-01-11,RTF,,FERAL,BENDMILL WAY X MCLAUGHLIN AVE,SAN JOSE,2025-01-11
A1369017,,CAT,BLACK,,DOMESTIC SH,FEMALE,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,0 BLOCK COTTLE RD/,SAN JOSE,2025-01-08
A1369018,,DOG,BROWN,,BEAGLE,MALE,,NO AGE,2025-01-08,HEALTHY,STRAY,FOUND,,2025-02-09,FOUND ANIM,,HEALTHY,BLOSSOM HILL RD/CAHALAN AVE,SAN JOSE,2025-02-09
A1369025,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,OTC,,2025-01-08,DISPOSAL,,DEAD,N 101 / BERNAL OFF RAMP,SAN JOSE,2025-01-08
A1369026,,OTHER,GRAY,BLACK,RACCOON,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,OTC,,2025-01-08,DISPOSAL,,DEAD,N 101 / BERNAL OFF RAMP,SAN JOSE,2025-01-08
A1369027,,OTHER,GRAY,BLACK,RACCOON,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,OTC,,2025-01-08,DISPOSAL,,DEAD,N 101 / BERNAL OFF RAMP,SAN JOSE,2025-01-08
A1369028,,DOG,BLACK,BROWN,GERM SHEPHERD,FEMALE,2015-01-12,10 YEARS,2025-01-08,MED R,STRAY,OTC,,2025-01-15,EUTH,,MED SEV,LANDESS / PIEDMONT,SAN JOSE,2025-01-15
A1369030,,OTHER,BROWN,,COYOTE,MALE,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,MONTEREY/ BERNAL,SAN JOSE,2025-01-08
A1369032,TNR,CAT,TORBI-DIL,,DOMESTIC SH,SPAYED,2022-01-09,3 YEARS,2025-01-08,FERAL,STRAY,OTC,,2025-01-11,RTF,,FERAL,LEWIS RD / JAMAICA RD,SAN JOSE,2025-01-11
A1369039,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,MOSSDALE X N JACKSON,SAN JOSE,2025-01-08
A1369040,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,TERRA COTTA CT/ TERRA COTTA DR,SAN JOSE,2025-01-08
A1369048,MUFFIN,CAT,BROWN,,DOMESTIC SH,NEUTERED,2023-10-08,2 YEARS,2025-01-08,MED R,STRAY,FIELD,,2025-01-09,RTO,,HEALTHY,UXBRIDGE CT,SAN JOSE,2025-01-09
A1369057,,CAT,BLACK,WHITE,DOMESTIC MH,NEUTERED,2023-01-08,2 YEARS,2025-01-08,MED R,STRAY,OTC,,2025-01-14,RTF,,FERAL,SUNBEAM CIR/PANOCHE AVE,SAN JOSE,2025-01-14
A1369058,,CAT,TORBI-DIL,,DOMESTIC SH,SPAYED,2022-01-12,3 YEARS,2025-01-08,MED R,STRAY,OTC,,2025-01-14,RTF,,FERAL,SNELL AVE,SAN JOSE,2025-01-14
A1369059,,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,E CAPITOL EXPY / SILVER CREEK RD,SAN JOSE,2025-01-08
A1369060,OREO,CAT,WHITE,TABBY-BRN,DOMESTIC MH,SPAYED,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-16,DISPOSAL,,DEAD,NIEMAN BLVD/ CAPITOL AVE,SAN JOSE,2025-01-22
A1369061,,DOG,BLACK,,MALTESE,MALE,,NO AGE,2025-01-08,HEALTHY,STRAY,FOUND,,2025-02-09,FOUND ANIM,,HEALTHY,OTHELLO AVE/ENESCO RD,SAN JOSE,2025-02-09
A1369062,TNR,CAT,TABBY-BUFF,,DOMESTIC SH,NEUTERED,2024-10-31,1 YEAR 2 MONTHS,2025-01-08,MED R,STRAY,OTC,,2025-01-15,RTF,,FERAL,SNELL AVE,SAN JOSE,2025-01-15
A1369063,PAKO,CAT,TABBY-ORG,,DOMESTIC MH,NEUTERED,2022-01-09,3 YEARS,2025-01-08,HEALTHY,STRAY,OTC,IP ADOPT,2025-01-14,ADOPTION,,HEALTHY,CATHAY DR / OCALA AVE,SAN JOSE,2025-01-14
A1369064,,CAT,GRAY,WHITE,DOMESTIC LH,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,OTC,,2025-01-08,DISPOSAL,,DEAD,MANDARIN WAY,SAN JOSE,2025-01-08
A1369065,STORM,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,NEUTERED,2024-11-09,1 YEAR 1 MONTH,2025-01-08,HEALTHY,STRAY,OTC,,2025-01-15,ADOPTION,,HEALTHY,WHEATON DR/RIEDEL PL,CUPERTINO,2025-01-15
A1369068,,OTHER,BROWN,WHITE,SQUIRREL,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,MT ROYAL DR / ALMADEN RD,SAN JOSE,2025-01-08
A1369069,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,MORRILL X SOMERSET PARK,SAN JOSE,2025-01-08
A1369070,RUCKER,DOG,BRINDLE-BN,WHITE,ANATOL SHEPHERD,NEUTERED,2022-01-14,3 YEARS,2025-01-08,BEH M,STRAY,FIELD,,2025-03-30,ADOPTION,,BEH M,OTOOLE WAY /,SAN JOSE,2025-03-30
A1369071,,OTHER,WHITE,,OPOSSUM,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,MCKEE X CAPITOL,SAN JOSE,2025-01-08
A1369072,,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,WHITE X NORWOOD,SAN JOSE,2025-01-08
A1369073,,CAT,CALICO-TRI,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,FOXDALE LOOP / E CAPITOL EXPWY,SAN JOSE,2025-01-08
A1369074,,OTHER,BLACK,WHITE,SKUNK,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,CHYNOWETH AVE / COUNTRYSIDE LN,SAN JOSE,2025-01-08
A1369075,,OTHER,GRAY,BROWN,SQUIRREL,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,MONET CIR / ROSENBAUM AVE,SAN JOSE,2025-01-08
A1369076,,BIRD,BLACK,,CROW,UNKNOWN,,NO AGE,2025-01-08,DEAD,DISPO REQ,FIELD,,2025-01-08,DISPOSAL,,DEAD,TARTARIAN / JOHNSON,SAN JOSE,2025-01-19
A1369086,PERSIMMON,CAT,ORANGE,,DOMESTIC SH,NEUTERED,2024-06-01,1 YEAR 6 MONTHS,2025-01-09,MED SEV,STRAY,FIELD,,2025-01-17,ADOPTION,,HEALTHY,1500 BLOCK OF LAS PLUMAS,SAN JOSE,2025-01-17
A1369087,,OTHER,BROWN,,COYOTE,UNKNOWN,,NO AGE,2025-01-09,DEAD,DISPO REQ,OTC,,2025-01-09,DISPOSAL,,DEAD,100 BLOCK FWY X MONTAGUE EXPY,SANTA CLARA,2025-01-09
A1369088,,OTHER,BLACK,GRAY,RACCOON,UNKNOWN,,NO AGE,2025-01-09,DEAD,DISPO REQ,OTC,,2025-01-09,DISPOSAL,,DEAD,100 BLOCK FWY X MONTAGUE EXPY,SANTA CLARA,2025-01-09
A1369089,,OTHER,BLACK,GRAY,RACCOON,UNKNOWN,,NO AGE,2025-01-09,DEAD,DISPO REQ,OTC,,2025-01-09,DISPOSAL,,DEAD,100 BLOCK FWY X MONTAGUE EXPY,SANTA CLARA,2025-01-09
A1369095,CASANOVA,CAT,BLACK,,DOMESTIC MH,NEUTERED,2023-01-09,2 YEARS,2025-01-09,HEALTHY,STRAY,OTC,,2025-01-17,ADOPTION,,HEALTHY,LITTLE ORCHARD ST X CIMINO ST,SAN JOSE,2025-01-17
A1369097,,CAT,PT-LILAC,,DOMESTIC SH,NEUTERED,2024-04-12,1 YEAR 8 MONTHS,2025-01-09,FERAL,STRAY,OTC,,2025-01-14,RTF,,FERAL,N FIRST ST/BONAVENTURA DR,SAN JOSE,2025-01-14
A1369099,ROLEX,CAT,PT-FLAME,,DOMESTIC MH,NEUTERED,2022-01-09,3 YEARS,2025-01-09,MED R,STRAY,OTC,IP ADOPT,2025-01-16,ADOPTION,,MED R,FOXCHASE DR X NEW ST,SAN JOSE,2025-01-16
A1369102,TIPPED,CAT,TABBY-BRN,,DOMESTIC SH,MALE,,NO AGE,2025-01-09,MED SEV,STRAY,FIELD,,2025-01-09,EUTH,,MED SEV,3600 BLOCK OF SNELL AVE,SAN JOSE,2025-01-09
A1369106,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-01-09,MED R,STRAY,OTC,,2025-01-09,EUTH,,MED SEV,SENTER RD/BALFOUR,SAN JOSE,2025-01-09
A1369109,BLUEBERRY,CAT,TABBY-BRN,,DOMESTIC MH,SPAYED,2024-08-09,1 YEAR 4 MONTHS,2025-01-09,HEALTHY,OWNER SUR,OTC,,2025-02-07,ADOPTION,,HEALTHY,,SAN JOSE,2025-02-07
A1369119,FOREVER,DOG,TAN,WHITE,PIT BULL,SPAYED,2021-01-14,4 YEARS,2025-01-09,HEALTHY,STRAY,FIELD,,2025-09-09,RESCUE,,HEALTHY,400 BLOCK OF MASSAR AVE,SAN JOSE,2025-09-09
A1369125,,DOG,BLACK,WHITE,PIT BULL,MALE,,NO AGE,2025-01-09,HEALTHY,STRAY,OTC,,2025-01-10,TRANSFER,,HEALTHY,4TH ST / E ROSYMARY ST,SAN JOSE,2025-01-10
A1369126,,DOG,BLACK,WHITE,PIT BULL,MALE,,NO AGE,2025-01-09,HEALTHY,STRAY,OTC,,2025-01-10,TRANSFER,,HEALTHY,4TH ST / E ROSYMARY ST,SAN JOSE,2025-01-10
A1369127,,DOG,BROWN,BLACK,PIT BULL,FEMALE,,NO AGE,2025-01-09,HEALTHY,STRAY,OTC,,2025-01-10,TRANSFER,,HEALTHY,4TH ST / E ROSYMARY ST,SAN JOSE,2025-01-10
A1369130,TRAP 3,CAT,TABBY-BUFF,,DOMESTIC MH,NEUTERED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369131,TRAP 4,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369132,TRAP 1,CAT,ORANGE,,DOMESTIC SH,NEUTERED,,NO AGE,2025-01-22,FERAL,S/N CLINIC,,,2025-01-22,RTF,,FERAL,,SAN JOSE,2025-01-22
A1369133,TRAP 5,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369134,TRAP 6,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369135,TRAP 7,CAT,ORANGE,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,COUNTY,2025-01-15
A1369136,TRAP 8,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369137,TRAP 9,CAT,BROWN,BLACK,DOMESTIC SH,SPAYED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369138,TRAP 10,CAT,GRAY,,DOMESTIC SH,NEUTERED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369139,TRAP 11,CAT,WHITE,GRAY,DOMESTIC SH,NEUTERED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369140,TRAP 12,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369141,TRAP 13,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369142,,CAT,WHITE,ORANGE,DOMESTIC SH,NEUTERED,2022-01-09,3 YEARS,2025-01-09,MED R,STRAY,OTC,,2025-01-16,RTF,,FERAL,CHESHIRE DR X PEMBRIDGE DR,SAN JOSE,2025-01-16
A1369143,TRAP 14,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369144,TRAP 15,CAT,ORANGE,,DOMESTIC SH,NEUTERED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-15,RTF,,FERAL,,SAN JOSE,2025-01-15
A1369145,TRAP 2,CAT,TABBY-BRN,,DOMESTIC LH,SPAYED,,NO AGE,2025-01-22,FERAL,S/N CLINIC,,,2025-01-22,RTF,,FERAL,,SAN JOSE,2025-01-22
A1369146,TRAP 3,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2025-01-15,FERAL,S/N CLINIC,,,2025-01-22,RTF,,FERAL,,SAN JOSE,2025-01-22
A1369147,TRAP 5,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2025-01-22,FERAL,S/N CLINIC,,,2025-01-22,RTF,,FERAL,,SAN JOSE,2025-01-22
A1369148,TRAP 6,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2025-01-22,FERAL,S/N CLINIC,,,2025-01-22,RTF,,FERAL,,SAN JOSE,2025-01-22
A1369149,TRAP 7,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2025-01-22,FERAL,S/N CLINIC,,,2025-01-22,RTF,,FERAL,,SARATOGA,2025-01-22
A1369150,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2024-06-12,1 YEAR 6 MONTHS,2025-01-09,FERAL,STRAY,OTC,,2025-01-14,RTF,,FERAL,SNELL AVE X EDGEWATER DR,SAN JOSE,2025-01-14
A1369153,OX,DOG,WHITE,,POODLE MIN,MALE,2012-01-09,13 YEARS,2025-01-09,MED SEV,STRAY,OTC,,2025-01-11,RTO,,MED SEV,BELLEMEADE ST/SIERRA RD,SAN JOSE,2025-01-17
A1369155,,OTHER,WHITE,,OPOSSUM,UNKNOWN,,NO AGE,2025-01-09,DEAD,DISPO REQ,FIELD,,2025-01-09,DISPOSAL,,DEAD,OLD TULLY X TULLY,SAN JOSE,2025-01-09
A1369157,MOOMOO,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2024-01-11,1 YEAR 11 MONTHS,2025-01-09,HEALTHY,STRAY,OTC,,2025-01-15,ADOPTION,,HEALTHY,FORD RD/SUNSPRING CIR,SAN JOSE,2025-01-15
A1369159,,BIRD,TAN,,PIGEON,UNKNOWN,,NO AGE,2025-01-09,MED SEV,STRAY,OTC,,2025-01-10,EUTH,,MED SEV,SCOTTSDALE DR,SAN JOSE,2025-01-10
A1369169,,OTHER,BLACK,WHITE,OPOSSUM,UNKNOWN,,NO AGE,2025-01-09,DEAD,DISPO REQ,FIELD,,2025-01-09,DISPOSAL,,DEAD,MITTY X MOORPARK,SAN JOSE,2025-01-09
A1369172,,BIRD,BLACK,,CROW,UNKNOWN,,NO AGE,2025-01-09,DEAD,DISPO REQ,FIELD,,2025-01-09,DISPOSAL,,DEAD,N CAPITOL X AVE A,SAN JOSE,2025-01-09
A1369173,CHA CHA,DOG,BLACK,WHITE,PIT BULL,SPAYED,2020-01-14,5 YEARS,2025-01-09,HEALTHY,STRAY,FIELD,,2025-06-12,ADOPTION,,HEALTHY,SOUTHSIDE DR / SHARFF,SAN JOSE,2025-06-12
A1369180,KATSU,CAT,GRAY,,DOMESTIC SH,NEUTERED,2024-01-10,1 YEAR 11 MONTHS,2025-01-10,HEALTHY,STRAY,OTC,,2025-01-14,RESCUE,,HEALTHY,IRONWOOD DR/ALMADEN RD,SAN JOSE,2025-08-28
A1369182,,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,2023-01-12,2 YEARS,2025-01-10,PREGNANT,STRAY,OTC,,2025-01-14,RTF,,FERAL,S BUENA VISTA AVE X SCOTT ST,SAN JOSE,2025-01-14
A1369183,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2025-01-10,DEAD,DISPO REQ,FIELD,,2025-01-10,DISPOSAL,,DEAD,VASONA ST/ MARYLINN DR,MILPITAS,2025-01-10
A1369185,GERBIL,DOG,WHITE,BROWN,WEST HIGHLAND,NEUTERED,2018-01-13,7 YEARS,2025-01-10,BEH R,STRAY,FIELD,,2025-01-27,RESCUE,,HEALTHY,BLOSSOM HILL RD/ EAGLES LN,SAN JOSE,2025-01-27
A1369186,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2025-01-10,DEAD,DISPO REQ,FIELD,,2025-01-10,DISPOSAL,,DEAD,N 15TH ST,SAN JOSE,2025-01-10
A1369187,ONE EYE,OTHER,WHITE,BLACK,HAMSTER,UNKNOWN,,NO AGE,2025-01-10,MED M,OWNER SUR,OTC,,2025-01-10,ADOPTION,,,,SAN JOSE,2025-01-10
A1369188,,DOG,BLACK,WHITE,CHIHUAHUA LH,MALE,,NO AGE,2025-01-10,HEALTHY,STRAY,FOUND,,2025-02-11,FOUND ANIM,,HEALTHY,S 4TH ST/E SAN SALVADOR,SAN JOSE,2025-03-04
A1369189,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2025-01-10,DEAD,DISPO REQ,FIELD,,2025-01-10,DISPOSAL,,DEAD,12400 BLOCK SARATOGA AVE,SARATOGA,2025-01-10
A1369190,LOUIS BRAILLE,CAT,TORBI-DIL,,DOMESTIC SH,SPAYED,2024-07-10,1 YEAR 5 MONTHS,2025-01-10,MED R,STRAY,OTC,,2025-02-01,ADOPTION,,HEALTHY,1ST ST X 237 FWY,SAN JOSE,2025-02-01
A1369191,,DOG,BROWN,BLACK,POMERANIAN,FEMALE,2023-01-10,2 YEARS,2025-01-10,HEALTHY,STRAY,OTC,,2025-01-13,RESCUE,,HEALTHY,SANTEE DR X WINSLOW DR,SAN JOSE,2025-01-24
A1369192,,OTHER,GRAY,,OPOSSUM,MALE,,NO AGE,2025-01-10,DEAD,DISPO REQ,FIELD,,2025-01-10,DISPOSAL,,DEAD,2200 BLOCK NOLA DR,SAN JOSE,2025-01-10
A1369193,TOMMY,CAT,BLACK,,DOMESTIC SH,NEUTERED,2024-10-11,1 YEAR 2 MONTHS,2025-01-10,HEALTHY,STRAY,OTC,,2025-01-17,ADOPTION,,HEALTHY,S 6TH ST/KEYES ST,SAN JOSE,2025-01-17
A1369194,TIMMY,CAT,BLACK,,DOMESTIC SH,NEUTERED,2024-10-11,1 YEAR 2 MONTHS,2025-01-10,HEALTHY,STRAY,OTC,,2025-01-17,ADOPTION,,HEALTHY,S 6TH ST/KEYES ST,SAN JOSE,2025-01-17
A1369195,,OTHER,GRAY,WHITE,OPOSSUM,UNKNOWN,,NO AGE,2025-01-10,DEAD,DISPO REQ,FIELD,,2025-01-10,DISPOSAL,,DEAD,HOSTETTER RD/ JAPAUL LN,SAN JOSE,2025-01-10
A1369196,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2025-01-10,HEALTHY,STRAY,OTC,,2025-01-15,RTF,,FERAL,KINROSS WAY X CRINAN DR,SAN JOSE,2025-01-15
A1369198,MONKEY,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2025-01-10,HEALTHY,OWNER SUR,OTC,,2025-01-11,RESCUE,,HEALTHY,,SAN JOSE,2025-01-11
A1369199,LUNA,CAT,TABBY-BRN,,DOMESTIC MH,SPAYED,,NO AGE,2025-01-10,HEALTHY,OWNER SUR,OTC,,2025-01-11,RESCUE,,HEALTHY,,SAN JOSE,2025-01-11
A1369200,QUEENIE,CAT,BLACK,,DOMESTIC MH,NEUTERED,,NO AGE,2025-01-10,HEALTHY,OWNER SUR,OTC,,2025-01-11,RESCUE,,HEALTHY,,SAN JOSE,2025-01-11
A1369201,,OTHER,BLACK,BROWN,RACCOON,UNKNOWN,,NO AGE,2025-01-10,DEAD,DISPO REQ,FIELD,,2025-01-10,DISPOSAL,,DEAD,MCLAUGHLIN/ AUTOBUN,SAN JOSE,2025-01-10
