AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1110766,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2018-12-07,NORMAL,STRAY,OTC,,2018-12-11,TRANSFER,,UNHEALTHY,1400 BLOCK DOXEY CT FLICKINGER PARK,SAN JOSE,2019-01-08
A1110767,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-07,NORMAL,STRAY,OTC,,2018-12-11,TRANSFER,,UNHEALTHY,1400 BLOCK DOXEY CT FLICKINGER PARK,SAN JOSE,2018-12-11
A1110768,,CAT,TORBI-BRN,,DOMESTIC MH,FEMALE,2018-07-10,7 YEARS,2018-12-07,NORMAL,STRAY,OTC,,2018-12-11,RESCUE,,HEALTHY,800 BLOCK N 18TH ST SAN JOSE CA 95112,SAN JOSE,2018-12-11
A1110769,,CAT,TABBY-ORG,,DOMESTIC SH,MALE,,NO AGE,2018-12-07,OTHER MED,STRAY,FIELD,,2018-12-09,EUTH,,UNHEALTHY,CAPITOL X SHILLING,SAN JOSE,2018-12-09
A1110770,ROVER,DOG,BLACK,TAN,CHIHUAHUA SH,NEUTERED,2017-12-10,7 YEARS,2018-12-07,NORMAL,STRAY,OTC,,2018-12-12,ADOPTION,,HEALTHY,"3400 BLOCK ROCKY MOUNTAIN DR, SAN JOSE CA 95127",SAN JOSE,2018-12-12
A1110771,,OTHER,GRAY,BLACK,RACCOON,UNKNOWN,,NO AGE,2018-12-07,DEAD,DISPO REQ,FIELD,,2018-12-07,DISPOSAL,,DEAD,MERIDIAN/ HUSTED,SAN JOSE,2018-12-07
A1110772,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2018-12-07,INJURED,STRAY,FIELD,,2018-12-07,EUTH,,UNHEALTHY,TIOGA/ CURTNEER,SAN JOSE,2019-01-08
A1110773,CHIQUIS,DOG,GRAY,WHITE,CHIHUAHUA SH,SPAYED,2004-12-10,20 YEARS,2018-12-07,OTHER MED,STRAY,FIELD,,2018-12-15,RTO,,MANAGE,ALUM ROCK X CAPITOL,SAN JOSE,2018-12-15
A1110774,,CAT,CALICO-TRI,,DOMESTIC SH,FEMALE,,NO AGE,2018-12-07,INJURED,STRAY,FIELD,,2018-12-07,EUTH,,UNHEALTHY,NUESTRA CASTILLO/ CAPITOL,SAN JOSE,2019-01-08
A1110775,HENRY,DOG,WHITE,TRICOLOR,CHIHUAHUA SH,NEUTERED,2006-12-10,18 YEARS,2018-12-07,NORMAL,STRAY,FIELD,,2019-01-03,ADOPTION,,REHAB,CARDOZA PARK / KENNEDY DRIVE,MILPITAS,2019-01-03
A1110776,,CAT,ORANGE,,DOMESTIC SH,MALE,,NO AGE,2018-12-08,SICK,STRAY,FIELD,,2018-12-09,EUTH,,UNHEALTHY,X-SKYWAY,SAN JOSE,2018-12-09
A1110777,BEAN,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2018-12-08,NORMAL,STRAY,FOUND,,2019-01-08,FOUND EXP,,,"1200 BLOCK VIENNA DR, SUNNYVALE CA 94089",SUNNYVALE,2019-01-08
A1110778,MISTLETOE,DOG,BLACK,WHITE,PATTERDALE TERR,NEUTERED,2017-06-11,8 YEARS,2018-12-08,NORMAL,STRAY,FIELD,,2018-12-15,ADOPTION,,HEALTHY,S. KING RD./ NICKEL,SAN JOSE,2018-12-15
A1110779,,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2018-12-08,NORMAL,STRAY,OTC,,2018-12-14,RESCUE,,MANAGE,,SAN JOSE,2018-12-14
A1110780,PAULIE,CAT,WHITE,TABBY-BRN,DOMESTIC SH,NEUTERED,2008-12-13,16 YEARS,2018-12-08,NORMAL,STRAY,OTC,,2018-12-26,ADOPTION,,MANAGE,"3400 BLOCK CALAVERAS RD, MILPITAS CA 95035",MILPITAS,2018-12-26
A1110781,,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2018-12-08,NORMAL,STRAY,OTC,,2018-12-12,TRANSFER,,UNHEALTHY,2300 BLOCK RALSTON DR SAN JOSE CA 95148,SAN JOSE,2018-12-13
A1110782,,CAT,CALICO-TRI,,DOMESTIC MH,SPAYED,,NO AGE,2018-12-08,NORMAL,STRAY,OTC,IP ADOPT,2018-12-12,TRANSFER,,UNHEALTHY,"900 BLOCK LINCOLN AVE, SAN JOSE CA 95126",SAN JOSE,2018-12-13
A1110784,SPRINKLES,OTHER,WHITE,,RABBIT SH,SPAYED,,NO AGE,2018-12-08,NORMAL,STRAY,OTC,,2019-01-31,ADOPTION,,,500 BLOCK N 3RD ST SAN JOSE CA 95112,SAN JOSE,2019-01-31
A1110786,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-08,OTHER MED,STRAY,OTC,,2018-12-12,TRANSFER,,UNHEALTHY,600 BLOCK LAVA WAY SAN JOSE 95133,SAN JOSE,2018-12-13
A1110788,CHIPPIE,DOG,BLACK,BROWN,TIBETAN SPAN,SPAYED,2011-12-11,13 YEARS,2018-12-08,NORMAL,STRAY,OTC,,2018-12-18,RESCUE,,HEALTHY,4200 BLOCK MEG DR/ABORN,SAN JOSE,2018-12-18
A1110790,,CAT,WHITE,TABBY-BRN,DOMESTIC LH,UNKNOWN,,NO AGE,2018-12-08,DEAD,DISPO REQ,FIELD,,2018-12-08,DISPOSAL,,DEAD,S 23RD X SAN ANTONIO,SAN JOSE,2018-12-08
A1110791,,OTHER,GRAY,BLACK,RACCOON,UNKNOWN,,NO AGE,2018-12-08,DEAD,DISPO REQ,FIELD,,2018-12-08,DISPOSAL,,DEAD,E WILLIAM X 19TH,SAN JOSE,2018-12-08
A1110792,,OTHER,GRAY,TAN,FOX,UNKNOWN,,NO AGE,2018-12-08,DEAD,DISPO REQ,FIELD,,2018-12-08,DISPOSAL,,DEAD,ANGEL/ SHORT,LOS GATOS,2018-12-08
A1110794,SOPHIE,DOG,TAN,,SCHNAUZER MIN,FEMALE,2011-12-08,7 YEARS,2018-12-08,DEAD,DISPO REQ,OTC OWNED,,2018-12-08,DISPOSAL,,DEAD,,SAN JOSE,2018-12-08
A1110796,,DOG,BLACK,TAN,GERM SHEPHERD,FEMALE,,NO AGE,2018-12-08,DEAD,DISPO REQ,FIELD,,2018-12-08,DISPOSAL,,DEAD,MAYBURY X EDUCATION PARK,SAN JOSE,2018-12-08
A1110797,NUGGET,DOG,TRICOLOR,,DACHSHUND,NEUTERED,2017-06-11,8 YEARS,2018-12-08,OTHER MED,STRAY,OTC,,2018-12-14,ADOPTION,,HEALTHY,"1900 BLOCK QUIMBY RD, SAN JOSE CA 95122",SAN JOSE,2018-12-14
A1110798,DREIDEL,DOG,TRICOLOR,,DACHSHUND,NEUTERED,2017-06-11,8 YEARS,2018-12-08,OTHER MED,STRAY,OTC,,2018-12-13,ADOPTION,,HEALTHY,"1900 BLOCK QUIMBY RD, SAN JOSE CA 95122",SAN JOSE,2018-12-13
A1110799,MENORAH,DOG,BLACK,BROWN,DACHSHUND,NEUTERED,2017-06-11,8 YEARS,2018-12-08,OTHER MED,STRAY,OTC,,2018-12-14,ADOPTION,,HEALTHY,"1900 BLOCK QUIMBY RD, SAN JOSE CA 95122",SAN JOSE,2018-12-14
A1110800,,DOG,BLACK,TAN,CHIHUAHUA SH,SPAYED,,NO AGE,2018-12-08,OTHER MED,STRAY,OTC,,2018-12-15,RESCUE,,UNHEALTHY,"1900 BLOCK QUIMBY RD, SAN JOSE CA 95122",SAN JOSE,2018-12-15
A1110801,BUTTERS,DOG,BROWN,RED,DACHSHUND,NEUTERED,2017-06-11,8 YEARS,2018-12-08,OTHER MED,STRAY,OTC,,2018-12-28,RESCUE,,UNHEALTHY,"1900 BLOCK QUIMBY RD, SAN JOSE CA 95122",SAN JOSE,2018-12-28
A1110802,,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,,NO AGE,2018-12-08,NORMAL,STRAY,OTC,,2018-12-18,TRANSFER,,UNHEALTHY,"1900 BLOCK SARASOTA WAY, SAN JOSE CA 95122",SAN JOSE,2018-12-19
A1110803,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-08,NORMAL,STRAY,OTC,,2018-12-12,TRANSFER,,UNHEALTHY,"2300 BLOCK RALSTON CT, SAN JOSE CA 95148",SAN JOSE,2018-12-13
A1110804,,OTHER,GRAY,WHITE,OPOSSUM,UNKNOWN,,NO AGE,2018-12-08,DEAD,DISPO REQ,FIELD,,2018-12-08,DISPOSAL,,DEAD,REDMOND/ SILBERMAN,SAN JOSE,2018-12-08
A1110806,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,,NO AGE,2018-12-08,OTHER MED,STRAY,FIELD,,2018-12-09,EUTH,,UNHEALTHY,BELLINGHAM X MCLAUGHLIN,SAN JOSE,2018-12-09
A1110807,,CAT,TABBY-ORG,,DOMESTIC SH,MALE,,NO AGE,2018-12-08,DEAD,DISPO REQ,FIELD,,2018-12-08,DISPOSAL,,DEAD,FIREFLY/ REDMOND,SAN JOSE,2018-12-08
A1110808,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2018-12-08,DEAD,DISPO REQ,FIELD,,2018-12-08,DISPOSAL,,DEAD,RANCHERO/ WILLIAMS,SAN JOSE,2018-12-08
A1110809,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2018-12-08,NORMAL,STRAY,OTC,,2018-12-12,TRANSFER,,UNHEALTHY,"2000 BLOCK HEATHERDALE AVE, SAN JOSE CA 95128",SAN JOSE,2018-12-13
A1110813,BEAR,DOG,SABLE,,GERM SHEPHERD,NEUTERED,2016-12-09,8 YEARS,2018-12-08,NORMAL,STRAY,FIELD,,2018-12-09,RTO,,,OCALA X E. CAPITOL,SAN JOSE,2018-12-09
A1110813,BEAR,DOG,SABLE,,GERM SHEPHERD,NEUTERED,2016-12-09,8 YEARS,2018-12-09,NORMAL,OWNER SUR,OTC,OWNER PROB,2018-12-15,ADOPTION,,HEALTHY,,SAN JOSE,2018-12-15
A1110819,JOY,DOG,TAN,,NORWICH TERRIER,SPAYED,2016-12-11,8 YEARS,2018-12-08,OTHER MED,STRAY,OTC,,2018-12-13,ADOPTION,,HEALTHY,"300 BLOCK S 4TH ST, SAN JOSE CA 95112",SAN JOSE,2018-12-25
A1110820,,CAT,TORTIE-B\O,,DOMESTIC MH,FEMALE,,NO AGE,2018-12-08,INJURED,STRAY,FIELD,,2018-12-09,EUTH,,UNHEALTHY,HUERTO/ SPRUANCE,SAN JOSE,2018-12-09
A1110821,,BIRD,RED,,CHICKEN,FEMALE,,NO AGE,2018-12-08,NORMAL,STRAY,FIELD,,2018-12-26,RESCUE,,HEALTHY,E SAN ANTONIO/ BONITA,SAN JOSE,2018-12-26
A1110822,,BIRD,RED,,CHICKEN,FEMALE,,NO AGE,2018-12-08,DEAD,DISPO REQ,FIELD,,2018-12-08,DISPOSAL,,DEAD,E SAN ANTONIO/ BONITA,SAN JOSE,2018-12-08
A1110823,,BIRD,RED,,CHICKEN,FEMALE,,NO AGE,2018-12-08,DEAD,DISPO REQ,FIELD,,2018-12-08,DISPOSAL,,DEAD,E SAN ANTONIO/ BONITA,SAN JOSE,2018-12-08
A1110824,,BIRD,RED,,CHICKEN,FEMALE,,NO AGE,2018-12-08,DEAD,DISPO REQ,FIELD,,2018-12-08,DISPOSAL,,DEAD,E SAN ANTONIO/ BONITA,SAN JOSE,2018-12-08
A1110825,,DOG,BLACK,,CHIHUAHUA SH,FEMALE,2015-12-11,9 YEARS,2018-12-08,OTHER MED,STRAY,FIELD,,2018-12-24,RESCUE,,MANAGE,FLORENCE X S. CAPITOL,SAN JOSE,2018-12-24
A1110826,MILO,DOG,CREAM,BROWN,SHIH TZU,NEUTERED,2017-12-08,7 YEARS,2018-12-08,OTHER MED,STRAY,FIELD,,2018-12-09,RTO,,HEALTHY,MONTAGUE EXPY X OAKLAND,SAN JOSE,2018-12-09
A1110827,,DOG,BLACK,TAN,GERM SHEPHERD,UNKNOWN,,NO AGE,2018-12-09,SICK,STRAY,OTC,IP ADOPT,2018-12-09,EUTH,,UNHEALTHY,"3000 BLOCK LONE BLUFF WAY, SAN JOSE CA 95111",SAN JOSE,2018-12-09
A1110828,ROSS,OTHER,WHITE,BLACK,RAT,MALE,,NO AGE,2018-12-09,NORMAL,CONFISCATE,POLICE,,2019-01-04,ADOPTION,,HEALTHY,,CUPERTINO,2019-01-04
A1110829,,CAT,BLACK,,DOMESTIC SH,FEMALE,,NO AGE,2018-12-09,INJURED,STRAY,FIELD,,2018-12-09,EUTH,,UNHEALTHY,NA,SAN JOSE,2018-12-09
A1110830,,OTHER,BROWN,BLACK,RACCOON,FEMALE,,NO AGE,2018-12-09,DEAD,DISPO REQ,FIELD,,2018-12-09,DISPOSAL,,DEAD,TASMAN,SAN JOSE,2018-12-09
A1110844,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2018-12-09,DEAD,DISPO REQ,FIELD,,2018-12-09,DISPOSAL,,DEAD,ORLANDO X EVERGLAE,SAN JOSE,2018-12-09
A1110845,,OTHER,BROWN,BLACK,RACCOON,UNKNOWN,,NO AGE,2018-12-09,DEAD,DISPO REQ,FIELD,,2018-12-09,DISPOSAL,,DEAD,SARATOGA AVE,SAN JOSE,2018-12-09
A1110847,,DOG,WHITE,,POODLE MIN,MALE,,NO AGE,2018-12-09,OTHER MED,STRAY,FOUND,,2019-01-11,FOUND EXP,,HEALTHY,"200 BLOCK WILLOW ST, SAN JOSE CA 95110",SAN JOSE,2019-01-11
A1110848,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2018-12-09,DEAD,DISPO REQ,FIELD,,2018-12-09,DISPOSAL,,DEAD,BAILEY AVE / DI SALVO,SAN JOSE,2018-12-09
A1110849,KITTY,CAT,GRAY,WHITE,DOMESTIC SH,FEMALE,2000-12-09,18 YEARS,2018-12-09,DEAD,DISPO REQ,OTC OWNED,,2018-12-09,DISPOSAL,,DEAD,,SAN JOSE,2018-12-09
A1110852,,DOG,BLACK,,WELSH TERRIER,UNKNOWN,,NO AGE,2018-12-09,DEAD,DISPO REQ,OTC,,2018-12-09,DISPOSAL,,DEAD,"5400 BLOCK WOODHURST LN, SAN JOSE CA 95123",SAN JOSE,2019-01-08
A1110853,,OTHER,BLACK,,SQUIRREL,UNKNOWN,,NO AGE,2018-12-09,UNHEALTHY,WILDLIFE,FIELD,,2018-12-09,TRANSFER,,UNHEALTHY,N 11TH X JULIAN,SAN JOSE,2018-12-09
A1110855,ALBA,DOG,YELLOW,,LABRADOR RETR,SPAYED,2013-12-09,11 YEARS,2018-12-09,NORMAL,STRAY,OTC,IP ADOPT,2018-12-09,RTO,,HEALTHY,"3400 BLOCK KIRK RD, SAN JOSE CA 95124",SAN JOSE,2018-12-09
A1110855,ALBA,DOG,YELLOW,,LABRADOR RETR,SPAYED,2013-12-09,11 YEARS,2018-12-09,NORMAL,OWNER SUR,OTC,COST,2018-12-12,ADOPTION,,REHAB,,SAN JOSE,2018-12-12
A1110862,,OTHER,WHITE,BLACK,RABBIT SH,UNKNOWN,,NO AGE,2018-12-09,OTHER MED,STRAY,OTC,,2018-12-09,RESCUE,,UNHEALTHY,"6100 BLOCK MCABEE RD, SAN JOSE CA 95120",SAN JOSE,2018-12-09
A1110863,,OTHER,WHITE,BLACK,RABBIT SH,UNKNOWN,,NO AGE,2018-12-09,OTHER MED,STRAY,OTC,,2018-12-09,RESCUE,,UNHEALTHY,"6100 BLOCK MCABEE RD, SAN JOSE CA 95120",SAN JOSE,2018-12-09
A1110865,,CAT,TORBI-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-12,TRANSFER,,UNHEALTHY,"400 BLOCK ROSEWOOD AVE, SAN JOSE CA 95117",SAN JOSE,2018-12-13
A1110866,,CAT,BLACK,WHITE,DOMESTIC SH,MALE,,NO AGE,2018-12-09,DEAD,DISPO REQ,FIELD,,2018-12-09,DISPOSAL,,DEAD,BONITA AVE / SUNNT CT,SAN JOSE,2019-01-08
A1110869,ROBIN,DOG,BROWN,BLACK,GERM SHEPHERD,SPAYED,2013-12-23,11 YEARS,2018-12-09,NORMAL,STRAY,OTC,,2019-01-07,ADOPTION,,UNHEALTHY,COYOTE RD/FONICK DR,,2019-01-07
A1110872,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2018-12-09,OTHER MED,STRAY,OTC,,2018-12-12,EUTH,,UNHEALTHY,"3200 BLOCK WHISPERING ELM CT, SAN JOSE CA 95148",SAN JOSE,2018-12-12
A1110873,WALTER,DOG,OTHER,,POMERANIAN,NEUTERED,2009-12-11,15 YEARS,2018-12-09,OTHER MED,OWNER SUR,FIELD,,2018-12-18,RESCUE,,MANAGE,,SAN JOSE,2018-12-18
A1110874,,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-15,TRANSFER,,UNHEALTHY,"4100 BLOCK ARPEGGIO AVE, SAN JOSE CA 95136",SAN JOSE,2018-12-15
A1110875,,CAT,ORANGE,,DOMESTIC SH,SPAYED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-13,TRANSFER,,UNHEALTHY,"4100 BLOCK ARPEGGIO AVE, SAN JOSE CA 95136",SAN JOSE,2018-12-13
A1110876,,CAT,ORANGE,,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-13,TRANSFER,,UNHEALTHY,"4100 BLOCK ARPEGGIO AVE, SAN JOSE CA 95136",SAN JOSE,2018-12-13
A1110877,LUCY,DOG,TAN,,POMERANIAN,FEMALE,2005-12-09,19 YEARS,2018-12-09,OTHER MED,OWNER SUR,FIELD,,2019-01-06,RESCUE,,UNHEALTHY,,SAN JOSE,2019-01-06
A1110878,RAMBO,DOG,BRINDLE-BN,WHITE,PIT BULL,MALE,2017-06-10,8 YEARS,2018-12-09,NORMAL,STRAY,OTC,,2018-12-10,RTO,,,"3600 BLOCK SNELL AVE, SAN JOSE CA 95136",SAN JOSE,2018-12-10
A1110879,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2018-12-09,DEAD,DISPO REQ,OTC,,2018-12-09,DISPOSAL,,DEAD,"100 BLOCK TEAK GROVE CT, SAN JOSE CA 95123",SAN JOSE,2018-12-09
A1110881,,CAT,TABBY-GRAY,,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-11,TRANSFER,,UNHEALTHY,"2200 BLOCK N PARK VICTORIA DR, MILPITAS CA 95035",MILPITAS,2018-12-11
A1110882,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-11,TRANSFER,,UNHEALTHY,"1200 BLOCK LODESTONE DR, SAN JOSE CA 95132",SAN JOSE,2018-12-11
A1110883,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-11,TRANSFER,,UNHEALTHY,"1200 BLOCK LODESTONE DR, SAN JOSE CA 95132",SAN JOSE,2018-12-11
A1110884,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-11,TRANSFER,,UNHEALTHY,"1200 BLOCK LODESTONE DR, SAN JOSE CA 95132",SAN JOSE,2018-12-11
A1110885,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-29,TRANSFER,,UNHEALTHY,"100 BLOCK CALVERT DR, SAN JOSE CA 95129",SAN JOSE,2018-12-29
A1110887,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-12,TRANSFER,,UNHEALTHY,"1000 BLOCK PIEDMONT RD, SAN JOSE CA 95132",SAN JOSE,2018-12-13
A1110888,PEANUT,DOG,BROWN,WHITE,CHIHUAHUA SH,MALE,2004-02-14,21 YEARS,2018-12-09,OTHER MED,STRAY,FIELD,,2018-12-11,RTO,,HEALTHY,OAKLAND X MONTAGUE EXPY,SAN JOSE,2018-12-11
A1110889,,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-11,TRANSFER,,UNHEALTHY,"1200 BLOCK LODESTONE DR, SAN JOSE CA 95132",SAN JOSE,2018-12-11
A1110890,,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-15,TRANSFER,,UNHEALTHY,"4100 BLOCK ARPEGGIO AVE, SAN JOSE CA 95136",SAN JOSE,2018-12-15
A1110891,,CAT,BLACK,OTHER,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-13,TRANSFER,,UNHEALTHY,"4100 BLOCK ARPEGGIO AVE, SAN JOSE CA 95136",SAN JOSE,2018-12-13
A1110892,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-11,TRANSFER,,UNHEALTHY,"1200 BLOCK LODESTONE DR, SAN JOSE CA 95132",SAN JOSE,2018-12-11
A1110893,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-09,NORMAL,STRAY,OTC,,2018-12-11,TRANSFER,,UNHEALTHY,"1200 BLOCK LODESTONE DR, SAN JOSE CA 95132",SAN JOSE,2018-12-11
A1110894,,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-10,NORMAL,STRAY,OTC,,2018-12-12,TRANSFER,,UNHEALTHY,"1400 BLOCK ASHLAND DR, MILPITAS CA 95035",MILPITAS,2018-12-13
A1110895,,CAT,GRAY,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2018-12-10,NORMAL,STRAY,OTC,,2018-12-12,TRANSFER,,UNHEALTHY,"1400 BLOCK ASHLAND DR, MILPITAS CA 95035",MILPITAS,2018-12-13
A1110896,,BIRD,GRAY,WHITE,SEA BIRD,UNKNOWN,,NO AGE,2018-12-10,DEAD,DISPO REQ,FIELD,,2018-12-10,DISPOSAL,,DEAD,TULLY RD X KING,SAN JOSE,2018-12-10
A1110897,DOUGLAS,DOG,BROWN,WHITE,CHIHUAHUA SH,MALE,2016-12-14,8 YEARS,2018-12-10,INJURED,STRAY,OTC,,2018-12-18,RESCUE,,MANAGE,"1100 BLOCK WILLOW ST, SAN JOSE CA 95125",SAN JOSE,2018-12-18
A1110898,,CAT,TABBY-ORG,,DOMESTIC SH,MALE,2018-10-26,7 YEARS,2018-12-10,NORMAL,STRAY,OTC,,2018-12-16,RESCUE,,REHAB,"200 BLOCK BLOSSOM HILL RD, SAN JOSE CA 95123",SAN JOSE,2018-12-16
A1110901,,CAT,TABBY-ORG,,DOMESTIC SH,MALE,2018-10-23,7 YEARS,2018-12-10,NORMAL,STRAY,OTC,,2018-12-16,RESCUE,,REHAB,"200 BLOCK BLOSSOM HILL RD, SAN JOSE CA 95123",SAN JOSE,2018-12-16
A1110907,,BIRD,BROWN,,DUCK,UNKNOWN,,NO AGE,2018-12-10,UNHEALTHY,WILDLIFE,FIELD,,2018-12-10,TRANSFER,,UNHEALTHY,WHITE X ABORN,SAN JOSE,2018-12-10
A1110908,,CAT,TABBY-BRN,,DOMESTIC SH,MALE,,NO AGE,2018-12-10,DEAD,DISPO REQ,FIELD,,2018-12-10,DISPOSAL,,DEAD,2000 BLOCK YOSEMITE DR,MILPITAS,2018-12-10
A1110909,,CAT,TORTIE-DIL,,DOMESTIC SH,SPAYED,,NO AGE,2018-12-10,NORMAL,STRAY,OTC,,2018-12-15,TRANSFER,,UNHEALTHY,"4100 BLOCK ARPEGGIO AVE, SAN JOSE CA 95136",SAN JOSE,2018-12-15
A1110910,,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-10,NORMAL,STRAY,OTC,,2018-12-15,TRANSFER,,UNHEALTHY,"4100 BLOCK ARPEGGIO AVE, SAN JOSE CA 95136",SAN JOSE,2018-12-15
A1110911,,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-10,OTHER MED,STRAY,OTC,,2018-12-12,TRANSFER,,UNHEALTHY,"5200 BLOCK DENT AVE, SAN JOSE CA 95118",SAN JOSE,2018-12-13
A1110913,NALA,DOG,BRINDLE-BN,WHITE,PIT BULL,FEMALE,,NO AGE,2018-12-10,NORMAL,CONFISCATE,ASO,,2018-12-21,EUTH,,UNHEALTHY,,SAN JOSE,2018-12-21
A1110917,,DOG,BLACK,WHITE,SHIH TZU,MALE,2012-12-13,12 YEARS,2018-12-10,OTHER MED,STRAY,OTC,,2018-12-14,RESCUE,,REHAB,SUNNYSLOPE AVE. / ALUM ROCK AVE.,COUNTY,2018-12-14
A1110918,,CAT,BLACK,,DOMESTIC SH,SPAYED,2018-08-10,7 YEARS,2018-12-10,NORMAL,TRANSFER,OTHER AGEN,,2018-12-18,TRANSFER,,MANAGE,,OUT OF COUNTY,2018-12-18
A1110919,BETH,CAT,BLACK,WHITE,DOMESTIC MH,SPAYED,2018-06-11,7 YEARS,2018-12-10,NORMAL,TRANSFER,OTHER AGEN,,2018-12-15,ADOPTION,,HEALTHY,,OUT OF COUNTY,2019-01-03
A1110920,ZOE,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2015-12-11,9 YEARS,2018-12-10,NORMAL,TRANSFER,OTHER AGEN,,2018-12-23,ADOPTION,,HEALTHY,,OUT OF COUNTY,2018-12-24
A1110922,CRICKET,DOG,BLACK,TAN,CHIHUAHUA SH,SPAYED,2009-12-13,15 YEARS,2018-12-10,NORMAL,STRAY,OTC,,2018-12-24,ADOPTION,,MANAGE,CAPITOL EXPY. / HWY 101,SAN JOSE,2018-12-24
A1110922,CRICKET,DOG,BLACK,TAN,CHIHUAHUA SH,SPAYED,2009-12-13,15 YEARS,2019-01-18,NORMAL,RETURN,OTC,,2019-01-22,ADOPTION,,MANAGE,,GILROY,2019-02-04
A1110923,,CAT,TABBY-GRAY,WHITE,DOMESTIC MH,MALE,,NO AGE,2018-12-10,OTHER MED,STRAY,OTC,,2018-12-11,EUTH,,UNHEALTHY,"1800 BLOCK TERSINI CT, SAN JOSE CA 95131",SAN JOSE,2018-12-11
A1110924,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2018-12-10,DEAD,DISPO REQ,FIELD,,2018-12-10,DISPOSAL,,DEAD,MORRILL AVE / BERRYESSA,SAN JOSE,2018-12-10
A1110925,,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2018-12-10,OTHER MED,STRAY,OTC,,2018-12-21,RESCUE,,UNHEALTHY,"200 BLOCK BLOSSOM HILL RD, SAN JOSE CA 95123",SAN JOSE,2018-12-21
A1110927,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2018-12-10,DEAD,DISPO REQ,FIELD,,2018-12-10,DISPOSAL,,DEAD,SENTER X SINGLETON,SAN JOSE,2018-12-10
