AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1393706,CREAM SODA,CAT,TABBY-BUFF,,DOMESTIC SH,NEUTERED,2025-07-14,5 MONTHS,2025-09-10,MED R,STRAY,OTC,,2025-09-20,ADOPTION,,HEALTHY,FELLER AVE/HOBIE LN,SAN JOSE,2025-09-20
A1393707,ORANGE SODA,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2025-07-14,5 MONTHS,2025-09-10,MED R,STRAY,OTC,,2025-09-20,ADOPTION,,HEALTHY,FELLER AVE/HOBIE LN,SAN JOSE,2025-09-20
A1393708,STORMY,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2025-07-14,5 MONTHS,2025-09-10,MED R,STRAY,OTC,,2025-09-20,ADOPTION,,HEALTHY,FELLER AVE/HOBIE LN,SAN JOSE,2025-09-20
A1393711,N/A,CAT,BLACK,,DOMESTIC MH,UNKNOWN,2024-09-10,1 YEAR,2025-09-10,DEAD,DISPO REQ,FIELD,,,,,,FRENCH CT,MILPITAS,2025-09-11
A1393712,TIC TAC,DOG,BLACK,WHITE,SIBERIAN HUSKY,NEUTERED,2022-09-10,3 YEARS,2025-09-10,MED R,STRAY,FIELD,,2025-11-14,ADOPTION,,HEALTHY,MADDEN AVE / N CAPITOL AVE,SAN JOSE,2025-11-14
A1393713,MEATBALL,DOG,BLACK,WHITE,FRENCH BULLDOG,NEUTERED,2023-09-11,2 YEARS,2025-09-10,MED R,STRAY,OTC,,2025-09-22,ADOPTION,,MED R,FLOYD ST X VINE ST,SAN JOSE,2025-09-25
A1393714,BUTTER FINGER,CAT,TORBI-DIL,,DOMESTIC SH,SPAYED,,NO AGE,2025-09-10,HEALTHY,STRAY,OTC,,2025-09-11,ADOPTION,,HEALTHY,EASTRIDGE LOOP,SAN JOSE,2025-09-11
A1393715,,CAT,WHITE,,DOMESTIC SH,MALE,,NO AGE,2025-09-10,MED R,STRAY,OTC,,2025-09-12,DIED,,MED SEV,VISTA VERDE DR / PRADO LN,SAN JOSE,2025-09-12
A1393716,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2024-09-10,1 YEAR,2025-09-10,DEAD,DISPO REQ,FIELD,,2025-09-10,DISPOSAL,,DEAD,E JULIAN ST,SAN JOSE,2025-09-10
A1393717,,OTHER,GRAY,,OPOSSUM,UNKNOWN,2024-09-10,1 YEAR,2025-09-10,DEAD,DISPO REQ,FIELD,,2025-09-10,DISPOSAL,,DEAD,E JULIAN ST,SAN JOSE,2025-09-10
A1393718,,OTHER,GRAY,,OPOSSUM,UNKNOWN,2024-09-10,1 YEAR,2025-09-10,DEAD,DISPO REQ,FIELD,,2025-09-10,DISPOSAL,,DEAD,E SAN CARLOS ST,SAN JOSE,2025-09-10
A1393719,KOHAKU,CAT,PT-LYNX,,DOMESTIC SH,SPAYED,2025-04-23,8 MONTHS,2025-09-10,MED R,STRAY,OTC,,2025-11-08,ADOPTION,,HEALTHY,LITTLE ORCHARD X CURTNER,SAN JOSE,2025-11-08
A1393720,LOKI,CAT,TABBY-GRAY,,DOMESTIC SH,NEUTERED,2025-08-10,4 MONTHS,2025-09-10,MED R,STRAY,OTC,,2025-10-19,ADOPTION,,HEALTHY,LITTLE ORCHARD X CURTNER,SAN JOSE,2025-10-19
A1393721,,DOG,YELLOW,,CHIHUAHUA LH,MALE,2025-08-06,4 MONTHS,2025-09-10,NURSING,STRAY,OTC,,2025-09-10,RESCUE,,NURSING,ALMADEN X CURTNER,SAN JOSE,2025-09-10
A1393722,,DOG,YELLOW,,CHIHUAHUA SH,MALE,2025-08-06,4 MONTHS,2025-09-10,NURSING,STRAY,OTC,,2025-09-10,RESCUE,,NURSING,ALMADEN X CURTNER,SAN JOSE,2025-09-10
A1393723,,DOG,BLACK,TAN,CHIHUAHUA LH,MALE,2025-08-06,4 MONTHS,2025-09-10,NURSING,STRAY,OTC,,2025-09-10,RESCUE,,NURSING,ALMADEN X CURTNER,SAN JOSE,2025-09-10
A1393724,,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,2025-07-10,5 MONTHS,2025-09-10,MED R,STRAY,OTC,,2025-11-01,ADOPTION,,HEALTHY,PAGE ST X DOUGLAS,SAN JOSE,2025-11-01
A1393725,,CAT,GRAY,WHITE,DOMESTIC SH,SPAYED,2025-07-10,5 MONTHS,2025-09-10,MED R,STRAY,OTC,,2025-11-03,ADOPTION,,HEALTHY,PAGE ST X DOUGLAS,SAN JOSE,2025-11-06
A1393727,YUNA,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2025-07-10,5 MONTHS,2025-09-10,MED R,STRAY,OTC,,2025-12-09,ADOPTION,,HEALTHY,PAGE ST X DOUGLAS,SAN JOSE,2025-12-09
A1393728,LIA,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2025-07-10,5 MONTHS,2025-09-10,MED R,STRAY,OTC,,2025-12-03,ADOPTION,,HEALTHY,PAGE ST X DOUGLAS,SAN JOSE,2025-12-03
A1393729,,CAT,WHITE,,DOMESTIC SH,MALE,2025-08-20,16 WEEKS,2025-09-10,MED R,STRAY,OTC,,2025-09-12,RESCUE,,MED R,POTTS WAY,SAN JOSE,2025-09-12
A1393730,,CAT,WHITE,,DOMESTIC SH,FEMALE,2025-08-20,16 WEEKS,2025-09-10,MED R,STRAY,OTC,,2025-09-12,RESCUE,,MED R,POTTS WAY,SAN JOSE,2025-09-12
A1393731,LUCERO,CAT,WHITE,GRAY,DOMESTIC MH,NEUTERED,2025-08-06,4 MONTHS,2025-09-10,HEALTHY,STRAY,OTC,,2025-10-29,ADOPTION,,HEALTHY,CADMILL CT X UMBARGER RD,SAN JOSE,2025-10-29
A1393733,LEXIE HUANG,DOG,TAN,BROWN,CHIHUAHUA LH,SPAYED,2024-09-10,1 YEAR 3 MONTHS,2025-09-10,HEALTHY,CONFISCATE,HOSPITAL,,2025-09-30,ADOPTION,,HEALTHY,,SAN JOSE,2025-09-30
A1393734,JUSTIN,DOG,TAN,BROWN,CHIHUAHUA LH,NEUTERED,2024-09-10,1 YEAR 3 MONTHS,2025-09-10,HEALTHY,CONFISCATE,HOSPITAL,,2025-09-30,ADOPTION,,HEALTHY,,SAN JOSE,2025-09-30
A1393735,CHESTNUT,DOG,BLACK,BROWN,CHIHUAHUA LH,SPAYED,2025-07-10,5 MONTHS,2025-09-10,HEALTHY,OWNER SUR,FIELD,,2025-09-12,ADOPTION,,HEALTHY,,SAN JOSE,2025-09-12
A1393736,NICO,DOG,BLACK,WHITE,CHIHUAHUA SH,NEUTERED,2025-07-10,5 MONTHS,2025-09-10,HEALTHY,OWNER SUR,FIELD,,2025-09-12,ADOPTION,,HEALTHY,,SAN JOSE,2025-09-12
A1393737,HAZELNUT,DOG,BLACK,WHITE,CHIHUAHUA SH,NEUTERED,2025-07-10,5 MONTHS,2025-09-10,HEALTHY,OWNER SUR,FIELD,,2025-09-14,ADOPTION,,HEALTHY,,SAN JOSE,2025-09-14
A1393738,GHOST,DOG,WHITE,WHITE,CHIHUAHUA SH,NEUTERED,2025-07-14,5 MONTHS,2025-09-10,HEALTHY,OWNER SUR,FIELD,,2025-09-14,ADOPTION,,HEALTHY,,SAN JOSE,2025-09-14
A1393739,CAILLOU,DOG,WHITE,WHITE,CHIHUAHUA SH,NEUTERED,2025-07-10,5 MONTHS,2025-09-10,HEALTHY,OWNER SUR,FIELD,,2025-09-15,TRANSFER,,HEALTHY,,SAN JOSE,2025-09-15
A1393740,JACK,DOG,WHITE,WHITE,CHIHUAHUA SH,NEUTERED,2025-07-10,5 MONTHS,2025-09-10,HEALTHY,OWNER SUR,FIELD,,2025-09-15,TRANSFER,,HEALTHY,,SAN JOSE,2025-09-15
A1393742,CAIRO,DOG,BLACK,WHITE,CHIHUAHUA SH,NEUTERED,,NO AGE,2025-09-10,HEALTHY,OWNER SUR,FIELD,,2025-09-12,ADOPTION,,HEALTHY,,SAN JOSE,2025-09-12
A1393743,GABBY,DOG,BROWN,TAN,CHIHUAHUA LH,SPAYED,2023-09-10,2 YEARS,2025-09-10,PREGNANT,OWNER SUR,FIELD,,2025-09-12,ADOPTION,,HEALTHY,,SAN JOSE,2025-09-12
A1393744,ZINNIA,DOG,WHITE,TAN,CHIHUAHUA LH,SPAYED,2023-09-10,2 YEARS,2025-09-10,PREGNANT,OWNER SUR,FIELD,,2025-09-25,ADOPTION,,HEALTHY,,SAN JOSE,2025-09-25
A1393745,FLOWER,DOG,WHITE,,CHIHUAHUA SH,SPAYED,2023-09-10,2 YEARS,2025-09-10,PREGNANT,OWNER SUR,FIELD,,2025-09-23,RESCUE,,HEALTHY,,SAN JOSE,2025-09-23
A1393747,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,2024-09-10,1 YEAR,2025-09-08,MED SEV,STRAY,MEDVET,,2025-09-10,DIED,,MED SEV,W TRIMBLE RD,SAN JOSE,2025-09-12
A1393748,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2025-09-08,DEAD,DISPO REQ,MEDVET,,2025-09-10,DISPOSAL,,DEAD,CAROLINE WAY,SAN JOSE,2025-09-15
A1393749,,CAT,TABBY-GRAY,,DOMESTIC SH,MALE,2024-09-10,1 YEAR,2025-09-08,DEAD,DISPO REQ,MEDVET,,2025-09-10,DISPOSAL,,DEAD,WESTMONT AVE,SAN JOSE,2025-09-15
A1393750,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2020-09-12,5 YEARS,2025-09-10,MED R,STRAY,OTC,,2025-09-19,RTF,,BEH M,BLUE HILL DR / WEYBURN LN,SAN JOSE,2025-09-19
A1393751,CALI,DOG,GRAY,WHITE,PIT BULL,SPAYED,2022-02-05,3 YEARS,2025-09-10,HEALTHY,STRAY,OTC,,,,,,FURLONG DR X WINFIELD BLVD,SAN JOSE,2025-12-11
A1393752,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,,NO AGE,2025-09-10,DEAD,DISPO REQ,OTC,,2025-09-10,DISPOSAL,,DEAD,BEL AIR AVE X BASCOM AVE,SAN JOSE,2025-09-10
A1393753,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,,NO AGE,2025-09-10,DEAD,DISPO REQ,OTC OWNED,,2025-09-10,DISPOSAL,,DEAD,,SAN JOSE,2025-09-10
A1393754,,CAT,BLACK,,DOMESTIC SH,MALE,2025-09-01,14 WEEKS,2025-09-10,NURSING,STRAY,FIELD,,2025-09-14,RESCUE,,NURSING,SUMMERFIELD X VENUS,SAN JOSE,2025-09-14
A1393755,,OTHER,GRAY,,MTN LION,UNKNOWN,,NO AGE,2025-09-10,DEAD,DISPO REQ,OTC,,2025-09-10,DISPOSAL,,DEAD,CRAMER CIR,SAN JOSE,2025-09-12
A1393756,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2025-09-11,BEH M,STRAY,OTC,,2025-09-20,RTF,,BEH M,CALICOWOOD PL/COYOTE RD,SAN JOSE,2025-09-20
A1393757,,CAT,CALICO-DIL,,DOMESTIC SH,FEMALE,,NO AGE,2025-09-11,PREGNANT,STRAY,OTC,,2025-09-12,EUTH,,MED SEV,BURTON AVE/N 3RD ST,SAN JOSE,2025-09-12
A1393762,,OTHER,WHITE,,OPOSSUM,UNKNOWN,,NO AGE,2025-09-11,DEAD,DISPO REQ,FIELD,,2025-09-11,DISPOSAL,,DEAD,JACKLIN RD/HETCH HETCHY TRAIL,MILPITAS,2025-09-11
A1393763,PEPPER,CAT,BLACK,,DOMESTIC SH,NEUTERED,2025-06-07,6 MONTHS,2025-08-10,HEALTHY,STRAY,OTC,,2025-08-16,ADOPTION,,HEALTHY,BLOSSOM AVE/EL SERENO DR,SAN JOSE,2025-08-16
A1393766,TAMALE,DOG,BLACK,,LABRADOR RETR,NEUTERED,2024-09-11,1 YEAR 3 MONTHS,2025-09-11,HEALTHY,STRAY,OTC,,2025-09-16,ADOPTION,,HEALTHY,PUERTO VALLARTA X GUADALUPE MINES RD,SAN JOSE,2025-09-16
A1393776,,CAT,WHITE,,DOMESTIC LH,SPAYED,2023-09-25,2 YEARS,2025-09-11,DEAD,DISPO REQ,FIELD,,2025-09-11,DISPOSAL,,DEAD,,SAN JOSE,2025-09-18
A1393784,,BIRD,WHITE,,DOVE,UNKNOWN,,NO AGE,2025-09-11,MED R,STRAY,OTC,,2025-09-15,RESCUE,,MED R,ALVIN AVE X TULLY,SAN JOSE,2025-09-15
A1393792,MOCHI,DOG,TAN,WHITE,FRENCH BULLDOG,SPAYED,2023-09-11,2 YEARS,2025-09-11,MED R,STRAY,OTC,,2025-09-24,ADOPTION,,MED R,JAMAICA RD X NEW ST,SAN JOSE,2025-09-24
A1393793,GINNY WEASLEY,CAT,TABBY-ORG,,DOMESTIC SH,SPAYED,2021-09-11,4 YEARS,2025-09-11,HEALTHY,STRAY,OTC,,2025-10-30,ADOPTION,,HEALTHY,JAMAICA RD X NEW ST,SAN JOSE,2025-10-30
A1393797,,OTHER,GRAY,,OPOSSUM,MALE,2025-08-11,4 MONTHS,2025-09-11,MED EMERG,WILDLIFE,MEDVET,,2025-09-11,TRANSFER,,MED EMERG,,SAN JOSE,2025-09-11
A1393800,,CAT,TABBY-ORG,,DOMESTIC LH,MALE,2025-08-08,6 WEEKS,2025-09-11,MED SEV,STRAY,OTC,,2025-09-15,EUTH,,MED SEV,AUZERIAS X SAN CARLOS,SAN JOSE,2025-09-15
A1393806,,CAT,TABBY-BRN,,DOMESTIC SH,MALE,2025-08-05,5 WEEKS,2025-09-11,MED SEV,STRAY,OTC,,2025-09-11,EUTH,,MED SEV,,SAN JOSE,2025-09-11
A1393807,OAT,DOG,TAN,,GERM SHEPHERD,SPAYED,2024-09-13,1 YEAR 3 MONTHS,2025-09-11,HEALTHY,STRAY,OTC,,2025-10-11,ADOPTION,,HEALTHY,PIEDMONT X PENITENCIA CREEK,SAN JOSE,2025-10-11
A1393808,BUTTER,DOG,BROWN,,PAPILLON,MALE,2018-09-11,7 YEARS,2025-09-11,HEALTHY,STRAY,OTC,,2025-09-15,TRANSFER,,HEALTHY,CONWAY ST / COELHO ST,MILPITAS,2025-09-15
A1393809,,CAT,TABBY-ORG,,DOMESTIC SH,MALE,2025-09-08,1 WEEKS,2025-09-11,NURSING,STRAY,OTC,,2025-09-12,EUTH,,MED SEV,BATON ROUGE X DES MOINES,SAN JOSE,2025-09-15
A1393810,SCOOBY,DOG,BRINDLE-BN,,PIT BULL,NEUTERED,2022-09-11,3 YEARS,2025-09-11,MED R,CONFISCATE,ASO,,,,,,,SAN JOSE,2025-12-06
A1393811,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-09-11,NURSING,STRAY,OTC,,2025-09-11,EUTH,,MED SEV,BOLERO DR,SAN JOSE,2025-09-11
A1393813,GOJI,CAT,PT-CHOC,,DOMESTIC SH,SPAYED,2025-07-27,5 MONTHS,2025-09-11,MED R,STRAY,OTC,,2025-11-24,ADOPTION,,MED R,BERRYESSA RD & N CAPITOL AVE,SAN JOSE,2025-11-24
A1393818,WASABI,DOG,BLACK,TAN,GERM SHEPHERD,NEUTERED,2023-09-13,2 YEARS,2025-09-11,MED R,STRAY,OTC,,2025-09-18,ADOPTION,,HEALTHY,E JULIAN ST X N 26TH ST,SAN JOSE,2025-09-18
A1393820,,CAT,BLACK,WHITE,DOMESTIC SH,MALE,,NO AGE,2025-09-11,MED SEV,STRAY,OTC,,2025-09-11,EUTH,,MED SEV,ENBORG LN / ENBORG CT,SAN JOSE,2025-09-11
A1393822,PANCAKE,DOG,MERLE-RED,,CATAHOULA,NEUTERED,2024-09-11,1 YEAR 3 MONTHS,2025-09-11,HEALTHY,CONFISCATE,POLICE,,2025-10-19,ADOPTION,,HEALTHY,,SAN JOSE,2025-10-19
A1393823,WAFFLE,DOG,BRINDLE-BN,WHITE,BOSTON TERRIER,NEUTERED,2024-09-11,1 YEAR 3 MONTHS,2025-09-11,HEALTHY,CONFISCATE,POLICE,,2025-10-28,ADOPTION,,HEALTHY,,SAN JOSE,2025-10-28
A1393825,SQUISHY,DOG,TAN,BLACK,PUG,FEMALE,2018-09-11,7 YEARS,2025-09-11,HEALTHY,STRAY,OTC,,2025-09-15,TRANSFER,,HEALTHY,HURAN DR X CLARICE,SAN JOSE,2025-09-15
A1393828,ENZO,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2025-08-12,4 MONTHS,2025-09-11,MED SEV,STRAY,OTC,,2025-11-14,ADOPTION,,HEALTHY,ALMADEN RD / SHADOW DANCE DR,SAN JOSE,2025-11-14
A1393831,FROST,DOG,BRINDLE-BN,,FRENCH BULLDOG,MALE,2024-09-11,1 YEAR 3 MONTHS,2025-09-11,MED R,STRAY,MEDVET,,2025-09-11,RTO,,MED R,SENTER RD. / PHELAN AVE.,SAN JOSE,2025-09-11
A1393833,BRIE,DOG,BRINDLE-BN,BLACK,BULLDOG,SPAYED,2023-09-13,2 YEARS,2025-09-11,HEALTHY,STRAY,OTC,,2025-09-23,ADOPTION,,HEALTHY,STEVENS CREEK & CYPRESS AVE,SAN JOSE,2025-09-23
A1393886,,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,FEMALE,2025-07-05,10 WEEKS,2025-09-11,MED SEV,STRAY,OTC,,2025-09-11,EUTH,,MED SEV,SCARLETT X COYOTE,SAN JOSE,2025-09-11
A1393890,SIMBA,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2025-08-25,15 WEEKS,2025-09-11,NURSING,STRAY,OTC,IP ADOPT,2025-10-21,ADOPTION,,HEALTHY,MARQUETRY CT / WOODSET DR,SAN JOSE,2025-10-21
A1393891,,CAT,WHITE,BLACK,DOMESTIC SH,SPAYED,,NO AGE,2025-09-11,PREGNANT,STRAY,OTC,,2025-09-17,RTF,,BEH M,JACKSON ST X N 22ND ST,SAN JOSE,2025-09-17
A1393894,,OTHER,BLACK,WHITE,SKUNK,UNKNOWN,,NO AGE,2025-09-11,DEAD,DISPO REQ,FIELD,,2025-09-11,DISPOSAL,,DEAD,3000 BLOCK PENITENCIA CREEK,SAN JOSE,2025-09-11
A1393897,,OTHER,BLACK,WHITE,SKUNK,UNKNOWN,,NO AGE,2025-09-11,DEAD,DISPO REQ,,,2025-09-11,DISPOSAL,,DEAD,1300 BLOCK MEDALLION DR,SAN JOSE,2025-09-11
A1393899,,CAT,TABBY-BRN,,DOMESTIC SH,MALE,2025-07-29,5 MONTHS,2025-09-11,HEALTHY,STRAY,OTC,,2025-09-28,TRANSFER,,HEALTHY,CROPLEY AVE X MESSINA DR,SAN JOSE,2025-09-28
A1393900,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2025-07-29,5 MONTHS,2025-09-11,HEALTHY,STRAY,OTC,,2025-09-28,TRANSFER,,HEALTHY,CROPLEY AVE X MESSINA DR,SAN JOSE,2025-09-28
A1393901,,CAT,TABBY-BRN,,DOMESTIC SH,MALE,2025-07-29,5 MONTHS,2025-09-11,HEALTHY,STRAY,OTC,,2025-09-28,TRANSFER,,HEALTHY,CROPLEY AVE X MESSINA DR,SAN JOSE,2025-09-28
A1393902,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-09-11,DEAD,DISPO REQ,OTC,,2025-09-11,DISPOSAL,,DEAD,MONTEREY RD,SAN JOSE,2025-09-11
A1393904,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,2025-07-25,5 MONTHS,2025-09-11,MED R,STRAY,FIELD,,2025-11-13,RESCUE,,MED R,MAIN ST / CURTIS AVE,MILPITAS,2025-11-13
A1393905,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2025-07-25,5 MONTHS,2025-09-11,MED R,STRAY,FIELD,,2025-11-13,RESCUE,,MED R,MAIN ST / CURTIS AVE,MILPITAS,2025-11-13
A1393906,,OTHER,WHITE,,OPOSSUM,UNKNOWN,,NO AGE,2025-09-12,MED R,WILDLIFE,FIELD,,2025-09-12,TRANSFER,,MED R,2600 BLOCK HERITAGE PARK CIR,SAN JOSE,2025-09-12
A1393907,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,2023-09-25,2 YEARS,2025-09-12,DEAD,DISPO REQ,FIELD,,2025-09-12,DISPOSAL,,DEAD,ARIZONA AVE/CALLAN ST,MILPITAS,2025-09-12
A1393908,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,2023-09-25,2 YEARS,2025-09-12,DEAD,DISPO REQ,FIELD,,2025-09-12,DISPOSAL,,DEAD,EB JACKLIN/HWY 680,MILPITAS,2025-09-12
A1393909,HENRY,DOG,WHITE,BLACK,CHIHUAHUA SH,NEUTERED,,NO AGE,2025-09-12,HEALTHY,STRAY,OTC,,2025-09-15,TRANSFER,,HEALTHY,DIADEM DR X CINDERELLA LN,SAN JOSE,2025-09-15
A1393910,KIZZY,DOG,WHITE,BLACK,CHIHUAHUA SH,SPAYED,,NO AGE,2025-09-12,HEALTHY,STRAY,OTC,,2025-09-19,TRANSFER,,HEALTHY,DIADEM DR X CINDERELLA LN,SAN JOSE,2025-09-19
A1393911,ROSCOE,DOG,WHITE,BLACK,CHIHUAHUA SH,NEUTERED,2023-11-06,2 YEARS,2025-09-12,HEALTHY,STRAY,OTC,,2025-09-19,TRANSFER,,HEALTHY,DIADEM DR X CINDERELLA LN,SAN JOSE,2025-09-19
A1393912,,OTHER,BROWN,,OWL,UNKNOWN,,NO AGE,2025-09-12,MED R,WILDLIFE,FIELD,,2025-09-12,TRANSFER,,MED R,19800 BLOCK GLEN BRAE DR,SARATOGA,2025-09-12
A1393915,,CAT,TABBY-GRAY,,DOMESTIC SH,MALE,2025-08-08,6 WEEKS,2025-09-12,MED SEV,STRAY,FIELD,,2025-09-13,EUTH,,MED SEV,VIRGINIA PL/S 34TH ST,SAN JOSE,2025-09-15
A1393925,,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2025-09-12,PREGNANT,STRAY,OTC,,2025-09-17,RTF,,BEH M,SWEETBERRY CT/STONE CANYON DR,SAN JOSE,2025-09-17
A1393928,,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,,NO AGE,2025-09-12,PREGNANT,STRAY,OTC,,2025-09-17,RTF,,BEH M,MANFERD ST/LEVIN ST,MILPITAS,2025-09-17
A1393931,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2025-09-12,DEAD,DISPO REQ,OTC,,2025-09-12,DISPOSAL,,DEAD,LYNN AVE/KNOX AVE,SAN JOSE,2025-09-12
A1393933,,OTHER,GREEN,BROWN,TURTLE,UNKNOWN,,NO AGE,2025-09-12,HEALTHY,STRAY,FIELD,,2025-09-13,RESCUE,,HEALTHY,3000 BLOCK PENITENCIA CREEK,SAN JOSE,2025-09-13
A1393937,,BIRD,WHITE,,DOVE,UNKNOWN,,NO AGE,2025-09-12,MED R,STRAY,OTC,,2025-09-15,RESCUE,,MED R,COMANCHE DR/CALERO AVE,SAN JOSE,2025-09-15
A1393938,CHESTER,CAT,WHITE,,DOMESTIC SH,NEUTERED,2003-09-12,22 YEARS,2025-09-12,DEAD,DISPO REQ,MEDVET,,2025-09-12,DISPOSAL,,DEAD,,SAN JOSE,2025-09-18
A1393943,ROSE,DOG,WHITE,BROWN,PIT BULL,SPAYED,2021-12-06,4 YEARS,2025-09-12,MED M,STRAY,FOUND,,2025-10-15,FOUND ANIM,,MED M,GAVELSTON AVE/TULLY AVE,SAN JOSE,2025-10-15
A1393945,,CAT,TORBI-DIL,,DOMESTIC SH,SPAYED,,NO AGE,2025-09-12,PREGNANT,STRAY,OTC,IP ADOPT,2025-09-15,ADOPTION,,HEALTHY,E CAPITOL EXPY X SNELL AVE,SAN JOSE,2025-09-15
A1393946,SEUSS,DOG,TAN,,CHOW CHOW,MALE,2022-09-12,3 YEARS,2025-09-12,MED R,OWNER SUR,OTC,,,,,,,SAN JOSE,2025-09-12
A1393962,JACKIE,DOG,BLACK,WHITE,BORDER COLLIE,SPAYED,2021-09-11,4 YEARS,2025-09-12,MED R,STRAY,FIELD,,2025-09-16,RTO,,HEALTHY,SPRING ST / ASBURY ST,SAN JOSE,2025-09-18
A1393965,,DOG,GRAY,WHITE,POODLE MIN,MALE,2025-08-22,16 WEEKS,2025-09-12,HEALTHY,STRAY,OTC,,2025-09-15,RESCUE,,HEALTHY,MONTEREY RD,SAN JOSE,2025-09-15
A1393966,TWIX,CAT,BLACK,,DOMESTIC MH,SPAYED,2025-06-23,6 MONTHS,2025-09-12,MED R,STRAY,OTC,,2025-09-30,ADOPTION,,HEALTHY,CURTNER AVE X CANOAS GARDEN AVE,SAN JOSE,2025-09-30
A1393967,,DOG,BLACK,TAN,CHIHUAHUA SH,FEMALE,2025-08-22,16 WEEKS,2025-09-12,HEALTHY,STRAY,OTC,,2025-09-15,RESCUE,,HEALTHY,MONTEREY RD,SAN JOSE,2025-09-15
A1393968,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2025-08-08,4 MONTHS,2025-09-12,MED R,STRAY,OTC,,2025-10-27,RESCUE,,MED M,DEMPSEY RD/CHEWPON AVE,MILPITAS,2025-10-27
A1393969,,CAT,PT-LYNX,,DOMESTIC SH,FEMALE,2025-08-08,4 MONTHS,2025-09-12,MED R,STRAY,OTC,,2025-10-27,RESCUE,,MED R,DEMPSEY RD/CHEWPON AVE,MILPITAS,2025-10-27
A1393970,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2024-09-01,1 YEAR 3 MONTHS,2025-09-12,MED R,STRAY,OTC,,2025-09-20,RTF,,BEH M,LAVA DR X LAVA WAY,SAN JOSE,2025-09-20
A1393971,,CAT,TORBI-BRN,,DOMESTIC SH,UNKNOWN,2025-07-12,5 MONTHS,2025-09-12,HEALTHY,STRAY,OTC,,2025-09-19,TRANSFER,,HEALTHY,MCKEE RD/CHECKERS DR,SAN JOSE,2025-09-19
A1393972,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,2025-07-12,5 MONTHS,2025-09-12,HEALTHY,STRAY,OTC,,2025-09-19,TRANSFER,,HEALTHY,MCKEE RD/CHECKERS DR,SAN JOSE,2025-09-19
A1393973,,CAT,PT-LILAC,,DOMESTIC SH,UNKNOWN,2025-07-12,5 MONTHS,2025-09-12,HEALTHY,STRAY,OTC,,2025-09-19,TRANSFER,,HEALTHY,MCKEE RD/CHECKERS DR,SAN JOSE,2025-09-19
A1393974,MORTICIA,CAT,BLACK,,DOMESTIC SH,SPAYED,2025-06-24,6 MONTHS,2025-09-12,HEALTHY,STRAY,OTC,,2025-10-11,ADOPTION,,HEALTHY,W SAN CARLOS/RACE ST,SAN JOSE,2025-10-11
A1393975,,CAT,TABBY-BUFF,,DOMESTIC SH,UNKNOWN,2025-07-12,5 MONTHS,2025-09-12,HEALTHY,STRAY,OTC,,2025-09-19,TRANSFER,,HEALTHY,MCKEE RD/CHECKERS DR,SAN JOSE,2025-09-19
A1393976,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,2025-07-12,5 MONTHS,2025-09-12,HEALTHY,STRAY,OTC,,2025-09-27,TRANSFER,,HEALTHY,MCKEE RD/CHECKERS DR,SAN JOSE,2025-09-27
A1393977,TULIP,CAT,BLACK,,DOMESTIC SH,SPAYED,2025-06-24,6 MONTHS,2025-09-12,HEALTHY,STRAY,OTC,,2025-10-01,ADOPTION,,HEALTHY,W SAN CARLOS/RACE ST,SAN JOSE,2025-10-01
