AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1330961,RICKY,DOG,BLACK,BROWN,GERM SHEPHERD,NEUTERED,2022-03-06,3 YEARS,2024-03-05,HEALTHY,STRAY,OTC,,2024-03-06,RTO,,HEALTHY,SEVERANCE DR X KOZERA DR,SAN JOSE,2024-03-06
A1330961,RICKY,DOG,BLACK,BROWN,GERM SHEPHERD,NEUTERED,2022-03-06,3 YEARS,2024-05-17,DEAD,DISPO REQ,OTC,,2024-05-19,DISPOSAL,,DEAD,,SAN JOSE,2025-03-19
A1330964,CHIQUITA,DOG,BROWN,,CHIHUAHUA SH,SPAYED,2021-03-07,4 YEARS,2024-03-05,HEALTHY,STRAY,OTC,,2024-03-20,ADOPTION,,HEALTHY,OCALA AVE / LEEWARD DR,SAN JOSE,2024-03-20
A1330965,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-03-05,MED SEV,STRAY,OTC,,2024-03-05,DIED,,MED EMERG,MCKEE RD/N CAPITOL AVE,SAN JOSE,2024-03-07
A1330976,SKY,DOG,BROWN,,BELG MALINOIS,SPAYED,2023-12-27,2 YEARS,2024-03-05,MED M,STRAY,OTC,,2024-03-20,FOSTER,,,HAVANA DR X S KING RD,SAN JOSE,2024-03-20
A1330976,SKY,DOG,BROWN,,BELG MALINOIS,SPAYED,2023-12-27,2 YEARS,2024-03-20,HEALTHY,FOSTER,,,2024-03-20,FOSTER,,HEALTHY,,CUPERTINO,2024-05-21
A1330991,,OTHER,BLACK,WHITE,SKUNK,UNKNOWN,,NO AGE,2024-03-05,MED R,WILDLIFE,FIELD,,2024-03-05,TRANSFER,,MED R,MACARTHUR / 280 OVERPASS,SAN JOSE,2024-03-05
A1330992,OZZY,DOG,BLACK,,LABRADOR RETR,NEUTERED,2022-03-09,3 YEARS,2024-03-05,BEH U,TRANSFER,COUNTY,,2024-06-09,FOSTER,,BEH U,NARVAEZ AVE / E CAPITOL EXPY,SAN JOSE,2024-06-09
A1331006,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-03-05,DEAD,DISPO REQ,OTC,,2024-03-05,DISPOSAL,,DEAD,CERRITO WAY/FLINT AVE,SAN JOSE,2024-03-05
A1331008,CLEMENTINE,CAT,TABBY-ORG,,DOMESTIC SH,SPAYED,2023-09-06,2 YEARS,2024-03-05,MED R,STRAY,OTC,,2024-03-21,FOSTER,,MED R,E JULIAN ST,SAN JOSE,2024-03-21
A1331008,CLEMENTINE,CAT,TABBY-ORG,,DOMESTIC SH,SPAYED,2023-09-06,2 YEARS,2024-03-21,MED R,FOSTER,,,2024-03-22,ADOPTION,,MED R,E JULIAN ST,SAN JOSE,2024-03-22
A1331010,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-03-05,DEAD,DISPO REQ,OTC,,2024-11-16,DISPOSAL,,DEAD,SHERRY CT,SAN JOSE,2024-11-16
A1331011,L'JARIUS,DOG,WHITE,TRICOLOR,DACHSHUND,NEUTERED,2023-03-05,2 YEARS,2024-03-05,HEALTHY,STRAY,OTC,IP ADOPT,2024-03-09,FOSTER,,HEALTHY,PALMWELL WAY / MONTEREY ST,SAN JOSE,2024-03-10
A1331011,L'JARIUS,DOG,WHITE,TRICOLOR,DACHSHUND,NEUTERED,2023-03-05,2 YEARS,2024-03-13,HEALTHY,FOSTER,,,2024-03-15,ADOPTION,,HEALTHY,,SAN JOSE,2024-03-15
A1331021,,DOG,GOLD,,COCKER SPAN,MALE,2023-03-06,2 YEARS,2024-03-05,MED R,STRAY,OTC,,2024-03-09,RESCUE,,MED R,COSTA MESA DR,SAN JOSE,2024-03-09
A1331022,,DOG,BLACK,,COCKER SPAN,MALE,2022-09-05,3 YEARS,2024-03-05,MED R,STRAY,OTC,,2024-03-09,RESCUE,,MED R,COSTA MESA DR,SAN JOSE,2024-03-09
A1331028,TRAP 1,CAT,PT-CHOC,,DOMESTIC SH,SPAYED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331029,TRAP 2,CAT,GRAY,,DOMESTIC SH,NEUTERED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331030,TRAP 3,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331031,TRAP 4,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331032,TRAP 5,CAT,TABBY-BUFF,,DOMESTIC SH,NEUTERED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331033,TRAP 6,CAT,BLACK,,DOMESTIC SH,NEUTERED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331034,TRAP 7,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331035,TRAP 8,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331036,TRAP 9,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331037,TRAP 10,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-10,RTF,,FERAL,,SAN JOSE,2024-03-10
A1331039,TRAP 11,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331040,OTIS,CAT,BLACK,,DOMESTIC SH,NEUTERED,2023-03-06,2 YEARS,2024-03-06,MED R,STRAY,MEDVET,,2024-03-22,FOSTER,,MED R,OCALA AVE / PARK LN,SAN JOSE,2024-03-22
A1331041,TRAP 12,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331042,TRAP 13,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2024-03-06,FERAL,S/N CLINIC,FERAL,,2024-03-06,RTF,,FERAL,,SAN JOSE,2024-03-06
A1331044,,CAT,ORANGE,,DOMESTIC SH,NEUTERED,2022-03-06,3 YEARS,2024-03-05,FERAL,S/N CLINIC,,,2024-03-05,RTF,,FERAL,,,2024-03-06
A1331050,,CAT,CALICO-DIL,,DOMESTIC LH,FEMALE,,NO AGE,2024-03-06,DEAD,DISPO REQ,MEDVET,,2024-03-06,DISPOSAL,,DEAD,5000 BLOCK OF FALON WAY,SAN JOSE,2025-08-21
A1331051,,CAT,BLACK,,DOMESTIC SH,FEMALE,,NO AGE,2024-03-06,DEAD,DISPO REQ,MEDVET,,2024-03-06,DISPOSAL,,DEAD,6000 BLOCK OF BOLLINGER RD,SAN JOSE,2025-08-21
A1331052,,CAT,TABBY-ORG,,DOMESTIC SH,MALE,,NO AGE,2024-03-06,DEAD,DISPO REQ,MEDVET,,2024-03-06,DISPOSAL,,DEAD,2000 BLOCK OF SEACLIFF WAY,SAN JOSE,2025-08-21
A1331053,,DOG,GRAY,,PIT BULL,UNKNOWN,,NO AGE,2024-03-06,MED EMERG,STRAY,MEDVET,,2024-03-06,EUTH,,MED EMERG,1000 BLOCK OF VANCOVER CT / STORY RD,SAN JOSE,2024-04-23
A1331054,,CAT,CALICO-TRI,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-03-06,DEAD,DISPO REQ,MEDVET,,2024-03-06,DISPOSAL,,DEAD,AUTUMN PKWY / GUADALUPE RIVER TRAIL,SAN JOSE,2025-08-21
A1331095,MCGREGOR,DOG,TAN,,IRISH WOLFHOUND,NEUTERED,2021-03-08,4 YEARS,2024-03-06,HEALTHY,STRAY,OTC,,2024-03-23,ADOPTION,,HEALTHY,OLD TULLY RD/MONTEREY RD,SAN JOSE,2024-03-23
A1331097,,CAT,WHITE,,DOMESTIC SH,MALE,2012-03-06,12 YEARS,2024-03-06,MED SEV,STRAY,OTC,,2024-03-07,EUTH,,MED SEV,CAYMAN PL / ST KITTS CT,SAN JOSE,2024-04-23
A1331106,,CAT,CALICO-TRI,WHITE,DOMESTIC SH,FEMALE,2023-03-06,1 YEAR,2024-03-06,MED SEV,STRAY,OTC,,2024-03-06,EUTH,,MED SEV,DUMONT CIR / LEEWARD DR,SAN JOSE,2024-03-06
A1331123,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-03-06,DEAD,DISPO REQ,OTC,,2024-03-06,DISPOSAL,,DEAD,HURAN DR X TULLY RD,SAN JOSE,2024-03-06
A1331136,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-03-06,DEAD,DISPO REQ,OTC,,2024-03-06,DISPOSAL,,DEAD,SKYWAY DR / HOUNDSHAVEN WAY,SAN JOSE,2025-03-12
A1331166,CANNOLI,DOG,WHITE,,NORFOLK TERRIER,SPAYED,2022-09-07,3 YEARS,2024-03-06,HEALTHY,STRAY,OTC,,2024-03-12,FOSTER,,HEALTHY,SHOFNER PL,SAN JOSE,2024-03-12
A1331166,CANNOLI,DOG,WHITE,,NORFOLK TERRIER,SPAYED,2022-09-07,3 YEARS,2024-03-20,HEALTHY,FOSTER,,,2024-03-20,FOSTER,,HEALTHY,,SAN JOSE,2024-03-20
A1331166,CANNOLI,DOG,WHITE,,NORFOLK TERRIER,SPAYED,2022-09-07,3 YEARS,2024-06-09,HEALTHY,FOSTER,,,2024-06-09,ADOPTION,,HEALTHY,,SAN JOSE,2024-06-09
A1331177,REECE,DOG,TAN,WHITE,BORDER COLLIE,NEUTERED,2023-03-14,2 YEARS,2024-03-14,MED M,STRAY,OTC,,2024-03-26,FOSTER,,MED M,MORRIL AVE X AMBERWOOD LN,SAN JOSE,2024-04-04
A1331177,REECE,DOG,TAN,WHITE,BORDER COLLIE,NEUTERED,2023-03-14,2 YEARS,2024-03-06,MED M,STRAY,FOUND,,2024-03-14,LOST EXP,,HEALTHY,MORRIL AVE X AMBERWOOD LN,SAN JOSE,2024-03-14
A1331177,REECE,DOG,TAN,WHITE,BORDER COLLIE,NEUTERED,2023-03-14,2 YEARS,2024-05-04,HEALTHY,FOSTER,,,2024-05-04,ADOPTION,,HEALTHY,,SAN JOSE,2024-05-04
A1331179,,DOG,TAN,WHITE,BORDER COLLIE,FEMALE,2023-03-14,2 YEARS,2024-03-06,MED M,STRAY,FOUND,,2024-03-14,LOST EXP,,HEALTHY,MORRIL AVE X AMBERWOOD LN,SAN JOSE,2024-03-14
A1331179,,DOG,TAN,WHITE,BORDER COLLIE,FEMALE,2023-03-14,2 YEARS,2024-03-14,MED M,STRAY,OTC,,2024-03-24,TRANSFER,,MED M,MORRIL AVE X AMBERWOOD LN,SAN JOSE,2024-04-02
A1331181,,CAT,BUFF,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2024-03-06,MED SEV,STRAY,OTC,IP ADOPT,2024-03-06,EUTH,,MED SEV,HAYWORTH DR,SAN JOSE,2024-03-06
A1331200,,DOG,WHITE,,POODLE TOY,MALE,,NO AGE,2024-03-06,DEAD,DISPO REQ,FIELD,,2024-03-06,DISPOSAL,,DEAD,1300 BLOCK FOXDALE,SAN JOSE,2024-03-06
A1331202,TNR ONLY,CAT,BLACK,WHITE,DOMESTIC MH,NEUTERED,2023-06-08,2 YEARS,2024-03-06,MED SEV,STRAY,OTC,,2024-03-18,RTF,,FERAL,N 10TH ST,SAN JOSE,2024-03-20
A1331204,MOON,DOG,BLACK,,CHIHUAHUA LH,MALE,2021-03-08,4 YEARS,2024-03-06,MED R,STRAY,OTC,,2024-03-19,FOSTER,,HEALTHY,CLIFFWOOD DR/BISCAYNE WAY,SAN JOSE,2024-03-19
A1331204,MOON,DOG,BLACK,,CHIHUAHUA LH,MALE,2021-03-08,4 YEARS,2024-03-19,HEALTHY,FOSTER,,,2024-03-24,TRANSFER,,HEALTHY,,SAN JOSE,2024-04-02
A1331207,MANGO,DOG,BROWN,,HAVANESE,NEUTERED,2022-09-21,3 YEARS,2024-03-06,MED R,STRAY,OTC,,2024-03-21,FOSTER,,MED R,CLIFFWOOD DR/BISCAYNE WAY,SAN JOSE,2024-03-24
A1331207,MANGO,DOG,BROWN,,HAVANESE,NEUTERED,2022-09-21,3 YEARS,2024-05-03,MED R,FOSTER,,,2024-05-03,ADOPTION,,MED R,,,2024-05-03
A1331211,LUPA,DOG,WHITE,,ALASKAN HUSKY,SPAYED,2022-03-08,3 YEARS,2024-03-06,HEALTHY,STRAY,OTC,,2024-03-13,ADOPTION,,HEALTHY,N 10TH ST/E TAYLOR ST,SAN JOSE,2024-03-14
A1331213,,CAT,TABBY-BUFF,,DOMESTIC MH,NEUTERED,2022-03-08,3 YEARS,2024-03-06,MED R,STRAY,OTC,IP ADOPT,2024-03-14,ADOPTION,,HEALTHY,CINNAMON DR X BUCKEYE DR,SAN JOSE,2024-09-19
A1331229,JASMINE,DOG,BLACK,WHITE,SIBERIAN HUSKY,SPAYED,2021-03-10,3 YEARS,2024-03-06,HEALTHY,STRAY,OTC,,2024-04-19,ADOPTION,,HEALTHY,CAPITOL / TULLY,SAN JOSE,2024-04-19
A1331250,SANDY,DOG,BROWN,,LABRADOR RETR,SPAYED,2022-06-07,3 YEARS,2024-03-06,MED M,STRAY,OTC,,2024-03-20,FOSTER,,,BAILEY AVE/MONTEREY RD,SAN JOSE,2024-03-20
A1331250,SANDY,DOG,BROWN,,LABRADOR RETR,SPAYED,2022-06-07,3 YEARS,2024-03-21,HEALTHY,FOSTER,,,2024-03-21,ADOPTION,,HEALTHY,,CAMPBELL,2024-03-21
A1331277,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2024-03-07,MED R,STRAY,OTC,,2024-03-07,DIED,,FERAL,LOCKSLEY PARK DR X KNIGHTS BRIDGE RD,SAN JOSE,2024-04-23
A1331278,TWINKIE,DOG,BROWN,WHITE,DACHSHUND,SPAYED,2022-03-07,3 YEARS,2024-03-07,HEALTHY,STRAY,OTC,,2024-03-11,FOSTER,,HEALTHY,COLEMAN AVE X W TAYLOR ST,SAN JOSE,2024-03-26
A1331278,TWINKIE,DOG,BROWN,WHITE,DACHSHUND,SPAYED,2022-03-07,3 YEARS,2024-03-29,HEALTHY,FOSTER,,IP ADOPT,2024-03-29,ADOPTION,,HEALTHY,,SAN JOSE,2024-03-29
A1331280,DANTE,DOG,WHITE,,MALTESE,NEUTERED,2023-03-07,2 YEARS,2024-03-07,MED SEV,OWNER SUR,OTC,,2024-03-16,ADOPTION,,MED SEV,,SAN JOSE,2024-03-16
A1331281,TULLY,DOG,WHITE,,MALTESE,NEUTERED,2022-03-07,3 YEARS,2024-03-07,MED SEV,OWNER SUR,OTC,,2024-03-16,RESCUE,,HEALTHY,,SAN JOSE,2024-03-16
A1331283,JANICE,DOG,BROWN,BLACK,CHIHUAHUA SH,SPAYED,2021-03-07,4 YEARS,2024-03-07,MED M,STRAY,OTC,IP ADOPT,2024-04-14,FOSTER,,HEALTHY,THE ALAMEDA X MARTIN AVE,SAN JOSE,2024-04-14
A1331285,DORA,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2022-03-08,3 YEARS,2024-03-07,MED M,STRAY,FIELD,,2024-07-22,FOSTER,,MED M,UNKNOWN,SAN JOSE,2025-01-02
A1331286,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-03-07,DEAD,DISPO REQ,,,2024-03-07,DISPOSAL,,DEAD,,SAN JOSE,2024-03-07
A1331295,TINY,DOG,BROWN,WHITE,CHIHUAHUA SH,SPAYED,2023-03-07,2 YEARS,2024-03-07,HEALTHY,STRAY,OTC,,2024-03-11,FOSTER,,HEALTHY,SINGLETON RD / LOCKE DR,SAN JOSE,2024-03-11
A1331295,TINY,DOG,BROWN,WHITE,CHIHUAHUA SH,SPAYED,2023-03-07,2 YEARS,2024-03-13,HEALTHY,FOSTER,,,2024-03-13,ADOPTION,,HEALTHY,,SAN JOSE,2024-03-13
A1331296,JUPITER,DOG,WHITE,GOLD,LABRADOR RETR,MALE,2022-03-09,2 YEARS,2024-03-07,HEALTHY,STRAY,OTC,,2024-03-27,EUTH,,BEH U,SINGLETON RD / LOCKE DR,SAN JOSE,2024-03-27
A1331309,,DOG,TAN,WHITE,FRENCH BULLDOG,FEMALE,2024-02-01,1 YEAR 10 MONTHS,2024-03-07,NURSING,STRAY,OTC,,2024-03-07,TRANSFER,,MED R,STORY RD X S KING RD,SAN JOSE,2024-03-07
A1331310,,DOG,TAN,WHITE,FRENCH BULLDOG,MALE,2024-02-01,1 YEAR 10 MONTHS,2024-03-07,NURSING,STRAY,OTC,,2024-03-07,TRANSFER,,MED R,STORY RD X S KING RD,SAN JOSE,2024-03-07
A1331312,CORDUROY,DOG,BROWN,WHITE,SIBERIAN HUSKY,SPAYED,2021-03-09,4 YEARS,2024-03-07,MED M,STRAY,OTC,,2024-03-27,FOSTER,,,OCALA AVE X S KING RD,SAN JOSE,2024-04-03
A1331312,CORDUROY,DOG,BROWN,WHITE,SIBERIAN HUSKY,SPAYED,2021-03-09,4 YEARS,2024-04-03,MED M,FOSTER,,,2024-04-03,ADOPTION,,,,SAN JOSE,2024-04-04
A1331316,BAMBAM,DOG,TAN,WHITE,CHIHUAHUA SH,NEUTERED,2009-03-07,15 YEARS,2024-03-07,MED EMERG,STRAY,FIELD,,2024-03-08,RTO,,MED EMERG,ZANKER RD,SAN JOSE,2024-03-08
A1331370,,DOG,WHITE,,POODLE MIN,FEMALE,,NO AGE,2024-03-07,MED SEV,STRAY,OTC,,2024-03-09,DIED,,MED SEV,CAMPERDOWN WAY / BRIGADOON WAY,SAN JOSE,2024-03-11
A1331383,,CAT,CALICO-DIL,,DOMESTIC SH,FEMALE,2024-01-14,1 YEAR 11 MONTHS,2024-03-07,MED R,STRAY,OTC,IP ADOPT,2024-03-08,RESCUE,,MED R,SUNDOWN LN,SAN JOSE,2024-03-25
A1331385,TNR ONLY,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2023-03-08,2 YEARS,2024-03-07,PREGNANT,STRAY,OTC,,2024-03-08,RTF,,FERAL,BEDFORD ST/STORY RD,SAN JOSE,2024-03-08
A1331395,BOND JAMES,DOG,BLACK,TAN,CHIHUAHUA SH,MALE,2019-03-19,6 YEARS,2024-03-07,HEALTHY,STRAY,FIELD,,,,,,LATIMER AVE X SOUTHWOOD DR,SAN JOSE,2025-05-08
A1331408,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2024-03-08,MED SEV,STRAY,FIELD,,2024-03-08,EUTH,,MED SEV,NEW JERSEY AVE,SAN JOSE,2024-04-23
A1331409,SCOOBY,DOG,TAN,,BELG MALINOIS,NEUTERED,2023-10-22,2 YEARS,2024-03-08,MED M,STRAY,OTC,,2024-03-22,ADOPTION,,MED M,DAVIS ST / DANA AVE,SAN JOSE,2024-03-22
A1331409,SCOOBY,DOG,TAN,,BELG MALINOIS,NEUTERED,2023-10-22,2 YEARS,2024-04-24,HEALTHY,RETURN,OTC,,2024-05-02,ADOPTION,,HEALTHY,,SAN JOSE,2024-05-02
A1331409,SCOOBY,DOG,TAN,,BELG MALINOIS,NEUTERED,2023-10-22,2 YEARS,2024-04-09,HEALTHY,RETURN,OTC,,2024-04-23,ADOPTION,,HEALTHY,,SAN JOSE,2024-04-23
A1331411,MOZZIAR,DOG,BLACK,GRAY,PIT BULL,NEUTERED,2023-11-25,2 YEARS,2024-04-20,HEALTHY,RETURN,OTC,,2024-04-27,FOSTER,,HEALTHY,,OUT OF COUNTY,2024-05-03
A1331411,MOZZIAR,DOG,BLACK,GRAY,PIT BULL,NEUTERED,2023-11-25,2 YEARS,2024-05-03,MED R,FOSTER,,,2024-05-14,FOSTER,,MED R,,SAN JOSE,2024-05-14
A1331411,MOZZIAR,DOG,BLACK,GRAY,PIT BULL,NEUTERED,2023-11-25,2 YEARS,2024-03-08,HEALTHY,STRAY,OTC,,2024-04-20,ADOPTION,,HEALTHY,YUMA DR X SOUTHSIDE DR,SAN JOSE,2024-04-20
A1331415,SEIDEN,DOG,BLACK,WHITE,PIT BULL,NEUTERED,2017-03-12,8 YEARS,2024-03-08,HEALTHY,STRAY,OTC,,2024-05-20,FOSTER,,HEALTHY,LANDESS AVE X PARK VICTORIA,SAN JOSE,2024-05-31
A1331417,,CAT,BLACK,,DOMESTIC SH,NEUTERED,2021-03-09,4 YEARS,2024-03-08,MED M,STRAY,MEDVET,,2024-03-21,TRANSFER,,MED M,KENILWORTH WAY AT HIGHWOOD DR,SAN JOSE,2024-03-21
A1331418,,OTHER,BLACK,,BAT,UNKNOWN,,NO AGE,2024-03-08,MED SEV,WILDLIFE,FIELD,,2024-03-08,EUTH,,MED SEV,CAMDEN X BOSE LN,SAN JOSE,2024-03-08
A1331420,,CAT,WHITE,,DOMESTIC MH,FEMALE,,NO AGE,2024-03-08,MED SEV,STRAY,OTC,,2024-03-08,EUTH,,MED EMERG,CAMDEN AVE  X CANTO DR,SAN JOSE,2024-03-08
A1331421,,CAT,PT-LYNX,,DOMESTIC MH,FEMALE,,NO AGE,2024-03-08,DEAD,DISPO REQ,OTC OWNED,,2024-03-08,DISPOSAL,,DEAD,,SAN JOSE,2024-03-08
A1331423,SCOOTER,DOG,WHITE,TAN,CHIHUAHUA SH,NEUTERED,2023-09-08,2 YEARS,2024-03-08,HEALTHY,STRAY,FOUND,,2024-03-08,FOUND ANIM,,HEALTHY,SENTER RD / E CAPITOL EXPY,SAN JOSE,2025-03-13
A1331423,SCOOTER,DOG,WHITE,TAN,CHIHUAHUA SH,NEUTERED,2023-09-08,2 YEARS,2024-03-08,HEALTHY,STRAY,OTC,,2024-03-19,ADOPTION,,HEALTHY,SENTER RD / E CAPITOL EXPY,SAN JOSE,2024-03-19
A1331429,BABE,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,2022-03-11,3 YEARS,2024-03-08,MED R,STRAY,OTC,,2024-03-12,RTO,,MED R,SCHOOLHOUSE RD,SAN JOSE,2024-03-12
A1331434,BAOAN,DOG,WHITE,TAN,CHIHUAHUA SH,NEUTERED,2023-09-08,2 YEARS,2024-03-08,HEALTHY,STRAY,OTC,,2024-03-13,FOSTER,,HEALTHY,SENTER RD / E CAPITOL EXPY,SAN JOSE,2024-03-15
A1331434,BAOAN,DOG,WHITE,TAN,CHIHUAHUA SH,NEUTERED,2023-09-08,2 YEARS,2024-03-20,HEALTHY,FOSTER,,,2024-03-20,ADOPTION,,HEALTHY,,SAN JOSE,2024-03-20
A1331437,ELVIS,DOG,BLACK,,CANE CORSO,NEUTERED,2023-08-08,2 YEARS,2024-03-08,HEALTHY,STRAY,OTC,,2024-04-12,ADOPTION,,HEALTHY,E SANTA CLARA ST X N 28TH ST,SAN JOSE,2024-04-12
A1331438,,BIRD,BLACK,,VULTURE,UNKNOWN,,NO AGE,2024-03-08,MED SEV,WILDLIFE,FIELD,,2024-03-08,TRANSFER,,MED SEV,100 BLOCK LU RAY DR,LOS GATOS,2024-03-08
A1331441,JUNO,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,2023-03-09,2 YEARS,2024-03-08,AGGRESSIVE,OWNER SUR,FIELD,,2024-03-30,ADOPTION,,HEALTHY,,SAN JOSE,2024-03-30
A1331442,DIZZY,CAT,TABBY-ORG,,DOMESTIC SH,MALE,2023-03-08,2 YEARS,2024-03-08,HEALTHY,OWNER SUR,FIELD,,2024-03-10,TRANSFER,,HEALTHY,,SAN JOSE,2024-03-10
A1331443,TIGER,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2023-03-08,2 YEARS,2024-03-08,HEALTHY,OWNER SUR,FIELD,,2024-03-10,TRANSFER,,HEALTHY,,SAN JOSE,2024-03-10
A1331444,WISP,OTHER,GRAY,,RABBIT SH,NEUTERED,,NO AGE,2024-03-08,HEALTHY,STRAY,OTC,,2024-05-26,RESCUE,,HEALTHY,HAMILTON AVE / CLOVERDALE LN,SAN JOSE,2024-05-26
A1331453,TNR ONLY,CAT,BUFF,,DOMESTIC SH,SPAYED,2021-03-11,4 YEARS,2024-03-08,FERAL,STRAY,OTC,,2024-03-13,RTF,,FERAL,REMO ST,SAN JOSE,2024-03-19
A1331456,LUNA,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2023-10-08,2 YEARS,2024-03-08,HEALTHY,STRAY,FIELD,,2024-03-17,FOSTER,,HEALTHY,RUE FERRARI X SILICON VALLEY BLVD,SAN JOSE,2024-12-06
A1331457,LAYNE,CAT,TORTIE-DIL,,DOMESTIC SH,SPAYED,2023-11-08,2 YEARS,2024-03-08,HEALTHY,STRAY,FIELD,,2024-03-14,ADOPTION,,HEALTHY,RUE FERRARI X SILICON VALLEY BLVD,SAN JOSE,2024-03-14
A1331476,MISTER,DOG,BLACK,,BORDER COLLIE,NEUTERED,2023-12-28,2 YEARS,2024-03-08,HEALTHY,CONFISCATE,POLICE,,2024-03-23,FOSTER,,HEALTHY,,SAN JOSE,2024-03-25
A1331476,MISTER,DOG,BLACK,,BORDER COLLIE,NEUTERED,2023-12-28,2 YEARS,2024-03-27,HEALTHY,FOSTER,,,2024-03-27,ADOPTION,,HEALTHY,,CAMPBELL,2024-03-27
A1331478,SCOOBY DOO,DOG,TAN,,PIT BULL,NEUTERED,2023-06-14,2 YEARS,2024-03-09,HEALTHY,STRAY,OTC,,2024-03-14,RTO,,,CEDRO ST X CAS DR,SAN JOSE,2024-03-14
A1331480,,CAT,CALICO-TRI,,DOMESTIC SH,FEMALE,,NO AGE,2024-03-09,DEAD,DISPO REQ,OTC,,2024-03-09,DISPOSAL,,DEAD,AVENIDA ALMENDROS X AVENIDA MANZANOS,SAN JOSE,2024-03-09
A1331486,TNR ONLY,CAT,WHITE,BROWN,SIAMESE,SPAYED,2019-03-11,6 YEARS,2024-03-09,PREGNANT,STRAY,OTC,,2024-03-13,RTF,,FERAL,BATON ROUGE DR / BATON ROUGE CT,SAN JOSE,2024-03-13
A1331487,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2024-03-09,MED M,WILDLIFE,FIELD,,2024-03-09,TRANSFER,,MED M,,SAN JOSE,2024-03-09
A1331497,CHEPE,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2023-08-09,2 YEARS,2023-09-03,HEALTHY,FOSTER,,,2023-11-09,ADOPTION,,HEALTHY,UNKNOWN,SAN JOSE,2023-11-09
A1331497,CHEPE,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,2023-08-09,2 YEARS,2023-08-14,HEALTHY,STRAY,OTC,,2023-08-29,FOSTER,,NURSING,UNKNOWN,SAN JOSE,2023-08-29
