AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1294735,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,2023-03-16,2 YEARS,2023-04-05,HEALTHY,STRAY,OTC,,2023-04-05,FOSTER,,NURSING,BERRYESSA RD/MABURY RD,SAN JOSE,2023-04-05
A1294735,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,2023-03-16,2 YEARS,2023-04-05,HEALTHY,FOSTER,,,2023-04-06,TRANSFER,,MED R,BERRYESSA RD/MABURY RD,SAN JOSE,2023-04-06
A1294736,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-05,DEAD,DISPO REQ,OTC,,2023-04-05,DISPOSAL,,DEAD,600 BLOCK COYOTE RD/PALISADE DR,SAN JOSE,2023-04-05
A1294737,KIKI,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2020-10-05,5 YEARS,2023-04-05,HEALTHY,OWNER SUR,FIELD,,2023-07-26,ADOPTION,,BEH R,,SAN JOSE,2023-07-26
A1294738,RIDER,DOG,TAN,WHITE,CHIHUAHUA SH,SPAYED,2018-04-09,7 YEARS,2023-04-05,HEALTHY,STRAY,OTC,,2023-04-14,ADOPTION,,HEALTHY,LEEWARD DR. / ARDEN WAY,SAN JOSE,2023-04-14
A1294739,CHANGO,DOG,RED,WHITE,CHIHUAHUA SH,NEUTERED,2021-04-06,4 YEARS,2023-04-05,HEALTHY,STRAY,OTC,,2023-04-20,ADOPTION,,,LEEWARD DR. / ARDEN WAY,SAN JOSE,2023-04-20
A1294741,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2023-04-05,HEALTHY,WILDLIFE,OTC,,2023-04-06,TRANSFER,,HEALTHY,LOS GATOS ALMADEN RD/NATIONAL AVE,SAN JOSE,2023-04-06
A1294744,MONET,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,2023-03-09,1 YEAR 1 MONTH,2023-04-05,HEALTHY,STRAY,OTC,,2023-04-22,FOSTER,,HEALTHY,UMBARGER / MONTEREY,SAN JOSE,2023-04-27
A1294744,MONET,CAT,GRAY,WHITE,DOMESTIC SH,NEUTERED,2023-03-09,1 YEAR 1 MONTH,2023-05-01,HEALTHY,FOSTER,,,2023-05-01,ADOPTION,,HEALTHY,UMBARGER / MONTEREY,SAN JOSE,2023-05-02
A1294745,MARY JANE,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,2023-03-09,2 YEARS,2023-04-30,HEALTHY,FOSTER,,,2023-05-01,ADOPTION,,HEALTHY,UMBARGER / MONTEREY,SAN JOSE,2023-05-01
A1294745,MARY JANE,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,2023-03-09,2 YEARS,2023-04-05,HEALTHY,STRAY,OTC,,2023-04-22,FOSTER,,HEALTHY,UMBARGER / MONTEREY,SAN JOSE,2023-04-27
A1294746,CLEO,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2023-03-09,2 YEARS,2023-04-05,HEALTHY,STRAY,OTC,,2023-04-22,FOSTER,,HEALTHY,UMBARGER / MONTEREY,SAN JOSE,2023-04-27
A1294746,CLEO,CAT,BLACK,WHITE,DOMESTIC SH,SPAYED,2023-03-09,2 YEARS,2023-04-30,HEALTHY,FOSTER,,,2023-05-01,ADOPTION,,HEALTHY,UMBARGER / MONTEREY,SAN JOSE,2023-05-01
A1294748,,DOG,BLACK,,LABRADOR RETR,UNKNOWN,,NO AGE,2023-04-05,HEALTHY,STRAY,OTC,,2023-04-11,TRANSFER,,HEALTHY,CARNELIAN DR/SANTEE DR,SAN JOSE,2023-04-11
A1294749,COOPER,DOG,CREAM,,PAPILLON,NEUTERED,2022-04-05,3 YEARS,2023-04-05,HEALTHY,OWNER SUR,OTC,,2023-05-19,ADOPTION,,HEALTHY,,SAN JOSE,2023-05-19
A1294750,,BIRD,BROWN,,VULTURE,UNKNOWN,,NO AGE,2023-04-05,MED R,WILDLIFE,FIELD,,2023-04-06,TRANSFER,,MED M,BAYLISS DR/ABRA CT,SAN JOSE,2023-04-06
A1294751,,DOG,WHITE,,BICHON FRISE,UNKNOWN,,NO AGE,2023-04-05,DEAD,DISPO REQ,FIELD,,2023-04-05,DISPOSAL,,DEAD,STROUD X CAPITOL,SAN JOSE,2023-04-05
A1294752,,CAT,CALICO-TRI,,DOMESTIC SH,FEMALE,,NO AGE,2023-04-05,DEAD,DISPO REQ,FIELD,,2023-04-05,DISPOSAL,,DEAD,SAN RAMON X SANTA ROSA,SAN JOSE,2023-04-05
A1294753,,OTHER,BROWN,BLACK,RACCOON,UNKNOWN,,NO AGE,2023-04-05,DEAD,DISPO REQ,FIELD,,2023-04-05,DISPOSAL,,DEAD,COYOTE X SNOW,SAN JOSE,2023-04-05
A1294755,FERAL,CAT,TABBY-ORG,,DOMESTIC SH,SPAYED,,NO AGE,2023-04-06,FERAL,S/N CLINIC,FERAL,,2023-04-06,SPAY,,FERAL,,SAN JOSE,2023-04-06
A1294756,FERAL,CAT,TABBY-GRAY,,DOMESTIC SH,NEUTERED,,NO AGE,2023-04-06,FERAL,S/N CLINIC,FERAL,,2023-04-06,SPAY,,FERAL,,SAN JOSE,2023-04-06
A1294757,FERAL,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2023-04-06,FERAL,S/N CLINIC,FERAL,,2023-04-06,RTF,,FERAL,,LOS GATOS,2023-04-06
A1294758,FERAL,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,,NO AGE,2023-04-06,FERAL,S/N CLINIC,FERAL,,2023-04-06,NEUTER,,FERAL,,SAN JOSE,2023-04-06
A1294766,DOLMA,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,2022-12-06,3 YEARS,2023-04-06,MED R,STRAY,OTC,,2023-05-06,ADOPTION,,HEALTHY,700 BLOCK DIADEM DR X LYONS DR,SAN JOSE,2023-05-06
A1294771,,CAT,BLACK,,DOMESTIC MH,MALE,,NO AGE,2023-04-06,DEAD,DISPO REQ,FIELD,,2023-04-06,DISPOSAL,,DEAD,YOSEMITE DR/ N TEMPLE DR,MILPITAS,2023-04-06
A1294778,,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,FEMALE,2023-03-16,2 YEARS,2023-04-06,NURSING,STRAY,OTC,,2023-04-06,TRANSFER,,MED R,2600 BLK OF LANIER LN. / PELLIER DR.,SAN JOSE,2023-04-06
A1294779,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,MALE,2023-03-16,2 YEARS,2023-04-06,NURSING,STRAY,OTC,,2023-04-06,TRANSFER,,MED R,2600 BLK OF LANIER LN. / PELLIER DR.,SAN JOSE,2023-04-06
A1294781,,CAT,TORBI-BRN,WHITE,DOMESTIC SH,FEMALE,2023-03-16,2 YEARS,2023-04-06,NURSING,STRAY,OTC,,2023-04-06,TRANSFER,,MED R,2600 BLK OF LANIER LN. / PELLIER DR.,SAN JOSE,2023-04-06
A1294782,,CAT,TABBY-GRAY,WHITE,DOMESTIC SH,MALE,2023-03-16,2 YEARS,2023-04-06,NURSING,STRAY,OTC,,2023-04-06,TRANSFER,,MED R,2600 BLK OF LANIER LN. / PELLIER DR.,SAN JOSE,2023-04-06
A1294783,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-06,HEALTHY,STRAY,FOUND,,2023-05-26,FOUND EXP,,,S 15TH STREET/E WILLIAM ST,SAN JOSE,2023-05-26
A1294784,,CAT,GRAY,,DOMESTIC SH,NEUTERED,2018-04-06,7 YEARS,2023-04-06,HEALTHY,STRAY,OTC,,2023-04-21,RTF,,FERAL,1000 BLOCK S 12TH ST X KEYES ST,SAN JOSE,2023-04-21
A1294788,,DOG,WHITE,,POODLE MIN,MALE,,NO AGE,2023-04-06,MED M,STRAY,OTC,,2023-04-11,TRANSFER,,HEALTHY,"200 BLOCK FORD RD, SAN JOSE CA 95138",SAN JOSE,2023-04-11
A1294792,OLAF,DOG,WHITE,TAN,CHIHUAHUA SH,MALE,2019-04-06,6 YEARS,2023-04-06,HEALTHY,STRAY,OTC,,2023-04-08,RTO,,HEALTHY,LOS PINOS WAY/PEARLROTH DR,SAN JOSE,2023-04-10
A1294796,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-06,DEAD,DISPO REQ,OTC,,2023-04-06,DISPOSAL,,DEAD,WB 237,SAN JOSE,2023-04-06
A1294797,,OTHER,BLACK,WHITE,SKUNK,UNKNOWN,,NO AGE,2023-04-06,DEAD,DISPO REQ,OTC,,2023-04-06,DISPOSAL,,DEAD,WB 237,SAN JOSE,2023-04-06
A1294798,,OTHER,GRAY,WHITE,RACCOON,UNKNOWN,,NO AGE,2023-04-06,DEAD,DISPO REQ,OTC,,2023-04-06,DISPOSAL,,DEAD,WB 237,SAN JOSE,2023-04-06
A1294805,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-06,NURSING,STRAY,OTC,,2023-04-06,FOSTER,,NURSING,COYOTE CREEK,SAN JOSE,2023-04-09
A1294805,,CAT,GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-19,DEAD,DISPO REQ,FOSTER,,2023-04-19,DISPOSAL,,DEAD,COYOTE CREEK,SAN JOSE,2025-09-23
A1294807,HUCKLEBERRY (HUCK),CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,2023-04-02,2 YEARS,2023-04-06,NURSING,STRAY,OTC,,2023-04-07,FOSTER,,NURSING,HURAN DR. / CUNNINGHAM AVE.,SAN JOSE,2023-05-31
A1294807,HUCKLEBERRY (HUCK),CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,2023-04-02,2 YEARS,2023-05-31,MED M,FOSTER,,,2023-06-02,ADOPTION,,HEALTHY,HURAN DR. / CUNNINGHAM AVE.,SAN JOSE,2023-06-02
A1294809,,BIRD,GRAY,,PIGEON,UNKNOWN,,NO AGE,2023-04-06,MED R,WILDLIFE,FIELD,,2023-04-06,TRANSFER,,MED R,CRISP AVE,SARATOGA,2023-04-06
A1294811,VALENTINO,DOG,WHITE,TAN,MALTESE,MALE,2021-01-01,4 YEARS,2023-04-06,HEALTHY,STRAY,FIELD,,2023-04-06,RTO,,,MONROVIA DR/ ABORN SQ,SAN JOSE,2023-04-06
A1294812,,CAT,WHITE,GRAY,DOMESTIC SH,NEUTERED,,NO AGE,2023-04-06,DEAD,DISPO REQ,OTC,,2023-04-06,DISPOSAL,,DEAD,STONEHEDGE WAY / STORY RD.,SAN JOSE,2023-04-06
A1294813,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2022-04-10,3 YEARS,2023-04-06,HEALTHY,STRAY,OTC,IP ADOPT,2023-04-10,RESCUE,,NURSING,3500 BLK OF BEHLER RD. / PIEDMONT RD.,SAN JOSE,2023-04-10
A1294814,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,2023-04-03,2 YEARS,2023-04-06,NURSING,STRAY,OTC,,2023-04-10,RESCUE,,NURSING,3500 BLK OF BEHLER RD. / PIEDMONT RD.,SAN JOSE,2023-04-10
A1294815,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,2023-04-03,2 YEARS,2023-04-06,NURSING,STRAY,OTC,,2023-04-10,RESCUE,,NURSING,3500 BLK OF BEHLER RD. / PIEDMONT RD.,SAN JOSE,2023-04-10
A1294816,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,2023-04-03,2 YEARS,2023-04-06,NURSING,STRAY,OTC,,2023-04-10,RESCUE,,NURSING,3500 BLK OF BEHLER RD. / PIEDMONT RD.,SAN JOSE,2023-04-10
A1294817,,CAT,WHITE,GRAY,DOMESTIC SH,UNKNOWN,2023-04-03,2 YEARS,2023-04-06,NURSING,STRAY,OTC,,2023-04-10,RESCUE,,NURSING,3500 BLK OF BEHLER RD. / PIEDMONT RD.,SAN JOSE,2023-04-10
A1294818,,CAT,WHITE,GRAY,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-11,DEAD,DISPO REQ,MEDVET,,2023-04-11,DISPOSAL,,DEAD,FOSTER CAT,SAN JOSE,2023-04-11
A1294819,LINK,DOG,LIVER,WHITE,AUST SHEPHERD,NEUTERED,2022-10-10,3 YEARS,2023-04-06,MED R,CONFISCATE,ASO,,2023-04-28,ADOPTION,,HEALTHY,,SAN JOSE,2023-04-28
A1294820,DUKE,DOG,LIVER,WHITE,AUST SHEPHERD,NEUTERED,2022-10-10,3 YEARS,2023-04-06,MED R,CONFISCATE,ASO,,2023-05-03,ADOPTION,,HEALTHY,,SAN JOSE,2023-05-03
A1294821,FRECKLE,DOG,GRAY,WHITE,AUST SHEPHERD,NEUTERED,2022-10-10,3 YEARS,2023-04-06,MED R,CONFISCATE,ASO,,2023-04-28,ADOPTION,,,,SAN JOSE,2023-04-28
A1294822,MIKEY,DOG,BROWN,WHITE,PIT BULL,NEUTERED,2021-04-22,4 YEARS,2023-04-06,MED R,CONFISCATE,ASO,,2023-04-30,ADOPTION,,,,SAN JOSE,2023-05-16
A1294823,HAROLD,DOG,GRAY,WHITE,AUST SHEPHERD,NEUTERED,2022-10-10,3 YEARS,2023-04-06,MED R,CONFISCATE,ASO,,2023-05-28,ADOPTION,,MED R,,SAN JOSE,2023-05-28
A1294824,BLAKE,DOG,TAN,WHITE,CHIHUAHUA SH,NEUTERED,2022-05-01,3 YEARS,2023-04-06,HEALTHY,STRAY,OTC,,2023-05-01,ADOPTION,,HEALTHY,KING RD/STORY RD,SAN JOSE,2023-05-01
A1294825,JAKE,DOG,FAWN,WHITE,AUST SHEPHERD,NEUTERED,2022-10-10,3 YEARS,2023-04-06,MED R,CONFISCATE,ASO,,2023-05-01,RESCUE,,HEALTHY,,SAN JOSE,2023-05-01
A1294826,MANGO,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2021-04-07,4 YEARS,2023-04-06,MED R,STRAY,OTC,,2023-05-08,ADOPTION,,HEALTHY,MONTEREY HWY,SAN JOSE,2023-05-08
A1294827,LUCY,DOG,LIVER,WHITE,AUST SHEPHERD,SPAYED,2022-09-02,3 YEARS,2023-04-06,MED R,CONFISCATE,ASO,,2023-05-07,RESCUE,,MED R,,SAN JOSE,2023-05-07
A1294828,DAISY,DOG,LIVER,WHITE,AUST SHEPHERD,SPAYED,2022-09-02,3 YEARS,2023-04-06,HEALTHY,CONFISCATE,ASO,,2023-05-02,ADOPTION,,HEALTHY,,SAN JOSE,2023-05-02
A1294829,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-06,DEAD,DISPO REQ,OTC,,2024-08-20,DISPOSAL,,DEAD,200 BLK OF SHERRY CT. / MUSCAT DR.,SAN JOSE,2024-08-20
A1294830,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-06,DEAD,DISPO REQ,OTC,,2024-08-20,DISPOSAL,,DEAD,200 BLK OF SHERRY CT. / MUSCAT DR.,SAN JOSE,2024-08-20
A1294832,,CAT,TABBY-BRN,,DOMESTIC MH,FEMALE,,NO AGE,2023-04-06,MED EMERG,STRAY,FIELD,,2023-04-06,DIED,,MED EMERG,1700 BLK VISTAGLEN,SAN JOSE,2025-09-25
A1294835,LUKA,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,2021-04-07,4 YEARS,2023-04-07,NURSING,STRAY,OTC,,2023-07-03,FOSTER,,NURSING,1600 BLOCK N CAPITOL AVE,SAN JOSE,2023-07-03
A1294836,GREEN COLLAR,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2023-03-07,2 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-04-25,TRANSFER,,BEH M,1600 BLOCK N CAPITOL AVE,SAN JOSE,2023-04-25
A1294837,ORANGE COLLAR,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2023-03-07,2 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-04-25,TRANSFER,,BEH M,1600 BLOCK N CAPITOL AVE,SAN JOSE,2023-04-25
A1294838,PURPLE COLLAR,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2023-03-07,2 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-04-25,TRANSFER,,BEH M,1600 BLOCK N CAPITOL AVE,SAN JOSE,2023-04-25
A1294839,BENNY,CAT,TABBY-BUFF,WHITE,DOMESTIC SH,NEUTERED,2023-04-03,2 YEARS,2023-04-07,NURSING,STRAY,OTC,,2023-04-07,FOSTER,,NURSING,2000 BLOCK FLINTFIELD DR X GULUZZO DR,SAN JOSE,2023-05-31
A1294839,BENNY,CAT,TABBY-BUFF,WHITE,DOMESTIC SH,NEUTERED,2023-04-03,2 YEARS,2023-05-31,HEALTHY,FOSTER,,,2023-06-02,ADOPTION,,HEALTHY,2000 BLOCK FLINTFIELD DR X GULUZZO DR,SAN JOSE,2023-06-02
A1294840,,CAT,BLACK,,DOMESTIC SH,SPAYED,2021-04-10,4 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-05-08,RTF,,FERAL,1400 BLOCK ASHLAND DR,MILPITAS,2023-05-08
A1294844,,BIRD,GREEN,,DUCK,MALE,,NO AGE,2023-04-07,MED R,WILDLIFE,FIELD,,2023-04-07,TRANSFER,,MED R,20000 BLK RODRIGUES AVE,CUPERTINO,2023-04-07
A1294846,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-07,DEAD,DISPO REQ,FIELD,,2023-04-07,DISPOSAL,,DEAD,CALAVERAS RD / MILPITAS BLVD,MILPITAS,2023-04-07
A1294850,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2023-04-08,MED R,STRAY,OTC,,2023-04-08,FOSTER,,NURSING,S 12TH ST X E SAN FERNANDO ST,SAN JOSE,2023-04-09
A1294850,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2023-04-08,MED R,FOSTER,,,2023-04-14,RTF,,MED R,100 BLOCK S 12TH ST X E SAN FERNANDO,SAN JOSE,2024-01-30
A1294851,,CAT,TABBY-BRN,,DOMESTIC LH,SPAYED,2020-04-10,5 YEARS,2023-04-07,MED R,STRAY,OTC,,2023-04-13,RTF,,FERAL,1900 BLOCK ORLANDO DR,SAN JOSE,2023-04-13
A1294854,MAMA,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,2022-04-07,3 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-05-04,RTF,,FERAL,1000 BLOCK KNOX AVE,SAN JOSE,2023-05-04
A1294855,,CAT,TORBI-BRN,,DOMESTIC SH,FEMALE,2023-04-02,2 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-05-03,FOSTER,,NURSING,1000 BLOCK KNOX AVE,SAN JOSE,2023-05-03
A1294855,,CAT,TORBI-BRN,,DOMESTIC SH,FEMALE,2023-04-02,2 YEARS,2023-05-04,HEALTHY,FOSTER,,,2023-05-05,RESCUE,,NURSING,1000 BLOCK KNOX AVE,SAN JOSE,2023-05-05
A1294856,,CAT,TORBI-BRN,,DOMESTIC SH,FEMALE,2023-04-03,2 YEARS,2023-05-04,HEALTHY,FOSTER,,,2023-05-05,RESCUE,,NURSING,1000 BLOCK KNOX AVE,SAN JOSE,2023-05-05
A1294856,,CAT,TORBI-BRN,,DOMESTIC SH,FEMALE,2023-04-03,2 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-05-03,FOSTER,,NURSING,1000 BLOCK KNOX AVE,SAN JOSE,2023-05-03
A1294857,,CAT,BLACK,,DOMESTIC SH,MALE,2023-04-03,2 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-05-03,FOSTER,,NURSING,1000 BLOCK KNOX AVE,SAN JOSE,2023-05-03
A1294857,,CAT,BLACK,,DOMESTIC SH,MALE,2023-04-03,2 YEARS,2023-05-04,HEALTHY,FOSTER,,,2023-05-05,RESCUE,,NURSING,1000 BLOCK KNOX AVE,SAN JOSE,2023-05-05
A1294858,,CAT,TABBY-ORG,,DOMESTIC SH,MALE,2023-04-03,2 YEARS,2023-05-04,HEALTHY,FOSTER,,,2023-05-05,RESCUE,,NURSING,1000 BLOCK KNOX AVE,SAN JOSE,2023-05-05
A1294858,,CAT,TABBY-ORG,,DOMESTIC SH,MALE,2023-04-03,2 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-05-03,FOSTER,,NURSING,1000 BLOCK KNOX AVE,SAN JOSE,2023-05-03
A1294859,,CAT,TABBY-ORG,,DOMESTIC SH,FEMALE,2023-04-03,2 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-05-03,FOSTER,,NURSING,1000 BLOCK KNOX AVE,SAN JOSE,2023-05-03
A1294859,,CAT,TABBY-ORG,,DOMESTIC SH,FEMALE,2023-04-03,2 YEARS,2023-05-04,HEALTHY,FOSTER,,,2023-05-05,RESCUE,,NURSING,1000 BLOCK KNOX AVE,SAN JOSE,2023-05-05
A1294860,,CAT,WHITE,,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-07,DEAD,DISPO REQ,FIELD,,2023-04-07,DISPOSAL,,DEAD,CRAMER CIR X UMBARGER RD,SAN JOSE,2023-04-07
A1294861,,OTHER,BLACK,,RACCOON,UNKNOWN,,NO AGE,2023-04-07,DEAD,DISPO REQ,OTC,,2023-04-07,DISPOSAL,,DEAD,N 12TH ST X EMPIRE ST,SAN JOSE,2023-04-07
A1294863,TEDDY,DOG,BROWN,,POMERANIAN,MALE,2021-04-07,4 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-04-10,RTO,,,3400 BLOCK SILVER CREEK RD X DANIEL MALONEY DR,SAN JOSE,2023-04-10
A1294865,,CAT,WHITE,,DOMESTIC SH,MALE,,NO AGE,2023-04-07,DEAD,DISPO REQ,FIELD,,2023-04-07,DISPOSAL,,DEAD,1400 BLK SHAFFER DRIVE,SAN JOSE,2023-04-07
A1294867,,CAT,GRAY,,DOMESTIC SH,MALE,,NO AGE,2023-04-07,DEAD,DISPO REQ,FIELD,,2023-04-07,DISPOSAL,,DEAD,TURRIF WAY X TANTALLION CT,SAN JOSE,2023-04-07
A1294870,ARABELLA,CAT,BLACK,BLACK,DOMESTIC SH,SPAYED,2023-04-05,2 YEARS,2023-04-07,NURSING,STRAY,OTC,,2023-04-14,FOSTER,,NURSING,,SAN JOSE,2023-04-14
A1294870,ARABELLA,CAT,BLACK,BLACK,DOMESTIC SH,SPAYED,2023-04-05,2 YEARS,2023-04-07,NURSING,FOSTER,,,2023-04-11,FOSTER,,NURSING,,SAN JOSE,2023-05-02
A1294870,ARABELLA,CAT,BLACK,BLACK,DOMESTIC SH,SPAYED,2023-04-05,2 YEARS,2023-05-01,NURSING,FOSTER,,,2023-05-01,FOSTER,,NURSING,,SAN JOSE,2023-06-27
A1294870,ARABELLA,CAT,BLACK,BLACK,DOMESTIC SH,SPAYED,2023-04-05,2 YEARS,2023-06-28,HEALTHY,FOSTER,,,2023-06-30,ADOPTION,,HEALTHY,,SAN JOSE,2023-06-30
A1294872,ORANGE,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2023-03-17,2 YEARS,2023-06-03,NURSING,FOSTER,,,2023-06-04,ADOPTION,,HEALTHY,1300 BLOCK SYLVIA DR / AETNA WAY,SAN JOSE,2023-06-04
A1294872,ORANGE,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2023-03-17,2 YEARS,2023-04-07,HEALTHY,FOSTER,,,2023-04-14,FOSTER,,NURSING,1300 BLOCK SYLVIA DR / AETNA WAY,SAN JOSE,2023-06-01
A1294872,ORANGE,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2023-03-17,2 YEARS,2023-04-07,HEALTHY,STRAY,OTC,,2023-04-07,FOSTER,,NURSING,1300 BLOCK SYLVIA DR / AETNA WAY,SAN JOSE,2023-06-03
A1294872,ORANGE,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2023-03-17,2 YEARS,2023-04-15,NURSING,FOSTER,,,2023-04-15,FOSTER,,NURSING,1300 BLOCK SYLVIA DR / AETNA WAY,SAN JOSE,2023-04-16
A1294872,ORANGE,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2023-03-17,2 YEARS,2023-04-15,NURSING,FOSTER,,,2023-04-16,FOSTER,,HEALTHY,1300 BLOCK SYLVIA DR / AETNA WAY,SAN JOSE,2023-04-23
A1294873,,CAT,TABBY-GRAY,,DOMESTIC SH,MALE,2015-04-07,10 YEARS,2023-04-07,MED SEV,STRAY,OTC,,2023-04-09,DIED,,MED SEV,3600 BLOCK COPPERFIELD DR,SAN JOSE,2023-04-09
A1294875,BOBBY,CAT,TORTIE-B\O,,DOMESTIC SH,FEMALE,2021-04-07,4 YEARS,2023-04-07,HEALTHY,OWNER SUR,OTC,,2023-04-11,TRANSFER,,HEALTHY,,SAN JOSE,2023-04-11
A1294877,,CAT,CALICO-TRI,,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-07,NURSING,STRAY,OTC,,2023-04-07,FOSTER,,NURSING,5900 BLOCK JACQUES DR X EL SERENO DR,SAN JOSE,2023-04-07
A1294877,,CAT,CALICO-TRI,,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-07,NURSING,FOSTER,,,2023-04-10,DIED,,NURSING,5900 BLOCK JACQUES DR X EL SERENO DR,SAN JOSE,2023-04-14
A1294878,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-07,NURSING,STRAY,OTC,,2023-04-10,DIED,,NURSING,5900 BLOCK JACQUES DR X EL SERENO DR,SAN JOSE,2023-04-10
A1294878,,CAT,BLACK,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-07,NURSING,STRAY,OTC,,2023-04-07,FOSTER,,NURSING,5900 BLOCK JACQUES DR X EL SERENO DR,SAN JOSE,2023-04-07
A1294879,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,2023-04-06,1 WEEKS,2023-04-07,NURSING,STRAY,OTC,,2023-04-09,FOSTER,,NURSING,5900 BLOCK JACQUES DR X EL SERENO DR,SAN JOSE,2023-04-10
A1294879,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,2023-04-06,1 WEEKS,2023-04-12,NURSING,FOSTER,,,2023-04-12,EUTH,,MED EMERG,5900 BLOCK JACQUES DR X EL SERENO DR,SAN JOSE,2023-04-14
A1294880,,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-07,NURSING,STRAY,OTC,,2023-04-10,DIED,,NURSING,5900 BLOCK JACQUES DR X EL SERENO DR,SAN JOSE,2023-04-11
A1294880,,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2023-04-07,NURSING,STRAY,OTC,,2023-04-07,FOSTER,,NURSING,5900 BLOCK JACQUES DR X EL SERENO DR,SAN JOSE,2023-04-10
A1294881,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2023-04-07,DEAD,DISPO REQ,FIELD,,2023-04-07,DISPOSAL,,DEAD,,SAN JOSE,2023-04-07
A1294882,,BIRD,GRAY,,PIGEON,UNKNOWN,,NO AGE,2023-04-07,MED SEV,WILDLIFE,FIELD,,2023-04-07,EUTH,,MED R,INDIO CT/ SEAGULL WAY,SARATOGA,2023-04-07
