AnimalID,AnimalName,AnimalType,PrimaryColor,SecondaryColor,PrimaryBreed,Sex,DOB,Age,IntakeDate,IntakeCondition,IntakeType,IntakeSubtype,IntakeReason,OutcomeDate,OutcomeType,OutcomeSubtype,OutcomeCondition,Crossing,Jurisdiction,LastUpdate
A1190897,,BIRD,GREEN,YELLOW,PARAKEET,UNKNOWN,,NO AGE,2020-10-20,NORMAL,OWNER SUR,OTC,NO TIME,2020-10-24,RESCUE,,HEALTHY,,SAN JOSE,2020-10-24
A1190898,,BIRD,GREEN,YELLOW,PARAKEET,UNKNOWN,,NO AGE,2020-10-20,NORMAL,OWNER SUR,OTC,NO TIME,2020-10-24,RESCUE,,HEALTHY,,SAN JOSE,2020-10-24
A1190899,,CAT,GRAY,WHITE,DOMESTIC LH,UNKNOWN,,NO AGE,2020-10-20,SICK,STRAY,FIELD,,2020-10-20,EUTH,,UNHEALTHY,ASHLAND / CALVERAS,MILPITAS,2020-10-20
A1190900,,CAT,BLACK,,DOMESTIC SH,NEUTERED,2020-08-20,5 YEARS,2020-10-20,NORMAL,STRAY,OTC,,2020-10-22,RESCUE,,HEALTHY,"3700 BLOCK HASTINGS PARK CT, SAN JOSE CA 95136",SAN JOSE,2020-10-22
A1190901,,CAT,BLACK,,DOMESTIC SH,SPAYED,2020-08-20,5 YEARS,2020-10-20,NORMAL,STRAY,OTC,,2020-10-22,RESCUE,,HEALTHY,"3700 BLOCK HASTINGS PARK CT, SAN JOSE CA 95136",SAN JOSE,2020-10-22
A1190902,,CAT,BLACK,,DOMESTIC SH,SPAYED,2020-08-20,5 YEARS,2020-10-20,NORMAL,STRAY,OTC,,2020-10-22,RESCUE,,HEALTHY,"3700 BLOCK HASTINGS PARK CT, SAN JOSE CA 95136",SAN JOSE,2020-10-22
A1190905,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2020-07-20,5 YEARS,2020-10-20,NORMAL,STRAY,OTC,,2020-10-22,RESCUE,,HEALTHY,1000 BLOCK E BROKAW # 30,SAN JOSE,2020-10-22
A1190906,,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2020-07-05,5 YEARS,2020-10-20,NORMAL,STRAY,OTC,,2020-10-22,RESCUE,,HEALTHY,1000 BLOCK E BROKAW # 30,SAN JOSE,2020-10-22
A1190907,EDISON,CAT,TABBY-BRN,BLACK,DOMESTIC MH,NEUTERED,,NO AGE,2020-10-20,NORMAL,STRAY,FIELD,,2020-10-28,TRANSFER,,UNHEALTHY,GIOVANNI / MCKEE,SAN JOSE,2020-10-28
A1190910,MOCHI,DOG,RED,WHITE,SIBERIAN HUSKY,NEUTERED,2018-10-23,7 YEARS,2020-10-20,OTHER MED,STRAY,OTC,,2020-10-28,ADOPTION,,HEALTHY,INTERLUDE ST/PASTELL LOOP,SAN JOSE,2020-11-06
A1190912,,CAT,WHITE,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2020-10-21,NORMAL,S/N CLINIC,FERAL,,2020-10-21,SPAY,,UNHEALTHY,,SAN JOSE,2020-10-21
A1190913,,CAT,TABBY-ORG,,DOMESTIC SH,SPAYED,,NO AGE,2020-11-06,NORMAL,S/N CLINIC,FERAL,,2020-11-06,TRANSFER,,UNHEALTHY,,SAN JOSE,2020-11-06
A1190914,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2020-11-06,NORMAL,S/N CLINIC,FERAL,,2020-11-06,TRANSFER,,UNHEALTHY,,SAN JOSE,2020-11-06
A1190917,CLOVER,DOG,BLACK,WHITE,SIBERIAN HUSKY,NEUTERED,2015-10-23,10 YEARS,2020-10-20,NORMAL,STRAY,FIELD,,2020-11-07,RESCUE,,REHAB,4900 BLOCK BIRMINGHAM DR,SAN JOSE,2020-11-07
A1190918,,CAT,WHITE,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-20,DEAD,DISPO REQ,FIELD,,2020-10-20,DISPOSAL,,DEAD,ORLANDO / CUNNINGHAM,SAN JOSE,2020-10-20
A1190919,,CAT,WHITE,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-20,DEAD,DISPO REQ,FIELD,,2020-10-20,DISPOSAL,,DEAD,2800 BLOCK GLEN ASCOT WY,SAN JOSE,2020-10-20
A1190921,,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,,NO AGE,2020-10-21,NORMAL,STRAY,OTC,,2020-10-25,TRANSFER,,UNHEALTHY,"1900 BLOCK EDGEVIEW DR, SAN JOSE CA 95122",SAN JOSE,2020-10-25
A1190922,,OTHER,WHITE,BLACK,OPOSSUM,UNKNOWN,,NO AGE,2020-10-21,DEAD,DISPO REQ,FIELD,,2020-10-21,DISPOSAL,,DEAD,2800 BLOCK ZANKER RD,SAN JOSE,2020-10-21
A1190926,,CAT,ORANGE,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-21,INJURED,STRAY,FIELD,,2020-10-21,EUTH,,UNHEALTHY,3300 BLOCK PEPPER TREE LANE,SAN JOSE,2020-10-21
A1190932,,DOG,MERLE-BLUE,TAN,AUST CATTLE DOG,FEMALE,2019-10-24,6 YEARS,2020-10-21,NORMAL,STRAY,OTC,,2020-10-25,TRANSFER,,HEALTHY,NORCREST CT & NORTREE ST,SAN JOSE,2020-10-25
A1190941,LANCE,DOG,BROWN,,GERM SH POINT,MALE,2008-04-15,12 YEARS,2021-02-19,DEAD,DISPO REQ,OTC OWNED,DOA,2021-02-19,DISPOSAL,,DEAD,,SAN JOSE,2021-02-19
A1190950,,CAT,PT-LYNX,,DOMESTIC SH,NEUTERED,,NO AGE,2020-10-21,OTHER MED,STRAY,OTC,,2020-10-24,TRANSFER,,UNHEALTHY,"2300 BLOCK RAVINE DR, SAN JOSE CA 95133",SAN JOSE,2020-10-24
A1190951,,OTHER,BLACK,GRAY,RACCOON,UNKNOWN,,NO AGE,2020-10-21,OTHER MED,WILDLIFE,FIELD,,2020-10-21,TRANSFER,,OTHER MED,2200 BLOCK COASTLAND,SAN JOSE,2020-10-21
A1190953,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,2020-02-24,5 YEARS,2020-10-21,NORMAL,STRAY,OTC,,2020-10-27,RESCUE,,HEALTHY,"2700 BLOCK MONTEREY RD, SAN JOSE CA 95111",SAN JOSE,2020-10-27
A1190954,,CAT,TABBY-GRAY,,DOMESTIC SH,SPAYED,2020-02-24,5 YEARS,2020-10-21,NORMAL,STRAY,OTC,,2020-10-27,RESCUE,,HEALTHY,"2700 BLOCK MONTEREY RD, SAN JOSE CA 95111",SAN JOSE,2020-10-27
A1190955,,CAT,TABBY-BRN,,DOMESTIC MH,NEUTERED,2020-02-24,5 YEARS,2020-10-21,NORMAL,STRAY,OTC,,2020-10-27,RESCUE,,HEALTHY,"2700 BLOCK MONTEREY RD, SAN JOSE CA 95111",SAN JOSE,2020-10-27
A1190959,,CAT,BLACK,BLACK,DOMESTIC LH,SPAYED,,NO AGE,2020-10-21,NORMAL,STRAY,OTC,,2020-10-25,TRANSFER,,UNHEALTHY,"200 BLOCK GREGG DR, LOS GATOS CA 95032",LOS GATOS,2020-10-25
A1190961,MAX,DOG,BLACK,TAN,CHIHUAHUA LH,NEUTERED,,NO AGE,2020-10-21,OTHER MED,STRAY,OTC,,2020-10-21,RTO,,MANAGE,PLAYA DEL REY & DELAWARE AVE,SAN JOSE,2020-10-21
A1190961,MAX,DOG,BLACK,TAN,CHIHUAHUA LH,NEUTERED,,NO AGE,2020-12-08,OTHER MED,STRAY,OTC,,2020-12-09,RTO,,UNHEALTHY,"5600 BLOCK CALMOR CT, SAN JOSE CA 95123",SAN JOSE,2020-12-09
A1190965,,CAT,BLACK,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2020-10-21,OTHER MED,STRAY,OTC,,2020-10-24,TRANSFER,,UNHEALTHY,"3600 BLOCK PLEASANT KNOLL CT, SAN JOSE CA 95148",SAN JOSE,2020-11-18
A1190966,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2020-10-21,OTHER MED,STRAY,OTC,,2020-10-24,TRANSFER,,UNHEALTHY,"3600 BLOCK PLEASANT KNOLL CT, SAN JOSE CA 95148",SAN JOSE,2020-11-18
A1190967,,CAT,CALICO-TRI,,DOMESTIC SH,SPAYED,2020-08-10,5 YEARS,2020-10-21,OTHER MED,STRAY,SVVS,,2020-10-23,RESCUE,,MANAGE,SNELL / BLOSSOM HILL,SAN JOSE,2020-10-23
A1190968,LILY,DOG,TAN,BLACK,YORKSHIRE TERR,SPAYED,2010-10-21,10 YEARS,2020-10-21,OTHER MED,EUTH REQ,OTC OWNED,,2020-10-23,ADOPTION,,MANAGE,,GILROY,2020-10-23
A1190971,,CAT,PT-LYNX,,DOMESTIC SH,MALE,2020-09-16,5 YEARS,2020-10-21,NURSING,STRAY,OTC,,2020-10-21,RESCUE,,UNHEALTHY,"300 BLOCK MILL POND DR, SAN JOSE CA 95125",SAN JOSE,2020-10-21
A1190973,BEUFORDE,DOG,BLACK,WHITE,POODLE MIN,NEUTERED,2020-05-24,1 YEAR 7 MONTHS,2020-10-21,NORMAL,STRAY,OTC,IP ADOPT,2020-10-27,ADOPTION,,HEALTHY,QUIMBY RD & TULLY RD,SAN JOSE,2020-11-02
A1190974,,CAT,GRAY,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-21,NORMAL,STRAY,OTC,,2020-10-22,EUTH,,UNHEALTHY,"1100 BLOCK S 1ST ST, SAN JOSE CA 95110",SAN JOSE,2020-10-22
A1190975,BINDI,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,2014-10-24,11 YEARS,2020-10-21,NORMAL,STRAY,OTC,,2020-10-26,RTO,,HEALTHY,"200 BLOCK RIO VERDE PL, MILPITAS CA 95035",MILPITAS,2020-10-26
A1190982,,OTHER,GRAY,,RAT,FEMALE,2019-10-21,6 YEARS,2020-10-21,NORMAL,OWNER SUR,OTC,,2020-10-24,RESCUE,,HEALTHY,,SAN JOSE,2020-10-24
A1190983,,OTHER,GRAY,,RAT,FEMALE,2019-10-21,6 YEARS,2020-10-21,OTHER MED,OWNER SUR,OTC,,2020-10-24,RESCUE,,UNHEALTHY,,SAN JOSE,2020-10-24
A1190984,,DOG,BLACK,,GERM SHEPHERD,NEUTERED,,NO AGE,2020-10-21,OTHER MED,STRAY,FOUND,IP ADOPT,2020-10-22,FOUND EXP,,MANAGE,BAMBI LN / CAPITOL PARK,SAN JOSE,2020-10-28
A1190984,,DOG,BLACK,,GERM SHEPHERD,NEUTERED,,NO AGE,2020-10-22,OTHER MED,STRAY,OTC,,2020-12-04,RESCUE,,MANAGE,BAMBI LN / CAPITOL PARK,SAN JOSE,2020-12-04
A1190996,,CAT,ORANGE,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2020-10-21,NORMAL,STRAY,OTC,,2020-10-24,TRANSFER,,UNHEALTHY,"3200 BLOCK S WHITE RD, SAN JOSE CA 95148",SAN JOSE,2020-10-24
A1190997,,CAT,TABBY-BRN,,DOMESTIC SH,FEMALE,2020-08-10,5 YEARS,2020-10-21,OTHER MED,STRAY,OTC,,2020-10-27,RESCUE,,UNHEALTHY,"2600 BLOCK OPHELIA AVE, SAN JOSE CA 95122",SAN JOSE,2020-10-27
A1190998,SHADOW,DOG,BROWN,WHITE,CHIHUAHUA LH,NEUTERED,2011-10-22,14 YEARS,2020-10-21,OTHER MED,OWNER SUR,OTC,NO TIME,2020-10-24,RESCUE,,REHAB,,SAN JOSE,2020-10-24
A1191003,,BIRD,BROWN,,HAWK,UNKNOWN,,NO AGE,2020-10-21,INJURED,WILDLIFE,FIELD,,2020-10-21,TRANSFER,,INJURED,WIMBLETON / WINCHESTER,LOS GATOS,2020-10-21
A1191004,,CAT,GRAY,,DOMESTIC SH,NEUTERED,,NO AGE,2020-10-21,OTHER MED,STRAY,OTC,,2020-10-24,TRANSFER,,REHAB,"500 BLOCK DRY YARD DR, SAN JOSE CA 95117",SAN JOSE,2020-10-24
A1191005,CAMERON,CAT,BLACK,,DOMESTIC SH,NEUTERED,2020-09-07,5 YEARS,2020-10-21,OTHER MED,STRAY,OTC,,2020-11-07,RESCUE,,REHAB,"500 BLOCK DRY YARD DR, SAN JOSE CA 95117",SAN JOSE,2020-11-07
A1191010,,OTHER,BROWN,,OPOSSUM,MALE,,NO AGE,2020-10-21,INJURED,WILDLIFE,FIELD,,2020-10-21,TRANSFER,,INJURED,HOMEGATE / OCALA,SAN JOSE,2020-10-21
A1191016,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-21,DEAD,DISPO REQ,FIELD,,2020-10-21,DISPOSAL,,DEAD,SHERMAN ST / ALMA,SAN JOSE,2020-10-21
A1191018,,CAT,TABBY-GRAY,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-21,SICK,STRAY,FIELD,,2020-10-21,EUTH,,UNHEALTHY,DURANT AVE / SOUTHSIDE DR,SAN JOSE,2020-10-27
A1191019,,OTHER,GRAY,BLACK,RACCOON,UNKNOWN,,NO AGE,2020-10-21,DEAD,DISPO REQ,FIELD,,2020-10-21,DISPOSAL,,DEAD,COLEMAN AVE / RECIFE WAY,SAN JOSE,2020-10-21
A1191026,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,,NO AGE,2020-10-22,NORMAL,STRAY,OTC,,2020-10-25,TRANSFER,,UNHEALTHY,"1200 BLOCK MCLAUGHLIN AVE, SAN JOSE CA 95122",SAN JOSE,2020-11-06
A1191027,,CAT,TABBY-BRN,,DOMESTIC MH,MALE,,NO AGE,2020-10-22,NORMAL,STRAY,OTC,,2020-10-26,EUTH,,UNHEALTHY,"1300 BLOCK E JULIAN ST, SAN JOSE CA 95116",SAN JOSE,2021-01-22
A1191029,ROSKO,DOG,BLACK,WHITE,PIT BULL,MALE,,NO AGE,2020-10-22,OTHER MED,STRAY,FIELD,,2020-10-23,RTO,,,ADRIAN X STORY,SAN JOSE,2020-10-23
A1191046,GUINNESS,OTHER,TRICOLOR,,RABBIT SH,NEUTERED,2020-02-20,4 YEARS,2020-10-22,NORMAL,STRAY,OTC,IP EUTH,2020-11-06,ADOPTION,,,KENILWORTH WAY & STONEHEDGE WAY,SAN JOSE,2020-11-06
A1191047,CARMEN,CAT,TABBY-BRN,,DOMESTIC SH,SPAYED,2015-10-23,10 YEARS,2020-10-22,INJURED,STRAY,SVVS,,2020-10-29,TRANSFER,,REHAB,PARK AVE,SAN JOSE,2020-10-29
A1191048,,CAT,TORBI-BRN,,DOMESTIC SH,SPAYED,,NO AGE,2020-10-22,PREGNANT,STRAY,OTC,,2020-10-24,TRANSFER,,UNHEALTHY,MABURY & JACKSON @ PENITENCIA CREEK,SAN JOSE,2020-11-06
A1191050,,CAT,BLACK,,AMER SH,UNKNOWN,,NO AGE,2020-10-22,DEAD,DISPO REQ,FIELD,,2020-10-22,DISPOSAL,,UNHEALTHY,PANAMA AVE,SAN JOSE,2020-10-22
A1191053,,BIRD,BROWN,,DOVE,UNKNOWN,,NO AGE,2020-10-22,OTHER MED,WILDLIFE,OTC,,2020-10-22,EUTH,,UNHEALTHY,SANTEE DR & CARNELIAN DR,SAN JOSE,2020-10-22
A1191054,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-22,OTHER MED,STRAY,OTC,,2020-10-22,EUTH,,UNHEALTHY,"400 BLOCK N 13TH ST, SAN JOSE CA 95112",SAN JOSE,2020-10-22
A1191057,,CAT,BLACK,,DOMESTIC SH,NEUTERED,2020-08-23,5 YEARS,2020-10-22,NORMAL,STRAY,OTC,,2020-10-27,RESCUE,,HEALTHY,"3000 BLOCK BERRYESSA RD, SAN JOSE CA 95132",SAN JOSE,2020-10-27
A1191058,,CAT,BLACK,,DOMESTIC SH,NEUTERED,2020-08-23,5 YEARS,2020-10-22,NORMAL,STRAY,OTC,,2020-10-27,RESCUE,,HEALTHY,"3000 BLOCK BERRYESSA RD, SAN JOSE CA 95132",SAN JOSE,2020-10-27
A1191059,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2020-10-22,INJURED,WILDLIFE,FIELD,,2020-10-22,TRANSFER,,UNHEALTHY,AREZZO,SAN JOSE,2020-10-22
A1191076,,CAT,TORTIE-B\O,,DOMESTIC SH,SPAYED,,NO AGE,2020-10-22,NORMAL,STRAY,OTC,,2020-10-24,TRANSFER,,MANAGE,"3200 BLOCK SAN RIVAS DR, SAN JOSE CA 95148",SAN JOSE,2020-10-24
A1191078,AITICUS,DOG,BLACK,CHOCOLATE,BELG TERVUREN,NEUTERED,2011-10-23,14 YEARS,2020-10-22,OTHER MED,EUTH REQ,OTC OWNED,,2020-11-07,RESCUE,,MANAGE,,SAN JOSE,2020-11-07
A1191080,MERLIN,CAT,GRAY,WHITE,DOMESTIC MH,NEUTERED,2015-10-25,10 YEARS,2020-10-22,NORMAL,STRAY,OTC,,2020-11-20,ADOPTION,,UNHEALTHY,"3300 BLOCK NOBLE AVE, SAN JOSE CA 95132",SAN JOSE,2020-11-20
A1191081,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,2020-08-22,5 YEARS,2020-10-22,OTHER MED,STRAY,OTC,,2020-10-26,RESCUE,,HEALTHY,500 BLOCK MCLAUGHLIN AVE,SAN JOSE,2020-10-26
A1191082,,CAT,BLACK,,DOMESTIC SH,NEUTERED,2020-08-22,5 YEARS,2020-10-22,NORMAL,STRAY,OTC,,2020-10-26,RESCUE,,HEALTHY,500 BLOCK MCLAUGHLIN AVE,SAN JOSE,2020-10-26
A1191083,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-22,DEAD,DISPO REQ,OTC,DOA,2020-10-22,DISPOSAL,,DEAD,1000 BLOCK VERMONT ST,,2020-10-22
A1191084,GIZMO BAGGINS,DOG,BLACK,WHITE,SCOT TERRIER,NEUTERED,2016-10-25,9 YEARS,2020-10-22,NORMAL,STRAY,FIELD,,2020-10-28,ADOPTION,,HEALTHY,CUNNINGHAM AVE,SAN JOSE,2020-11-06
A1191085,,DOG,TAN,,CHIHUAHUA SH,NEUTERED,,NO AGE,2020-10-22,NORMAL,TRANSFER,OTHER AGEN,,2020-10-24,RESCUE,,HEALTHY,100 BLOCK HITCHOCK RD,,2020-10-24
A1191086,,DOG,TAN,,CHIHUAHUA SH,SPAYED,,NO AGE,2020-10-22,NORMAL,TRANSFER,OTHER AGEN,,2020-10-24,RESCUE,,HEALTHY,100 BLOCK HITCHOCK RD,,2020-10-24
A1191087,,DOG,BLACK,TAN,CHIHUAHUA LH,UNKNOWN,,NO AGE,2020-10-22,NORMAL,TRANSFER,OTHER AGEN,,2020-10-24,RESCUE,,HEALTHY,100 BLOCK HITCHOCK RD,,2020-10-24
A1191088,ELLIOT,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-22,SICK,EUTH REQ,,EUTH ILL,2020-10-22,RESCUE,,UNHEALTHY,,,2020-10-22
A1191088,ELLIOT,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-25,DEAD,DISPO REQ,OTC,,2020-10-25,DISPOSAL,,,"100 BLOCK SARATOGA AVE, SANTA CLARA CA 95051",SANTA CLARA,2020-10-29
A1191089,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-22,DEAD,DISPO REQ,OTC,DOA,2020-10-22,DISPOSAL,,DEAD,,,2020-10-22
A1191090,,DOG,BROWN,WHITE,CAVALIER SPAN,FEMALE,,NO AGE,2020-10-22,DEAD,DISPO REQ,FIELD,,2020-10-22,DISPOSAL,,DEAD,KEATON LOOP / SAN FELIPE,SAN JOSE,2020-10-22
A1191091,,CAT,TABBY-BRN,,DOMESTIC MH,UNKNOWN,,NO AGE,2020-10-22,DEAD,DISPO REQ,OTC,DOA,2020-10-22,DISPOSAL,,DEAD,,,2020-10-22
A1191092,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-22,DEAD,DISPO REQ,OTC,DOA,2020-10-22,DISPOSAL,,DEAD,3200 BLOCK WOODMONT DR,SAN JOSE,2020-10-22
A1191094,,CAT,TABBY-ORG,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-22,OTHER MED,STRAY,FIELD,,2020-10-22,EUTH,,UNHEALTHY,SMITHERS X STURLA,SAN JOSE,2020-10-24
A1191095,,DOG,GRAY,,PIT BULL,MALE,,NO AGE,2020-10-22,INJURED,STRAY,FIELD,,2020-10-25,EUTH,,UNHEALTHY,1200 BLOCK E SANTA CLARA,SAN JOSE,2020-10-26
A1191096,,DOG,BROWN,WHITE,CHIHUAHUA SH,MALE,,NO AGE,2020-10-22,INJURED,STRAY,FIELD,,2020-10-23,EUTH,,UNHEALTHY,LEWIS X DURANT,SAN JOSE,2020-10-23
A1191097,HONEY,DOG,RED,WHITE,COCKER SPAN,FEMALE,2019-10-22,6 YEARS,2020-10-22,INJURED,OWNER SUR,FIELD,,2020-10-24,RESCUE,,REHAB,,CAMPBELL,2020-10-24
A1191100,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,NEUTERED,,NO AGE,2020-10-23,NORMAL,STRAY,OTC,,2020-10-29,TRANSFER,,MANAGE,"600 BLOCK CHEMEKETA DR, SAN JOSE CA 95123",SAN JOSE,2020-10-29
A1191101,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,SPAYED,,NO AGE,2020-10-23,NORMAL,STRAY,OTC,,2020-10-29,TRANSFER,,MANAGE,"600 BLOCK CHEMEKETA DR, SAN JOSE CA 95123",SAN JOSE,2020-10-29
A1191115,JAQ JAQ,CAT,BLACK,,DOMESTIC SH,NEUTERED,2020-04-04,5 YEARS,2020-08-23,NORMAL,STRAY,OTC,,2020-08-25,TRANSFER,,MANAGE,"14000 BLOCK WOODHAVEN DR, SAN JOSE CA 95127",COUNTY,2020-08-31
A1191119,ESTEBAN,DOG,TRICOLOR,,CHIHUAHUA SH,NEUTERED,2020-02-26,5 YEARS,2020-10-23,NORMAL,STRAY,OTC,,2020-10-30,ADOPTION,,REHAB,"1800 BLOCK MONROVIA DR, SAN JOSE CA 95122",SAN JOSE,2020-10-30
A1191120,RANDAL,DOG,SABLE,TAN,CHIHUAHUA SH,NEUTERED,2018-10-26,7 YEARS,2020-10-23,NORMAL,STRAY,OTC,,2020-10-31,ADOPTION,,REHAB,"1800 BLOCK MONROVIA DR, SAN JOSE CA 95122",SAN JOSE,2020-10-31
A1191124,,CAT,TABBY-ORG,WHITE,DOMESTIC SH,NEUTERED,2020-07-23,5 YEARS,2020-10-23,NORMAL,STRAY,OTC,,2020-10-27,RESCUE,,UNHEALTHY,"2200 BLOCK ORLANDO DR, SAN JOSE CA 95122",SAN JOSE,2020-10-27
A1191129,,CAT,BLACK,,DOMESTIC SH,SPAYED,,NO AGE,2020-10-23,OTHER MED,STRAY,OTC,,2020-10-28,TRANSFER,,UNHEALTHY,"18700 BLOCK DARWIN WAY, SAN JOSE CA 95122",SAN JOSE,2020-10-28
A1191131,,CAT,BLACK,WHITE,DOMESTIC SH,FEMALE,2020-09-22,5 YEARS,2020-10-23,OTHER MED,STRAY,OTC,,2020-10-26,RESCUE,,UNHEALTHY,"18700 BLOCK DARWIN WAY, SAN JOSE CA 95122",SAN JOSE,2020-10-26
A1191132,,CAT,TORTIE-B\O,,DOMESTIC SH,FEMALE,2020-09-22,5 YEARS,2020-10-23,OTHER MED,STRAY,OTC,,2020-10-26,RESCUE,,UNHEALTHY,"18700 BLOCK DARWIN WAY, SAN JOSE CA 95122",SAN JOSE,2020-10-26
A1191133,,CAT,BLACK,,DOMESTIC SH,MALE,2020-09-22,5 YEARS,2020-10-23,OTHER MED,STRAY,OTC,,2020-10-26,RESCUE,,UNHEALTHY,"18700 BLOCK DARWIN WAY, SAN JOSE CA 95122",SAN JOSE,2020-10-26
A1191135,,CAT,BLACK,,DOMESTIC SH,MALE,2020-09-22,5 YEARS,2020-10-23,OTHER MED,STRAY,OTC,,2020-10-26,RESCUE,,UNHEALTHY,"18700 BLOCK DARWIN WAY, SAN JOSE CA 95122",SAN JOSE,2020-10-26
A1191143,SIERRA MIST,DOG,TAN,,PARSON RUSS TER,SPAYED,2020-07-24,5 YEARS,2020-10-23,NORMAL,STRAY,OTC,IP EUTH,2020-10-24,RTO,,,BRANHAM LN & KIRK RD,SAN JOSE,2020-10-24
A1191150,,CAT,TABBY-BRN,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-23,OTHER MED,STRAY,OTC,,2020-10-23,EUTH,,UNHEALTHY,1100 BLOCK SOMERSET DR,SAN JOSE,2020-10-23
A1191152,,OTHER,GRAY,,OPOSSUM,UNKNOWN,,NO AGE,2020-10-23,SICK,WILDLIFE,FIELD,,2020-10-23,TRANSFER,,REHAB,DWIGHT,SAN JOSE,2020-10-23
A1191153,,CAT,BLACK,,DOMESTIC SH,MALE,2020-09-11,5 YEARS,2020-10-23,OTHER MED,STRAY,OTC,,2020-10-24,RESCUE,,MANAGE,"400 BLOCK LEWIS RD, SAN JOSE CA 95111",SAN JOSE,2020-10-24
A1191155,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2020-08-23,5 YEARS,2020-10-23,NORMAL,STRAY,OTC,,2020-10-27,RESCUE,,HEALTHY,1600 BLOCK ADRIAN WY,SAN JOSE,2020-10-27
A1191156,,CAT,TABBY-BRN,,DOMESTIC SH,NEUTERED,2020-08-23,5 YEARS,2020-10-23,NORMAL,STRAY,OTC,,2020-10-27,RESCUE,,HEALTHY,1600 BLOCK ADRIAN WY,SAN JOSE,2020-10-27
A1191157,,CAT,TABBY-ORG,,DOMESTIC SH,NEUTERED,2020-08-23,5 YEARS,2020-10-23,NORMAL,STRAY,OTC,,2020-10-27,RESCUE,,HEALTHY,1600 BLOCK ADRIAN WY,SAN JOSE,2020-10-27
A1191159,,CAT,BLACK,,DOMESTIC SH,UNKNOWN,,NO AGE,2020-10-23,SICK,STRAY,FIELD,,2020-10-23,EUTH,,UNHEALTHY,HILLSDALE/SNELL,SAN JOSE,2020-10-23
A1191170,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2020-09-18,5 YEARS,2020-10-23,SICK,STRAY,OTC,,2020-10-26,RESCUE,,UNHEALTHY,"1300 BLOCK FLICKINGER AVE, SAN JOSE CA 95131",SAN JOSE,2020-10-26
A1191171,,OTHER,BROWN,,SQUIRREL,UNKNOWN,,NO AGE,2020-10-23,DEAD,DISPO REQ,FIELD,,2020-10-23,DISPOSAL,,DEAD,ALMADEN PL / ALMADEN RD,SAN JOSE,2020-10-23
A1191172,,CAT,TABBY-BRN,WHITE,DOMESTIC SH,FEMALE,2020-09-18,5 YEARS,2020-10-23,SICK,STRAY,OTC,,2020-10-26,RESCUE,,UNHEALTHY,"1300 BLOCK FLICKINGER AVE, SAN JOSE CA 95131",SAN JOSE,2020-10-26
A1191173,,CAT,PT-FLAME,,DOMESTIC SH,MALE,2020-09-11,5 YEARS,2020-10-23,OTHER MED,STRAY,OTC,,2020-10-26,RESCUE,,UNHEALTHY,2100 BLOCK INMAN WY,SAN JOSE,2020-10-26
A1191176,,CAT,SHADE-SLV,BLACK,DOMESTIC SH,SPAYED,,NO AGE,2020-10-23,OTHER MED,STRAY,OTC,,2020-10-27,TRANSFER,,UNHEALTHY,"1200 BLOCK TERILYN AVE, SAN JOSE CA 95122",SAN JOSE,2020-11-18
A1191183,,BIRD,BROWN,WHITE,PIGEON,UNKNOWN,,NO AGE,2020-10-23,DEAD,DISPO REQ,OTC,DOA,2020-10-23,DISPOSAL,,DEAD,500 BLOCK VALLEY WAY,MILPITAS,2020-10-23
